rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	7		メガゼウス	牡7	56.0		矢野貴之	1:13.4		1-1	37.2	1.4	1	521	-9		嶋田幸晴		谷岡真喜	120.0
2	5	5		ハイブログ	牡6	56.0		楢崎功祐	1:14.1	3.1/2	3-3	37.8	5.7	2	540	-4		宮浦正行		服部新平	48.0
3	8	11		フレンドパリ	牝6	54.0		的場文男	1:14.3	1.1/4	5-5	37.8	24.4	5	472	-3		上杉昌宏		横尾晴人	30.0
4	3	3		エコロトム	牡4	56.0		安藤洋一	1:14.5	1.1/4	10-9	37.4	40.6	9	465	-2		立花伸		原村正紀	18.0
5	4	4		ラッシュウィン	セ5	56.0		中村尚平	1:14.7	1.1/4	6-7	38.0	10.6	4	465	-1		村上頼章		岡田勇	12.0
6	7	8		チバタリアン	牝4	54.0		加藤和博	1:15.1	2.0	2-2	38.8	26.8	6	445	7		櫻木英喜		井上久光	
7	7	9		タケノサンライズ	牡9	56.0		藤田凌	1:15.2	クビ	6-6	38.5	176.4	11	451	-2		辻野豊		小笠原武	
8	2	2		アルマアノン	牝5	54.0		山林堂信	1:15.2	クビ	4-4	38.7	84.4	10	458	-4		小野寺晋		梶原哲朗	
9	6	6		フロリアーノ	牝4	54.0		西啓太	1:15.4	3/4	11-10	38.1	35.8	8	466	-1		橋本和馬		高田勇三	
10	1	1		アンビグラム	牝4	53.0		櫻井光輔	1:15.4	アタマ	8-8	38.6	29.5	7	449	-2		阪本一栄		伊藤温	
11	8	10		ネオエレキング	牡7	56.0		和田譲治	1:15.5	クビ	9-11	38.4	9.5	3	446	3		佐々木洋		瀬戸竜男	
