rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		キンオーザ	牡7	650.0		中山直樹	1:41.6				34.5	7	1011	-2		谷あゆみ		河田剛男	22.0
2	6	6		アアモンドショウリ	セ4	640.0		松田道明	1:45.0				5.5	4	1155	6		村上慎一		大熊金八	7.7
3	1	1		フジダイショウリ	牝4	610.0		林康文	1:47.2				7.9	5	1030	3		村上慎一		佐藤敏律	4.4
4	7	8		ツカサマーチ	牡4	640.0		藤野俊一	1:48.3				4.1	2	1030	0		山本正彦		川口晋司	1.9
5	8	9		サカノライデン	牡6	650.0		船山蔵人	1:52.7				99.3	9	1073	-1		村上慎一		大阪武	1.3
6	5	5		オオゾラマミ	牝4	620.0		島津新	1:58.9				19.2	6	1020	3		中島敏博		小里昭男	
7	7	7		ウンジョウノキセキ	牡3	640.0		長澤幸太	1:59.0				39.5	8	1040	-4		服部義幸		鈴木正浩	
8	2	2		アアモンドイチバン	牝5	630.0		鈴木恵介	1:59.7				2.6	1	981	17		大河原和		田中光儀	
9	8	10		キタノダンディ	牡3	640.0		村上章	2:09.0				152.7	10	1080	6		村上慎一		千葉隆	
10	3	3		ヒカルナデシコ	牝4	620.0		菊池一樹	2:30.2				5.0	3	1032	-3		谷あゆみ		福田光博	
