waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016105932	リリックファンタジ			a048a	長尾翼玖	05715	北野真弘	440	4
2	2	2014100924	プローン			05567	大柿一真	05478	野田忍	420	5
3	3	2016101661	エイシンオルデン			a007f	寺地誠一	05470	黒田隆男	467	-5
4	4	2017100209	アシンメトリー			a0395	永井孝典	a029e	田村彰啓	416	-13
5	5	2014102645	シンカイ			a01e6	小谷周平	05268	溝橋利喜	503	4
6	6	2008104077	マイネルシャテール			05576	石堂響	05574	大塚信次	478	-2
7	7	2017103317	プリティア			05589	木本直	05482	茂崎正善	421	0
7	8	2015100945	アチェンティ			05338	渡瀬和幸	05427	稻田彰宏	435	-12
8	9	2017105889	ダイアナマロン			05544	田野豊三	05567	森澤友貴	445	7
8	10	2018105925	フェズンツアイ			a024c	中田貴士	05605	徳本慶一	419	-4
