waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	horse	ジェイウィング			a005c	藤野俊一	a0078	平田義弘	936	-22
2	2	horse	アアモンドブラック			a028c	島津新	a0225	小林長吉	966	23
3	3	2016103368	オニカゲ			a0251	長澤幸太	a006a	服部義幸	979	-6
4	4	horse						a01da	大友栄人	590	
5	5	horse	グンソク			a0268	渡来心路	a024e	中島敏博	915	-8
6	6	horse	メトーフウマ			a0066	松田道明	a0217	村上慎一	991	-5
7	7	horse	ジェイマリア			a0061	藤本匠	a006c	今井茂雅	957	-17
7	8	horse	ホクショウハヤブサ			a028d	赤塚健仁	a0217	村上慎一	1065	8
8	9	horse	イナノミツヒメ			a0056	村上章	a01fa	小北栄一	900	-4
8	10	2001109061	サクラヒメ			a0254	菊池一樹	a006c	今井茂雅	932	5
