rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	4		タイガーストライプ	牡3	56.0		矢野貴之	1:16.2		1-1	39.6	2.8	1	471	17		福田真広		山地真吾	140.0
2	2	2		グランツシチー	牡3	56.0		御神本訓	1:16.2	アタマ	4-4	39.3	3.9	2	452	10		蛯名雄太		（株）友駿ホースク	56.0
3	7	11		カルミッチ	牝3	54.0		安藤洋一	1:16.7	2.1/2	6-5	39.6	9.0	4	515	47		的場直之		平本敏夫	35.0
4	4	6		パッションアイコ	牝3	54.0		和田譲治	1:16.8	1/2	11-12	39.0	17.0	7	433	-2		大宮和也		中田和宏	21.0
5	8	14		トウメイドライブ	牝3	54.0		石川駿介	1:16.8	アタマ	3-2	40.1	12.6	6	452	1		高岩孝敏		井上久光	14.0
6	5	8		ワイエスビリーブ	牡3	56.0		横川怜央	1:16.9	1/2	10-9	39.3	57.4	12	454	2		佐々木忠		山下定良	
7	3	3		ポルトフレイバー	牡3	56.0		瀬川将輝	1:17.0	1/2	7-8	39.7	32.3	11	439	-2		月岡健二		尾田信夫	
8	1	1		スタンニングモガ	牝3	54.0		達城龍次	1:17.1	1/2	9-11	39.5	24.7	8	437	-5		松浦裕之		星加浩一	
9	5	7		ステイサム	牡3	56.0		遠藤健太	1:17.2	1/2	11-10	39.4	24.8	9	437	2		遠藤茂		（株）ファーストビ	
10	4	5		サブノスキヤネン	牝3	53.0		藤田凌	1:17.4	1.0	8-7	40.1	8.8	3	443	3		鷹見浩		中川三郎	
11	7	12		エレンボーゲン	牝3	54.0		藤本現暉	1:17.6	1.0	13-13	39.5	24.8	10	441	-7		藤田輝信		幣旗力	
12	6	10		ドレスムーン	牝3	54.0		川島正太	1:17.6	アタマ	5-6	40.5	141.9	13	399	-4		井上弘之		佐藤良二	
13	8	13		センジュエース	牡3	56.0		的場文男	1:20.2	大	2-3	43.5	9.1	5	451	-3		佐々木洋		増山武志	
取	6	9		シングンスパーク	牡3	56.0		森泰斗					---		計不			三坂盛雄		伊坂重憲	
