着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	8	10	---	7	1988107820	牡	4	430.0	0.0	55	68.5	0			00985	00843	00nan	95.0	199158092409
2	2	2	---	5	1987100872	牝	5	438.0	2.0	55	68.8	1.1/2			05054	00815	00nan	38.0	199158092409
3	7	7	---	6	1988105272	牝	4	472.0	-5.0	54	69.1	1.1/2			05089	05173	00nan	23.8	199158092409
4	6	6	---	3	1987106095	牡	5	492.0	0.0	56	69.1	クビ			00964	05021	00nan	14.2	199158092409
5	7	8	---	1	1988107226	牝	4	452.0	-2.0	54	69.3	3/4			00580	[他] 武田清吉	00nan	9.5	199158092409
6	4	4	---	4	1988102070	牝	4	452.0	4.0	54	69.4	3/4			00402	00845	00nan	0.0	199158092409
7	3	3	---	8	1987105415	牝	5	412.0	0.0	55	69.6	1.1/2			05021	00845	00nan	0.0	199158092409
8	5	5	---	2	1986100432	牡	6	446.0	3.0	56	69.7	1/2			00578	05112	00nan	0.0	199158092409
9	8	9	---	9	1987101405	セ	5	416.0	1.0	56	70.1	2			00安田歩	05055	00nan	0.0	199158092409
10	1	1	---	10	1985106555	牝	7	440.0	2.0	54	71.9	9			05096	[他] 塚本哲雄	00nan	0.0	199158092409
1	3	3	---	2	1988101371	牡	4	478.0	2.0	55	159.8	0			00575	00843	00nan	1000.0	199158091811
2	1	1	---	1	1988107608	牡	4	479.0	-3.0	55	160.0	1			00國信滿	00843	00nan	400.0	199158091811
3	7	9	---	3	1988105705	牝	4	465.0	-1.0	54	160.2	1.1/2			00579	00843	00nan	200.0	199158091811
4	5	5	---	9	1988105702	牡	4	470.0	-3.0	55	160.5	1.1/2			00403	00846	00nan	120.0	199158091811
5	4	4	---	4	1988107502	牡	4	509.0	2.0	55	161.4	4			00964	05021	00nan	80.0	199158091811
6	5	6	---	11	1988101552	牡	4	493.0	0.0	55	161.6	1			00841	00886	00nan	0.0	199158091811
7	8	12	---	5	1988106567	牡	4	450.0	4.0	55	161.6	クビ			00837	[他] 後條雄作	00nan	0.0	199158091811
8	7	10	---	12	1988102408	牡	4	484.0	1.0	55	161.6	ハナ			05103	05158	00nan	0.0	199158091811
9	6	7	---	6	1988107468	牝	4	438.0	2.0	54	162.0	2			00438	00862	00nan	0.0	199158091811
10	8	11	---	10	1988102644	牝	4	422.0	2.0	54	162.6	3			0松田路博	05091	00nan	0.0	199158091811
11	6	8	---	7	1988105518	牡	4	460.0	3.0	55	162.6	クビ			00原孝明	00864	00nan	0.0	199158091811
12	2	2	---	8	1988101723	牡	4	454.0	3.0	55	162.6	アタマ			0柳澤好美	00864	00nan	0.0	199158091811
1	8	11	---	1	1988105705	牝	4	462.0	-2.0	56	107.9	0			00579	00843	00nan	250.0	199158101008
2	7	8	---	8	1988101552	牡	4	495.0	0.0	56	108.1	1			00841	00886	00nan	100.0	199158101008
3	8	10	---	3	1988105080	牝	4	468.0	3.0	56	108.5	2			00原孝明	05093	00nan	62.5	199158101008
4	1	1	---	4	1988105702	牡	4	475.0	2.0	56	108.9	2			00403	00846	00nan	37.5	199158101008
5	5	5	---	2	1988102923	牝	4	426.0	2.0	57	108.9	ハナ			00837	00815	00nan	25.0	199158101008
6	7	9	---	11	1988102521	牝	4	431.0	-1.0	57	110.0	5			05054	00815	00nan	0.0	199158101008
7	4	4	---	10	1988101630	牡	4	468.0	3.0	50	110.2	1.1/2			0沼澤英知	[他] 西本博	00nan	0.0	199158101008
8	3	3	---	5	1988106567	牡	4	450.0	2.0	56	110.3	1/2			0松田路博	[他] 後條雄作	00nan	0.0	199158101008
9	6	7	---	6	1988101723	牡	4	456.0	2.0	55	110.8	2.1/2			0柳澤好美	00864	00nan	0.0	199158101008
10	6	6	---	7	1988107670	牝	4	464.0	6.0	55	112.5	8			00964	00862	00nan	0.0	199158101008
11	2	2	---	9	1988107468	牝	4	435.0	-3.0	56	115.6	大			00438	00862	00nan	0.0	199158101008
