rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		マインジャラン	牡4	56.0		森泰斗	1:42.9		8-8-8-8	38.3	2.6	1	514	-6		上杉昌宏		前田幸治	100.0
2	7	7		スペラーレ	牡5	56.0		真島大輔	1:43.2	1.3/4	2-2-1-1	40.0	5.7	4	496	2		宗形竹見		（株）グリーンファ	40.0
3	4	4		アロハヌイロア	牝5	54.0		藤田凌	1:43.6	2.0	5-5-4-3	40.0	4.4	3	466	-6		堀千亜樹		（株）ニッシンホー	25.0
4	7	8		ダノンフォーチュン	牡7	56.0		笹川翼	1:43.6	ハナ	7-7-7-7	39.4	3.0	2	527	-2		宗形竹見		（株）ダノックス	15.0
5	5	5		ウォーレシア	牝4	54.0		瀬川将輝	1:44.0	2.0	6-6-6-5	40.0	58.6	7	437	-3		堀千亜樹		阿部憲三	10.0
6	2	2		セルゲイ	セ7	55.0		池谷匠翔	1:44.1	1/2	3-3-3-4	40.5	12.3	5	484	-3		蛯名雄太		吉田照哉	
7	3	3		シャインヴィグラス	牝5	51.0		菅原涼太	1:44.2	3/4	1-1-2-2	41.0	44.8	6	461	2		橋本和馬		前田清二	
8	8	9		ハクシンエース	牡4	56.0		達城龍次	1:44.7	2.1/2	4-4-5-6	41.3	67.7	8	443	-1		的場直之		新井原博	
9	8	10		パラリーガル	牝4	54.0		横川怜央	1:46.3	8.0	10-10-10-9	40.1	200.2	10	397	-2		嶋田幸晴		小菅誠	
10	6	6		ニシノカタパルト	牡4	56.0		福原杏	1:49.5	大	9-9-9-10	43.7	162.0	9	480	0		松浦裕之		西山茂行	
