着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	3	3	---	9	1994500265	牡	5	515.0	0.0	55.0	94.1	0			a00ec	a0133	x00b7e	40.0	199840011001
2	6	7	---	3	1994500500	牡	5	472.0	0.0	55.0	94.2	1/2			a00f8	a0136	x00b87	14.8	199840011001
3	7	10	---	5	1994501779	牝	5	422.0	-3.0	54.0	94.2	クビ			a00f3	a0149	883009	6.4	199840011001
4	4	4	---	6	1994500233	牝	5	405.0	1.0	54.0	94.2	アタマ			05215	a013e	x00d50	4.8	199840011001
5	8	12	---	8	1993500424	牡	6	442.0	3.0	55.0	94.3	クビ			05315	a013c	x00d54	4.0	199840011001
6	8	11	---	4	1992500257	牝	7	430.0	0.0	54.0	94.4	3/4			05001	a014d	x00d53	0.0	199840011001
7	5	5	---	2	1994501365	牝	5	428.0	-2.0	54.0	94.5	クビ			05248	a0131	x00b13	0.0	199840011001
8	6	8	---	1	1994502012	牝	5	450.0	-3.0	54.0	94.6	3/4			05312	a0132	x00d52	0.0	199840011001
9	2	2	---	10	1992501258	牝	7	470.0	4.0	54.0	95.5	4			a00f1	a013e	x00d4f	0.0	199840011001
10	5	6	---	7	1994501337	牝	5	418.0	-10.0	54.0	96.1	3			a00f0	a0144	x00d51	0.0	199840011001
11	1	1	---	11	1994500835	牝	5	433.0	1.0	51.0	96.7	3			a00f5	a0138	x00387	0.0	199840011001
12	7	9	---	11	1994502284	牝	5	424.0	6.0	52.0	97.8	5			a00f9	a0133	x00afc	0.0	199840011001
1	3	3	---	7	1994107198	牝	5	414.0	-3.0	54.0	91.5	0			05024	a0147	x00c52	40.0	199840011002
2	8	10	---	3	1993100371	牡	6	475.0	-2.0	55.0	91.5	アタマ			05298	a0140	x00c52	14.8	199840011002
3	1	1	---	2	1994103118	牝	5	383.0	-5.0	54.0	91.8	1.1/2			00443	05075	x00b98	6.4	199840011002
4	7	9	---	6	1993100789	セ	6	375.0	-3.0	55.0	92.1	1.1/2			05248	a013f	057008	4.8	199840011002
5	7	8	---	4	1993106349	牝	6	470.0	5.0	54.0	92.2	1/2			a00ea	05440	x00d56	4.0	199840011002
6	6	6	---	8	1992109305	牡	7	469.0	1.0	55.0	92.4	1			a00f1	05371	x00d55	0.0	199840011002
7	4	4	---	5	1994100833	牡	5	435.0	-1.0	55.0	92.6	1			a00f7	05421	x00c50	0.0	199840011002
8	8	11	---	10	1993104302	牡	6	466.0	-1.0	55.0	92.8	1.1/2			a00ee	a0132	x00d57	0.0	199840011002
9	2	2	---	11	1994107285	牝	5	402.0	-1.0	54.0	93.5	3			a00f4	a0137	x00b1a	0.0	199840011002
10	6	7	---	1	1994100985	牝	5	407.0	0.0	54.0	93.9	2			a00f6	a014d	x00d53	0.0	199840011002
11	5	5	---	8	1993103906	牝	6	426.0	1.0	54.0	94.0	3/4			a00f8	a014a	x00b38	0.0	199840011002
1	3	3	---	2	1995501624	牡	4	480.0	-6.0	55.0	93.5	0			05215	05501	x00b33	65.0	199840011003
2	2	2	---	1	1995500325	牡	4	485.0	-2.0	55.0	93.7	1			05209	a0141	375007	24.1	199840011003
3	1	1	---	6	1995500536	牡	4	458.0	3.0	55.0	94.4	3			05024	05338	993007	10.4	199840011003
4	4	4	---	5	1995500346	牝	4	448.0	1.0	54.0	94.9	2.1/2			a00ed	a0134	x00c5c	7.8	199840011003
5	6	6	---	7	1995501575	牝	4	435.0	0.0	54.0	95.0	1/2			05358	a014b	x00d53	6.5	199840011003
6	6	7	---	9	1995500903	牝	4	400.0	0.0	54.0	95.2	1			a00ee	05261	191007	0.0	199840011003
7	7	9	---	3	1995502089	牝	4	424.0	-4.0	54.0	95.3	クビ			00443	05525	x00c62	0.0	199840011003
8	5	5	---	8	1995500168	牡	4	418.0	3.0	52.0	95.3	アタマ			a00f5	05336	346002	0.0	199840011003
9	7	8	---	4	1995501296	牡	4	490.0	2.0	55.0	95.7	2			05001	a014d	x006ac	0.0	199840011003
10	8	11	---	11	1995501912	牡	4	450.0	1.0	55.0	98.9	大			05315	a0143	x008bc	0.0	199840011003
11	8	10	---	10	1995501617	牝	4	410.0	-2.0	54.0	98.9	クビ			a00f2	a013a	x00c64	0.0	199840011003
1	4	4	---	1	1995104625	牡	4	468.0	15.0	55.0	91.3	0			05248	a0131	x00b82	50.0	199840011004
2	8	9	---	2	1995104372	牡	4	430.0	-2.0	55.0	91.5	1			a00f6	05319	x00b7b	18.5	199840011004
3	8	8	---	4	1995107550	牡	4	435.0	4.0	55.0	92.2	3			05024	05338	x00d5c	8.0	199840011004
4	3	3	---	7	1995104827	牝	4	435.0	0.0	54.0	92.3	3/4			a00ec	a0133	x00d59	6.0	199840011004
5	6	6	---	5	1995108129	牝	4	418.0	-2.0	54.0	92.4	クビ			a00f3	a0140	x00d5b	5.0	199840011004
6	1	1	---	9	1995108625	牡	4	426.0	3.0	55.0	92.6	1			05298	a016f	x00889	0.0	199840011004
7	2	2	---	8	1995107307	牝	4	408.0	-2.0	54.0	93.1	2.1/2			05315	a0143	x008bc	0.0	199840011004
8	7	7	---	6	1995104278	牝	4	403.0	5.0	54.0	93.5	2			a00f4	a0140	x008e1	0.0	199840011004
9	5	5	---	3	1995106053	牝	4	395.0	-2.0	54.0	95.2	8			a00f2	05336	355007	0.0	199840011004
1	1	1	---	1	1995105968	牡	4	465.0	5.0	55.0	90.7	0			a00f2	a013a	693004	60.0	199840011005
2	7	8	---	7	1995102088	牡	4	467.0	7.0	55.0	91.0	1.1/2			a00f8	05421	x00d5f	22.2	199840011005
3	4	4	---	11	1995100281	牡	4	403.0	-1.0	55.0	91.5	2.1/2			a00ed	a0130	x00d5e	9.6	199840011005
4	6	6	---	2	1995101695	牝	4	417.0	-5.0	54.0	91.7	1			05012	a0137	x00c46	7.2	199840011005
5	2	2	---	10	1995103460	牝	4	434.0	-1.0	54.0	91.9	1			a00f4	a0137	319002	6.0	199840011005
6	6	7	---	8	1995103749	牝	4	395.0	-5.0	54.0	92.0	クビ			05001	a0143	147008	0.0	199840011005
7	5	5	---	4	1995106658	牝	4	403.0	-5.0	54.0	92.3	1.1/2			05315	a0137	x00b15	0.0	199840011005
8	8	10	---	3	1995106908	牡	4	490.0	6.0	55.0	92.3	アタマ			05215	00889	x005bf	0.0	199840011005
9	7	9	---	9	1995102519	牡	4	433.0	3.0	55.0	93.2	4			a00f0	a0138	x00c4d	0.0	199840011005
10	3	3	---	6	1995104351	牡	4	425.0	3.0	55.0	93.8	3			a00ee	05319	x005bf	0.0	199840011005
11	8	11	---	5	1995104286	牝	4	443.0	0.0	54.0	94.5	3			05312	05336	033008	0.0	199840011005
1	6	7	---	9	1991107271	牡	8	435.0	3.0	55.0	89.5	0			a00ed	a0134	x00b76	45.0	199840011006
2	3	3	---	1	1993100265	牡	6	480.0	5.0	55.0	89.7	1			05001	05003	x00c5b	16.7	199840011006
3	5	5	---	8	1992101777	牡	7	482.0	2.0	55.0	90.1	2			a00f3	a0147	x00d62	7.2	199840011006
4	1	1	---	2	1992200026	牝	7	497.0	2.0	54.0	90.1	クビ			05024	a0145	171002	5.4	199840011006
5	2	2	---	5	1993103739	牝	6	485.0	7.0	54.0	90.5	2			a00ee	a014a	x00d61	4.5	199840011006
6	4	4	---	7	1991100146	牡	8	470.0	1.0	55.0	90.8	1.1/2			a00f1	a0142	x00b86	0.0	199840011006
7	7	8	---	4	1994103701	牡	5	440.0	0.0	55.0	91.0	1			00443	05075	x00b98	0.0	199840011006
