着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	2	2	---	8	1995104583	牝	4	430.0	10.0	54	94.8	0			5090	00885	620006	30.0	199834063001
2	5	5	---	6	1995102362	牝	4	390.0	-2.0	54	95.0	1			5069	05112	x00fb9	6.0	199834063001
3	7	7	---	9	1995103412	牝	4	398.0	-6.0	54	95.1	クビ			5144	00885	423009	4.5	199834063001
4	8	8	---	2	1995106386	牡	4	472.0	2.0	55	95.3	1			5059	05105	477008	3.0	199834063001
5	3	3	---	1	1995102500	牡	4	478.0	-4.0	55	95.4	1/2			5026	05108	133008	1.5	199834063001
6	6	6	---	3	1995106105	牡	4	410.0	-10.0	55	95.4	ハナ			5140	00885	x013f7	0.0	199834063001
7	8	9	---	7	1995104405	牝	4	420.0	-12.0	54	95.4	アタマ			5095	05163	x014f2	0.0	199834063001
8	4	4	---	5	1995105691	牡	4	484.0	4.0	55	95.7	1.1/2			5092	00846	388007	0.0	199834063001
9	1	1	---	4	1995101406	牝	4	480.0	22.0	54	97.2	7			5056	a0100	788004	0.0	199834063001
1	4	4	---	4	1996103445	牡	3	452.0	-8.0	53	63.9	0			00403	05087	404002	300.0	199834063002
2	1	1	---	3	1996106411	牡	3	438.0	-6.0	53	64.5	3			05021	05095	367800	60.0	199834063002
3	8	10	---	6	1996104050	牝	3	454.0	0.0	53	64.6	1/2			05141	05158	962800	45.0	199834063002
4	5	5	---	2	1996102341	牝	3	426.0	-2.0	53	64.6	クビ			05410	05087	77008	30.0	199834063002
5	2	2	---	8	1996104312	牡	3	418.0	-8.0	53	64.7	クビ			05059	00885	740009	15.0	199834063002
6	7	8	---	5	1996104658	牡	3	420.0	4.0	53	64.8	1/2			05096	05094	462009	0.0	199834063002
7	3	3	---	9	1996103094	牝	3	450.0	-4.0	53	65.3	2.1/2			a00ba	05162	356007	0.0	199834063002
8	7	7	---	1	1996105806	牝	3	446.0	2.0	53	65.3	クビ			05089	00863	658009	0.0	199834063002
9	8	9	---	10	1996106511	牝	3	416.0	0.0	53	65.4	1/2			05091	00844	482006	0.0	199834063002
10	6	6	---	7	1996106892	牝	3	434.0	6.0	53	66.9	7			05054	05056	391009	0.0	199834063002
1	8	11	---	3	1996107065	牝	3	460.0	12.0	53	63.0	0			00576	05056	x00052	200.0	199834063003
2	5	5	---	1	1996102599	牡	3	470.0	-2.0	53	63.1	1/2			05089	05087	497007	40.0	199834063003
3	2	2	---	4	1996103254	牝	3	456.0	4.0	53	63.8	4			05140	00885	625006	30.0	199834063003
4	5	6	---	6	1996101209	牝	3	466.0	14.0	53	64.3	2.1/2			05410	05055	110007	20.0	199834063003
5	6	8	---	2	1996106003	牡	3	450.0	0.0	53	64.9	3			05026	05108	367800	10.0	199834063003
6	8	12	---	7	1996105770	牝	3	422.0	4.0	53	65.1	1			00439	05090	x01539	0.0	199834063003
7	1	1	---	8	1996102429	牡	3	428.0	4.0	53	65.2	クビ			05090	05226	x008b7	0.0	199834063003
8	3	3	---	9	1996103687	牡	3	394.0	-8.0	53	65.3	1/2			00403	05085	482002	0.0	199834063003
9	6	7	---	5	1996105659	牝	3	470.0	2.0	53	65.5	1			05094	05093	398007	0.0	199834063003
10	7	10	---	10	1996102730	牡	3	434.0	-16.0	53	65.6	1/2			05059	05054	x00ff3	0.0	199834063003
11	7	9	---	11	1996107752	牡	3	422.0	-10.0	53	65.9	1.1/2			05186	a0101	x0080a	0.0	199834063003
