waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017102858	ジンフラッシュ	牡5	57.0	01169	武藤	01125	小野		
2	2	2018100078	アイファーラクーン	牝4	53.0	01164	藤田菜	01029	根本		
2	3	2017101763	ラブエスポー	牝5	54.0	01182	泉谷	01131	蛯名利		
3	4	2018100755	ポンフー	牡4	57.0	01161	菊沢	00421	浅野		
3	5	2018101662	ヴォーグマチネ	牡4	54.0	01184	原	01189	堀内		
4	6	2018105315	グランメテオール	牡4	57.0	01171	西村淳	01092	松永幹		
4	7	2016104677	イシュタルゲート	牡6	55.0	01186	角田和	01181	茶木		
5	8	2017105023	スパニッシュアート	牝5	55.0	01091	丹内	01054	戸田		
5	9	2018104460	サクセスエース	牡4	57.0	01153	木幡初	01152	竹内		
6	10	2018104111	ダノンハイファイブ	牡4	57.0	01092	津村	01170	坂口		
6	11	2018105670	トーセンマーク	牡4	54.0	01192	横山琉	01079	古賀		
7	12	2015106095	ユキノアンビシャス	牡7	57.0	01025	勝浦	00428	石毛		
7	13	2018100822	ジェイエルブリッジ	牡4	57.0	01127	丸山	00405	小西		
8	14	2018103195	ハイラブハンター	牡4	55.0	01191	松本	00431	谷		
8	15	2018100681	サンズオブタイム	牡4	56.0	01181	秋山稔	01165	和田勇		
