rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		ベラジオコウヘイ	牡3	56.0		下原理	1:32.9		5-5-3-3	38.8	7.4	3	496	-9		森澤友貴		林田祥来	50.0
2	1	1		ジャジャシーナ	牝3	54.0		鴨宮祥行	1:33.6	4.0	1-1-1-1	39.9	5.2	2	438	-1		盛本信春		椎名節	14.0
3	8	10		スカイヴァルキリー	牝3	54.0		大山真吾	1:33.6	アタマ	6-6-2-2	39.8	1.3	1	465	1		高馬元紘		杉山忠国	7.0
4	7	8		クワイエットナウ	牝4	54.0		杉浦健太	1:34.2	3.1/2	8-8-7-8	39.7	31.5	6	450	2		山口益巳		阿部善武	5.0
5	6	6		ジュンヴァンクール	牡3	56.0		廣瀬航	1:34.3	1/2	10-9-5-6	39.9	111.1	8	463	-2		玉垣光章		河合純二	4.0
6	2	2		ホーリーカバージョ	牡5	56.0		寺地誠一	1:34.3	ハナ	7-7-7-7	39.9	14.4	4	461	1		黒田隆男		（株）ファーストビ	
7	8	9		ルナダイコク	牝6	54.0		山田雄大	1:34.6	2.0	3-3-4-4	40.8	138.5	9	428	-6		黒田隆男		（株）さくらコーポ	
8	4	4		メイショウヨザクラ	牡3	56.0		長谷部駿	1:34.6	ハナ	9-9-10-9	39.9	22.3	5	515	2		小牧毅		松本好雄	
9	7	7		シップウジンライ	牡4	56.0		渡瀬和幸	1:34.8	1.0	4-4-5-5	40.8	98.3	7	464	-1		長南和宏		下岸秀人	
10	3	3		ビナアテナ	牝3	54.0		松木大地	1:36.0	7.0	2-2-9-10	41.9	194.9	10	440	-4		木村健		井之口二三雄	
