日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/11/02	晴	9	12	5	5	36.4	7	10	54.0	不	1:01.5	2.5	6-8	0.0-35.7	36.7	盛岡	202135110209	B1	movie.html?race_id=202135110209	05552	鈴木祐	ダ	1000	504	2	0.0
2021/10/18	曇	7	12	7	9	14.1	7	1	54.0	重	0:59.6	0.0	7-8	0.0-36.5	35.4	盛岡	202135101807	クレオメ賞	movie.html?race_id=202135101807	05552	鈴木祐	芝	1000	502	1	55.0
2021/10/05	曇	9	9	5	5	35.5	8	9	54.0	稍	1:15.7	2.1	6-8	0.0-38.3	39.0	盛岡	202135100509	B1	movie.html?race_id=202135100509	05552	鈴木祐	ダ	1200	501	5	0.0
2021/09/19	晴	10	12	1	1	13.4	5	4	54.0	重	1:01.2	0.8	10-6	0.0-36.3	36.1	盛岡	202135091910	B1	movie.html?race_id=202135091910	05552	鈴木祐	ダ	1000	496	-1	5.5
2021/09/07	晴	9	12	3	3	9.3	4	9	54.0	良	0:59.9	0.6	5-8	0.0-36.1	35.6	盛岡	202135090709	夢・希望未来へ前進	movie.html?race_id=202135090709	05560	小林凌	芝	1000	497	9	0.0
2021/08/23	晴	11	12	8	11	76.8	11	12	54.0	稍	1:16.1	2.3	3-4	0.0-38.1	40.2	盛岡	202135082311	秋桜賞	movie.html?race_id=202135082311	05560	小林凌	ダ	1200	488	1	0.0
2021/08/10	曇	8	12	1	1	42.4	10	11	54.0	不	1:01.5	1.2	5-3	0.0-36.8	37.3	盛岡	202135081008	B1	movie.html?race_id=202135081008	05560	小林凌	ダ	1000	487	-2	0.0
2021/07/25	晴	11	11	2	2	41.3	11	3	54.0	良	0:58.7	0.1	4-3	0.0-35.4	35.1	盛岡	202135072511	B1	movie.html?race_id=202135072511	05560	小林凌	芝	1000	489	-1	11.0
2021/06/29	曇	9	9	2	2	21.1	7	9	54.0	良	1:18.1	3.0	3-6	0.0-39.2	42.0	盛岡	202135062909	B1	movie.html?race_id=202135062909	05560	小林凌	ダ	1200	490	-3	0.0
2021/06/13	曇	7	10	6	6	25.6	7	5	54.0	良	0:52.2	1.1	9-10	0.0-36.3	36.3	水沢	202136061307	B1	movie.html?race_id=202136061307	05560	小林凌	ダ	850	493	-3	2.8
2021/06/01	晴	8	9	3	3	10.6	5	7	54.0	良	1:24.6	2.0	5-5-6-8	0.0-39.7	40.6	水沢	202136060108	B1	movie.html?race_id=202136060108	05560	小林凌	ダ	1300	496	3	0.0
2021/04/06	曇	10	9	2	2	9.0	4	7	54.0	稍	0:50.0	0.8	4-4	0.0-36.4	36.6	姫路	202151040610	C1	movie.html?race_id=202151040610	a029e	笹田知宏	ダ	800	493	-1	0.0
2021/03/16	曇	9	12	3	3	10.3	6	10	53.0	稍	0:50.5	1.5	9-9	0.0-36.1	37.1	姫路	202151031609	B2C1	movie.html?race_id=202151031609	05522	井上幹太	ダ	800	494	6	0.0
2021/02/23	晴	12	12	7	10	1.6	1	2	55.0	良	0:49.4	0.6	2-2	0.0-35.6	36.0	姫路	202151022312	C2	movie.html?race_id=202151022312	a029e	笹田知宏	ダ	800	488	-1	15.4
2021/02/10	晴	12	12	8	11	1.7	1	1	54.0	良	0:49.3	-0.3	2-2	0.0-36.0	35.8	姫路	202151021012	C2	movie.html?race_id=202151021012	a029e	笹田知宏	ダ	800	489	0	55.0
2021/01/26	雨	12	12	2	2	1.9	1	2	54.0	稍	0:50.1	1.0	5-3	0.0-35.8	36.6	姫路	202151012612	C2	movie.html?race_id=202151012612	a029e	笹田知宏	ダ	800	489	0	15.4
2021/01/13	晴	5	10	7	7	1.6	1	1	54.0	良	0:49.9	-0.2	3-3	0.0-36.3	36.1	姫路	202151011305	C3	movie.html?race_id=202151011305	a029e	笹田知宏	ダ	800	489	-1	35.0
2020/12/23	晴	11	12	8	12	3.9	2	7	54.0	良	1:22.0	1.1	2-2-2-2	0.0-40.2	41.1	園田	202050122311	的場文男騎手黄綬褒章	movie.html?race_id=202050122311	a029e	笹田知宏	ダ	1230	490	4	0.0
2020/12/01	晴	12	12	7	10	4.2	2	6	54.0	良	1:21.8	1.1	5-5-6-5	0.0-38.7	39.5	園田	202050120112	C2	movie.html?race_id=202050120112	a029e	笹田知宏	ダ	1230	486	0	0.0
2020/08/23	晴	2	12	1	1	2.0	1	8	53.0	良	1:01.2	1.9	1-1	35.8-35.6	37.5	札幌	202001020402	3歳未勝利	202001020402	01180	団野大成	ダ	1000	486	-4	0.0
2020/08/09	晴	2	12	7	9	1.9	1	3	53.0	良	1:00.6	0.5	2-2	35.3-36.4	36.8	札幌	202001010602	3歳未勝利	202001010602	01180	団野大成	ダ	1000	490	10	130.0
2020/07/26	晴	2	11	7	9	4.2	2	2	53.0	良	0:59.1	0.5	2-2	35.2-35.0	35.4	札幌	202001010202	3歳未勝利	202001010202	01180	団野大成	ダ	1000	480	-6	200.0
