rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	14		モズカプリッチョ	牡3	56.0		小牧太	1:12.7		2-2	36.5	3.0	2	490	8		中尾秀正		キャピタル・システム	500.0
2	2	3		シーシャープ	牡3	56.0		岩田康誠	1:12.7	ハナ	1-1	36.6	2.2	1	530	-10		橋口慎介		前田晋二	200.0
3	6	11		ヘニーオーザ	牡3	56.0		藤井勘一	1:13.6	5.0	5-5	36.8	5.9	3	534	-6		庄野靖志		西森鶴	130.0
4	5	9		メイショウハヤナリ	牡3	56.0		藤岡佑介	1:14.4	5.0	6-7	37.2	11.6	4	466	-8		笹田和秀		松本好雄	75.0
5	3	5		グレートリープ	牡3	55.0		加藤祥太	1:14.6	1.1/4	6-5	37.7	52.1	9	534	2		田島俊明		伊東純一	50.0
6	3	4		モズクロス	牡3	56.0		長岡禎仁	1:14.8	1.1/4	4-4	38.3	188.8	13	486	6		高橋亮		キャピタル・システム	
7	6	10		トモジャファイブ	牡3	56.0		大野拓弥	1:14.9	クビ	8-8	37.4	15.2	5	500	-16		鈴木伸尋		吉冨学	
8	8	15		メイショウワキザシ	牡3	56.0		池添謙一	1:15.0	3/4	2-3	38.6	24.0	6	472	2		池添兼雄		松本好雄	
9	4	6		ウチュウセンカン	牡3	56.0		川島信二	1:15.2	1.1/4	8-8	37.8	192.5	14	466	2		川村禎彦		三宅勝俊	
10	7	13		ブルベアボルド	牡3	55.0		坂井瑠星	1:15.3	クビ	12-11	37.1	38.8	8	502	-2		五十嵐忠		ブルアンドベア	
11	7	12		テイエムブランコ	牡3	56.0		小林徹弥	1:15.6	2.0	8-11	37.9	32.0	7	514	2		山内研二		竹園正繼	
12	5	8		ハートリンク	牝3	54.0		中井裕二	1:15.8	1.1/4	11-10	37.9	154.8	12	452	-12		中野栄治		西村新一郎	
13	4	7		キシュウブライト	牝3	54.0		国分恭介	1:16.2	2.1/2	14-14	37.7	204.8	15	422	2		安達昭夫		木村昌三	
14	1	1		ショーギーニ	牡3	56.0		国分優作	1:16.3	3/4	12-13	38.1	136.4	11	516	14		大根田裕		吉冨学	
15	2	2		カフジパール	牝3	53.0		富田暁	1:16.4	クビ	15-14	37.8	113.5	10	410	0		木原一良		加藤守	
