rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		ダイヤーズブルーム	牝4	52.0		宮下瞳	1:31.1		4-4-3	39.4	4.9	2	490	-5		瀬戸口悟		吉岡泰治	37.0
2	8	9		サウスクイーン	牝6	54.0		渡辺竜也	1:31.3	1.0	6-6-5	39.3	14.3	4	448	0		藤ヶ崎一		鈴木重夫	11.8
3	8	10		デュエットカラー	牡4	54.0		木之前葵	1:32.0	3.0	7-7-4	39.8	21.8	6	450	1		地辺幸一		（株）ファーストビ	6.7
4	3	3		フラッグインハート	牡4	56.0		加藤聡一	1:32.3	1.1/2	1-1-1	40.8	1.4	1	506	-2		今津博之		増田兼良	4.4
5	7	7		アサケハーツ	牡6	56.0		丹羽克輝	1:32.5	1.1/2	9-9-8	40.1	38.5	8	471	0		井上正		大橋堯	3.0
6	4	4		スターストリーム	牝7	54.0		大畑雅章	1:33.0	2.1/2	10-10-10	40.4	25.0	7	438	1		今津博之		（有）藤原牧場	
7	5	5		アルレーサー	牡5	56.0		戸部尚実	1:33.2	1.1/2	3-3-2	41.6	20.9	5	458	0		竹下太		辻祐二	
8	1	1		マイネルポーション	牡5	56.0		加藤利征	1:33.2	アタマ	8-8-9	40.9	83.0	9	458	0		栗田和昌		（同）ＪＰＮ技研	
9	7	8		スターソフィア	牝5	51.0		浅野皓大	1:33.6	2.0	5-5-7	41.7	109.6	10	452	-4		今津勝之		（同）ＪＰＮ技研	
10	6	6		シシャモムスメ	牝6	51.0		細川智史	1:34.1	2.1/2	2-2-5	42.5	8.4	3	435	-5		角田輝也		西川剛	
