日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/04/25	晴	7	9	2	2	2.8	1	2	56.0	良	1:31.6	0.2	6-6-5-5	0.0-39.8	39.5	水沢	202236042507	C2五組	202236042507	05294	村上忍	ダ	1400	478	4	10.5
2022/04/05	晴	1	7	7	7	4.2	2	2	56.0	稍	1:30.8	0.0	4-4-3-2	0.0-39.9	39.6	水沢	202236040501	C2四組	202236040501	05445	山本聡哉	ダ	1400	474	-3	10.5
2022/03/13	小雨	3	12	7	9	3.9	2	5	56.0	稍	1:32.2	1.5	10-11-6-5	0.0-39.6	39.5	水沢	202236031303	C2二組	202236031303	05490	山本政聡	ダ	1400	477	-10	1.5
2021/12/31	小雪	8	0	8	12				57.0	不						水沢	202136123108	B1四組B2一組混合	202136123108	05552	鈴木祐	ダ	1600	489	2	0.0
2021/12/14	晴	9	11	2	2	10.2	5	7	56.0	不	1:42.7	1.4	7-7-9-7	0.0-38.2	38.4	水沢	202136121409	B1五組	202136121409	05552	鈴木祐	ダ	1600	487	-5	0.0
2021/11/14	曇	8	11	7	8	26.6	6	4	56.0	重	1:40.3	1.3	6-5	0.0-38.1	38.8	盛岡	202135111408	B1五組	202135111408	05552	鈴木祐	ダ	1600	492	-2	5.5
2021/10/31	曇	6	12	2	2	32.9	8	3	56.0	良	1:40.2	0.4	5-6-6-5	0.0-37.1	36.7	盛岡	202135103106	B1	202135103106	05552	鈴木祐	芝	1600	494	6	11.0
2021/10/04	晴	9	12	7	9	291.2	12	6	54.0	良	1:46.9	1.4	5-6-6-6	0.0-37.6	38.1	盛岡	202135100409	アンタレス賞	202135100409	05611	七夕裕次	芝	1700	488	-8	0.0
2021/09/21	晴	7	12	8	11	29.1	8	6	56.0	良	1:40.0	1.0	8-8-6-6	0.0-39.0	38.7	盛岡	202135092107	B1	202135092107	05490	山本政聡	芝	1600	496	6	0.0
2021/09/05	曇	9	7	6	6	21.3	6	4	56.0	稍	1:43.6	1.8	7-5	0.0-39.0	39.0	盛岡	202135090509	弘南鉄道乗りにいきま	202135090509	05571	菅原辰徳	ダ	1600	490	2	5.5
2021/08/08	曇	9	7	2	2	34.6	7	3	56.0	良	1:43.4	1.2	7-3	0.0-39.2	39.0	盛岡	202135080809	株式会社利久賞	202135080809	05571	菅原辰徳	ダ	1600	488	3	11.0
2021/07/13	雨	9	11	6	6	24.8	9	6	56.0	重	1:48.6	1.4	11-10-10-10	0.0-38.6	37.6	盛岡	202135071309	B1	202135071309	05490	山本政聡	芝	1700	485	-3	0.0
2021/06/28	晴	8	9	7	7	5.7	4	8	56.0	良	1:43.6	2.3	9-9	0.0-39.1	39.0	盛岡	202135062808	B1三組	202135062808	05490	山本政聡	ダ	1600	488	-3	0.0
2021/06/15	雨	11	0	5	5				56.0	良						水沢	202136061511	B1二組	202136061511	05490	山本政聡	ダ	1600	489	-2	0.0
2021/05/17	曇	11	10	4	4	7.0	3	5	56.0	良	1:45.2	0.7	4-4-4-6	0.0-40.2	40.2	水沢	202136051711	ラナンキュラス賞	202136051711	05294	村上忍	ダ	1600	491	20	2.8
2021/03/27	晴	11	10	6	6	5.9	3	10	56.0	良	1:47.0	2.0	8-8-8-9	0.0-40.1	41.1	水沢	202136032711	沈丁花特別	202136032711	05577	岩本怜	ダ	1600	471	-20	0.0
2021/01/09	晴	8	0	5	6				56.0	不						水沢	202136010908	新春特別	202136010908	05591	塚本涼人	ダ	1600	計不		0.0
2020/12/30	雪	10	0	7	9				56.0	不						水沢	202036123010	うまのわ特別	202036123010	05490	山本政聡	ダ	1600	計不		0.0
2020/12/19		10	0	6	8				56.0							水沢	202036121910	白鳥特別	202036121910	05462	大坪慎	ダ	1600	計不		0.0
2020/11/22	小雨	10	12	7	10	5.1	2	4	56.0	重	1:39.4	0.7	8-9	0.0-39.3	38.4	盛岡	202035112210	ブリーダーズ・スタリ	202035112210	05445	山本聡哉	ダ	1600	491	14	7.5
2020/10/11	曇	11	10	8	9	3.7	2	3	56.0	良	1:39.7	0.3	5-5	0.0-38.5	37.9	盛岡	202035101111	初雁特別	202035101111	05462	大坪慎	ダ	1600	477	0	11.2
2020/09/22	曇	12	9	8	9	3.2	2	1	56.0	良	1:56.6	-0.3	3-3-1-1	0.0-38.3	38.3	盛岡	202035092212	復興祈念夢あふれる未	202035092212	05294	村上忍	ダ	1800	477	11	45.0
2020/08/24	晴	11	9	5	5	2.5	1	3	56.0	良	1:43.4	0.3	3-3-3-3	0.0-39.6	39.2	水沢	202036082411	B1二組	202036082411	05294	村上忍	ダ	1600	466	-10	7.2
2020/08/10	曇	11	12	6	8	3.0	1	3	56.0	稍	1:46.5	0.3	3-3-3-5	0.0-37.1	37.2	盛岡	202035081011	オッズパーク賞	202035081011	05294	村上忍	芝	1700	476	1	7.2
2020/07/14	小雨	11	12	8	11	2.6	1	2	56.0	稍	1:46.7	0.3	4-4-3-3	0.0-36.7	36.7	盛岡	202035071411	ジュライC	202035071411	05294	村上忍	芝	1700	475	0	14.0
2020/06/28	晴	10	10	8	11	3.9	3	2	55.0	稍	1:44.0	0.3	7-6-4-3	0.0-40.1	39.8	水沢	202036062810	つりがね洞賞	202036062810	05462	大坪慎	ダ	1600	475	0	12.6
2020/06/15	晴	12	9	7	7	2.0	1	1	56.0	稍	1:57.2	-0.5	5-5-4-2	0.0-39.1	38.5	水沢	202036061512	復興祈念夢あふれる未	202036061512	05445	山本聡哉	ダ	1800	475	-6	35.0
