日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/01/23	曇	11	14	8	13	27.1	8	8	56.0	良	2:13.3	0.6	8-8-3-2	36.5-35.7	36.0	中山	202206010811	アメリカジョッキーC(G2)	202206010811	01075	芝	2200	540	0	0.0
2022/01/10	曇	10	15	5	8	8.6	4	1	57.0	良	2:14.7	-0.3	4-4-3-2	37.8-35.3	35.1	中山	202206010410	迎春S(3勝クラス)	202206010410	05339	芝	2200	540	6	1872.9
2021/07/10	曇	11	13	7	10	5.0	3	6	55.0	稍	2:01.6	0.4	4-4-4-4	35.7-36.3	35.6	福島	202103010311	阿武隈S(3勝クラス)	202103010311	01077	芝	2000	534	8	0.0
2021/03/20	曇	9	9	1	1	1.8	1	1	57.0	良	2:01.2	-0.5	2-2-2-2	37.2-35.5	35.4	中山	202106020709	館山特別(2勝クラス)	202106020709	01077	芝	2000	526	-2	1521.0
2021/02/21	晴	8	9	6	6	3.1	2	2	57.0	良	2:00.6	0.0	2-2-2	38.2-34.3	34.2	東京	202105010808	4歳以上2勝クラス	202105010808	01126	芝	2000	528	6	440.0
2021/01/16	曇	9	10	6	6	5.7	2	2	57.0	良	2:12.3	1.1	3-4-3-3	34.5-35.8	36.7	中京	202107010509	長良川特別(2勝クラス)	202107010509	05339	芝	2200	522	-4	607.2
2020/12/27	晴	8	16	5	10	12.9	6	2	55.0	良	2:36.9	1.2	8-9-7-5	30.5-36.6	36.9	中山	202006050808	グッドラックH(2勝クラス)	202006050808	01115	芝	2500	526	4	610.0
2020/08/22	晴	11	9	8	8	7.2	3	4	55.0	良	2:41.0	1.0	1-1-1-1	36.6-36.7	37.7	札幌	202001020311	札幌日刊スポーツ杯(2勝クラス)	202001020311	01093	芝	2600	522	-2	230.0
2020/07/11	曇	10	13	5	6	4.6	3	6	57.0	稍	2:01.4	0.5	10-9-8-6	35.3-36.3	35.8	福島	202003020310	猪苗代特別(2勝クラス)	202003020310	05585	芝	2000	524	-2	0.0
2020/06/20	晴	9	14	3	4	4.1	1	4	57.0	稍	2:26.7	0.3	5-5-4-4	37.3-35.4	35.4	東京	202005030509	町田特別(2勝クラス)	202005030509	05585	芝	2400	526	4	230.0
2020/03/08	雨	8	11	6	7	2.5	1	1	56.0	重	2:18.0	-0.2	3-3-2-2	37.9-35.9	35.8	中山	202006020408	4歳以上1勝クラス	202006020408	05517	芝	2200	522	-4	760.0
2020/02/09	晴	7	12	8	12	4.1	2	2	56.0	良	2:25.6	0.2	5-3-4-4	37.4-34.8	34.6	東京	202005010407	4歳以上1勝クラス	202005010407	05212	芝	2400	526	4	300.0
2020/01/13	晴	12	16	3	6	4.6	3	3	56.0	良	2:16.0	0.2	4-4-9-12	37.6-36.1	35.6	中山	202006010512	4歳以上1勝クラス	202006010512	05212	芝	2200	522	18	190.0
2019/11/02	晴	10	13	4	4	2.5	1	7	55.0	良	2:39.9	0.9	5-5-4-4	36.7-36.6	37.3	福島	201903030110	磐梯山特別(1勝クラス)	201903030110	01150	芝	2600	504	-12	0.0
2019/06/01	晴	8	9	2	2	2.0	1	3	53.0	良	2:26.4	0.8	2-2-2-2	37.2-33.9	34.7	東京	201905030108	3歳以上1勝クラス	201905030108	01077	芝	2400	516	-8	190.0
2019/03/30	曇	9	8	1	1	2.4	1	4	56.0	良	2:14.7	0.3	8-8-8-7	36.8-34.9	34.1	中山	201906030309	山吹賞(500万下)	201906030309	05517	芝	2200	524	-2	150.0
2019/03/10	曇	5	16	4	7	5.2	2	1	56.0	良	2:15.7	-0.1	11-12-10-12	36.5-35.8	35.1	中山	201906020605	3歳未勝利	201906020605	05517	芝	2200	526	0	500.0
