日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/12/11	晴	7	11	8	11	29.5	5	9	53.0	稍	1:36.5	1.9	5-5-4-7	0.0-40.9	42.4	佐賀	202155121107	冬日和賞	movie.html?race_id=202155121107	a04aa	加茂飛翔	ダ	1400	454	19	0.0
2021/11/21	曇	5	7	4	4	22.7	4	4	56.0	良	1:40.9	2.7	4-3-4-4	0.0-39.0	40.4	金沢	202146112105	第34回エアコン設置	movie.html?race_id=202146112105	05300	葛山晃平	ダ	1500	435	-5	3.6
2021/11/08	晴	5	9	6	6	417.3	9	6	55.0	良	1:41.0	1.7	5-5-5-5	0.0-40.1	40.0	金沢	202146110805	満腹だ!木下智史の金	movie.html?race_id=202146110805	05604	魚住謙心	ダ	1500	440	0	0.0
2021/11/01	曇	1	9	8	10	59.4	6	9	56.0	良	1:35.6	4.2	8-6-7-9	0.0-39.4	42.2	金沢	202146110101	C2二走　2	movie.html?race_id=202146110101	05300	葛山晃平	ダ	1400	440	-11	0.0
2021/10/26	晴	1	8	1	1	156.5	7	7	56.0	重	1:35.0	4.8	5-5-6-7	0.0-38.2	41.5	金沢	202146102601	C26	movie.html?race_id=202146102601	05300	葛山晃平	ダ	1400	451	7	0.0
2021/10/11	晴	8	9	8	9	286.5	8	7	56.0	良	1:41.6	4.3	7-8-8-8	0.0-39.2	40.8	金沢	202146101108	どうも!人生競馬三昧	movie.html?race_id=202146101108	05300	葛山晃平	ダ	1500	444	1	0.0
2021/09/29	晴	1	9	3	3	320.0	8	6	56.0	良	1:41.0	2.2	7-6-6-6	0.0-40.6	40.2	金沢	202146092901	C27	movie.html?race_id=202146092901	05300	葛山晃平	ダ	1500	443	-5	0.0
2021/09/14	曇	1	6	5	5	38.2	4	4	56.0	良	1:33.9	1.8	4-3-4-4	0.0-38.3	39.5	金沢	202146091401	C26	movie.html?race_id=202146091401	05556	栗原大河	ダ	1400	448	-3	3.6
2021/08/31	晴	6	8	1	1	433.2	8	8	56.0	良	1:42.3	2.8	4-3-6-8	0.0-40.4	42.5	金沢	202146083106	3歳B　2特編	movie.html?race_id=202146083106	05300	葛山晃平	ダ	1500	451	3	0.0
2021/08/17	雨	8	11	8	11	234.6	10	9	55.0	不	1:34.0	5.3	9-9-9-10	0.0-38.2	40.7	金沢	202146081708	太田の大トチノキ特別	movie.html?race_id=202146081708	05604	魚住謙心	ダ	1400	448	-6	0.0
2021/07/18	晴	7	8	7	7	37.7	7	5	56.0	良	1:33.8	2.9	6-6-6-5	0.0-37.9	38.7	金沢	202146071807	ください。フォロワー	movie.html?race_id=202146071807	05556	栗原大河	ダ	1400	454	2	3.0
2021/07/04	曇	3	10	7	7	279.4	9	5	56.0	重	1:33.0	1.9	8-9-8-9	0.0-39.3	40.2	金沢	202146070403	3歳B　2	movie.html?race_id=202146070403	a01fa	松戸政也	ダ	1400	452	1	3.0
2021/06/20	曇	7	9	1	1	100.6	9	9	56.0	重	1:42.7	3.7	9-9-9-9	0.0-39.6	41.1	金沢	202146062007	3歳B　2特編	movie.html?race_id=202146062007	05300	葛山晃平	ダ	1500	451	-2	0.0
2021/06/13	曇	1	12	8	11	69.6	8	8	56.0	良	1:34.7	4.3	8-9-9-10	0.0-38.4	41.2	金沢	202146061301	3歳B　二走2	movie.html?race_id=202146061301	a01fa	松戸政也	ダ	1400	453	1	0.0
2021/06/06	晴	3	9	8	9	5.0	3	3	56.0	稍	1:42.3	1.8	4-4-3-4	0.0-41.8	43.2	金沢	202146060603	3歳B　4	movie.html?race_id=202146060603	05300	葛山晃平	ダ	1500	452	4	4.8
2021/05/23	晴	4	10	1	1	13.1	6	5	56.0	稍	1:40.4	1.8	6-6-7-6	0.0-39.6	41.0	金沢	202146052304	阿部清和★気分は上々	movie.html?race_id=202146052304	05300	葛山晃平	ダ	1500	448	-4	3.0
2021/05/18	曇	2	7	3	3	26.4	4	4	56.0	不	1:33.1	0.7	6-6-1-2	0.0-40.1	40.6	金沢	202146051802	3歳B　二走2	movie.html?race_id=202146051802	05300	葛山晃平	ダ	1400	452	-6	3.6
2021/05/11	晴	3	8	7	7	91.5	6	6	56.0	良	1:41.3	2.3	6-5-3-5	0.0-39.4	41.3	金沢	202146051103	3歳B　3	movie.html?race_id=202146051103	05300	葛山晃平	ダ	1500	458	10	0.0
2021/05/03	曇	4	8	7	7	19.0	6	7	56.0	重	1:41.9	2.8	7-7-7-7	0.0-39.9	41.2	金沢	202146050304	3歳B　2特編	movie.html?race_id=202146050304	05300	葛山晃平	ダ	1500	448	0	0.0
2021/04/20	晴	1	8	8	9	27.0	6	2	56.0	稍	1:35.0	2.0	5-5-2-2	0.0-40.7	42.5	金沢	202146042001	3歳B　4	movie.html?race_id=202146042001	a01fa	松戸政也	ダ	1400	448	0	9.6
2021/03/30	曇	7	12	7	10	87.5	9	11	56.0	重	1:34.7	4.3	12-12-10-11	37.7-39.5	41.7	浦和	202142033007	ツインシャイン特別	movie.html?race_id=202142033007	05553	保園翔也	ダ	1400	448	0	0.0
2021/02/27	晴	3	16	4	7	323.2	16	16	56.0	良	1:16.2	3.3	10-11	34.1-38.8	40.8	中山	202106020103	3歳未勝利	202106020103	01051	嘉藤貴行	ダ	1200	448	2	0.0
2021/01/09	晴	3	16	1	2	263.0	16	13	53.0	良	1:16.7	3.5	13-12	35.5-37.7	39.2	中山	202106010203	3歳新馬	202106010203	01183	小林脩斗	ダ	1200	446	0	0.0
