waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017103809	サトノトラスト			a0162	松本剛志	05180	水野善太	498	10
2	2	2017106700	セイレーンズベルン			05558	渡辺竜也	05675	笹野博司	438	7
3	3	2013100393	メモリージュネス			05368	大原浩司	05066	川嶋弘吉	443	-10
4	4	2017103883	フレンドピース			05053	丸野勝虎	05544	加藤幸保	456	8
5	5	2017104140	ネモフィラブルー			a027b	森島貴之	05076	伊藤強一	439	-16
6	6	2015103717	マーメイドモアナ			a03df	東川慎	a0276	後藤正義	405	-1
7	7	2015100471	アップメイ			05557	加藤聡一	05329	大橋敬永	470	9
7	8	2016105782	ニホンピロハビアー			05521	藤原幹生	05066	川嶋弘吉	518	-23
8	9	2016102923	モスコミュール			00410	向山牧	05066	川嶋弘吉	472	3
8	10	2016103522	キョウエイメサイア			a0032	加藤利征	05237	藤田正治	440	-9
