horse_id	年度	順位	出走頭数	勝馬頭数	出走回数	勝利回数	出走/重賞	勝利/重賞	出走/特別	特別/勝利	出走/平場	平場/勝利	出走/芝	芝/勝利	出走/ダート	ダート/勝利	勝馬率	EI	入着賞金(万円)	平均距離(芝)	平均距離(ダ)	代表馬	勝利/特別	勝利/平場	勝利/芝	重賞/出走	重賞/勝利	特別/出走	平場/出走	芝/出走	ダート/出走	勝利/ダート
000a0004ce	1988	30	55	20	374	25	14.0	1.0	102.0	8.0	258.0	16.0	206.0	17.0	148.0	7.0	0.364	0.99	41775.0	1435.3	1342.9	1985100871.0										
000a0004ce	1987	18	55	29	387	40	14.0	1.0	107.0	9.0	266.0	30.0	193.0	20.0	155.0	17.0	0.527	1.18	48411.0	1380.0	1300.0	1982106395.0										
000a0004ce	1986	23	55	24	387	31	12.0	1.0	90.0	4.0	285.0	26.0	176.0	16.0	192.0	12.0	0.436	1.19	45032.0	1262.5	1216.7	1982100976.0										
000a0004ce	1985	11	51	22	323	37	0.0	0.0	0.0	0.0	323.0	37.0	0.0	0.0	323.0	37.0	0.431	1.59	54806.5	0.0	1316.2	1981102852.0										
000a0004ce	1984	11	47	24	346	37	0.0	0.0	0.0	0.0	346.0	37.0	0.0	0.0	346.0	37.0	0.511	1.47	46427.0	0.0	1478.4	1980106362.0										
000a0004ce	1983	20	40	20	294	33	0.0	0.0	0.0	0.0	294.0	33.0	0.0	0.0	294.0	33.0	0.5	1.29	34668.0	0.0	1324.2	1980105838.0										
000a0004ce	1982	84	16	8	60	12	0.0	0.0	0.0	0.0	60.0	12.0	3.0	1.0	57.0	11.0	0.5	1.22	13274.0	1000.0	1145.5	1980106410.0										
000a000484	2001	520	1	0	4	0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1996105884.0										
000a000484	2000	450	4	0	27	0	0.0	0.0	0.0	0.0	27.0	0.0	8.0	0.0	19.0	0.0	0.0	0.14	465.0	0.0	0.0	1993103958.0										
000a000484	1999	222	9	2	66	2	1.0	0.0	14.0	0.0	51.0	2.0	24.0	0.0	34.0	1.0	0.222	0.7	5308.8	0.0	1700.0	1995108164.0										
000a000484	1998	192	15	4	88	5	0.0	0.0	16.0	0.0	72.0	5.0	37.0	0.0	47.0	3.0	0.267	0.55	7229.2	0.0	1366.7	1995108164.0										
000a000484	1997	143	24	6	149	10	1.0	0.0	31.0	2.0	117.0	8.0	60.0	2.0	80.0	6.0	0.25	0.57	11861.6	1300.0	1366.7	1993107396.0										
000a000484	1996	85	32	9	161	12	2.0	0.0	27.0	1.0	132.0	11.0	53.0	6.0	89.0	6.0	0.281	0.77	21662.4	1366.7	1166.7	1991100285.0										
000a000484	1995	50	37	12	259	18	4.0	0.0	45.0	5.0	210.0	13.0	96.0	6.0	147.0	9.0	0.324	0.95	30507.2	1533.3	1577.8	1990101153.0										
000a000484	1994	65	48	15	337	17	2.0	0.0	61.0	0.0	274.0	17.0	117.0	5.0	214.0	11.0	0.313	0.64	26422.1	1400.0	1345.5	1991100285.0										
000a000484	1993	38	53	21	385	29	4.0	0.0	85.0	6.0	296.0	23.0	156.0	6.0	226.0	22.0	0.396	0.87	40405.5	1533.3	1390.9	1990100810.0										
000a000484	1992	15	70	21	445	36	14.0	2.0	109.0	7.0	322.0	27.0	190.0	6.0	221.0	21.0	0.3	1.12	70167.0	1466.7	1485.7	1987103773.0										
000a000484	1991	19	86	29	581	35	14.0	1.0	132.0	6.0	435.0	28.0	257.0	11.0	308.0	23.0	0.337	0.86	64299.5	1409.1	1408.7	1987103807.0										
000a000484	1990	5	95	39	583	69	34.0	2.0	181.0	18.0	368.0	49.0	306.0	32.0	258.0	32.0	0.411	1.31	101899.5	1725.0	1365.6	1986102963.0										
000a000484	1989	10	95	38	671	56	30.0	2.0	158.0	10.0	483.0	44.0	327.0	17.0	307.0	33.0	0.4	1.08	81306.0	1635.3	1409.1	1985101019.0										
000a000484	1988	8	83	39	563	55	25.0	1.0	143.0	14.0	395.0	40.0	260.0	25.0	272.0	26.0	0.47	1.36	86636.0	1592.0	1434.6	1984101310.0										
000a000484	1987	9	69	32	506	49	20.0	2.0	137.0	15.0	349.0	32.0	240.0	25.0	260.0	24.0	0.464	1.28	65503.0	1520.0	1566.7	1984100408.0										
000a000484	1986	25	58	27	386	35	13.0	0.0	98.0	10.0	275.0	25.0	167.0	15.0	217.0	20.0	0.466	1.05	41868.5	1413.3	1595.0	1982100369.0										
000a000484	1985	24	45	24	369	33	0.0	0.0	0.0	0.0	369.0	33.0	0.0	0.0	369.0	33.0	0.5329999999999999	1.26	38359.0	0.0	1457.6	1982103339.0										
000a000484	1984	23	40	22	282	32	0.0	0.0	0.0	0.0	282.0	32.0	0.0	0.0	282.0	32.0	0.55	1.41	37892.0	0.0	1587.2	1980104636.0										
000a000484	1983	80	25	11	176	15	0.0	0.0	0.0	0.0	176.0	15.0	0.0	0.0	176.0	15.0	0.44	0.86	14403.0	0.0	1393.3	1980100629.0										
000a000484	1982	183	13	5	45	7	0.0	0.0	0.0	0.0	45.0	7.0	2.0	1.0	43.0	6.0	0.385	0.56	5002.0	1000.0	1333.3	1980100535.0										
000a00021b	2008	384	1	0	7	0	0.0	0.0	1.0	0.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	0.75	473.0	0.0	0.0	1997103860.0										
000a00021b	2007	465	1	0	7	0	0.0	0.0	4.0	0.0	3.0	0.0	7.0	0.0	0.0	0.0	0.0	0.22	147.0	0.0	0.0	1997103860.0										
000a00021b	2006	438	1	0	3	0	0.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.34	220.0	0.0	0.0	1998101939.0										
000a00021b	2005	267	3	0	16	0	0.0	0.0	8.0	0.0	8.0	0.0	12.0	0.0	1.0	0.0	0.0	0.88	1753.6	0.0	0.0	1999104842.0										
000a00021b	2004	198	5	1	37	2	0.0	0.0	6.0	0.0	31.0	2.0	14.0	2.0	3.0	0.0	0.2	1.28	4351.0	1800.0	0.0	1999104842.0										
000a00021b	2003	326	8	0	53	0	0.0	0.0	26.0	0.0	27.0	0.0	33.0	0.0	17.0	0.0	0.0	0.25	1377.4	0.0	0.0	1999104842.0										
000a00021b	2002	186	12	2	75	3	1.0	0.0	34.0	0.0	40.0	3.0	43.0	3.0	22.0	0.0	0.1669999999999999	0.71	6247.6	1633.3	0.0	1999104842.0										
000a00021b	2001	118	24	5	128	6	8.0	0.0	25.0	1.0	95.0	5.0	47.0	2.0	70.0	3.0	0.208	0.64	11821.9	2100.0	1300.0	1995102709.0										
000a00021b	2000	73	32	9	182	14	6.0	1.0	44.0	2.0	132.0	11.0	82.0	8.0	95.0	5.0	0.281	0.88	22976.3	1775.0	1600.0	1996103612.0										
000a00021b	1999	103	34	7	184	8	5.0	0.0	33.0	2.0	146.0	6.0	70.0	1.0	109.0	6.0	0.206	0.53	15075.7	2000.0	1683.3	1993107891.0										
000a00021b	1998	34	37	15	199	24	9.0	2.0	60.0	5.0	130.0	17.0	87.0	10.0	109.0	14.0	0.405	1.35	43510.9	1980.0	1564.3	1993104054.0										
000a00021b	1997	32	42	19	259	23	19.0	0.0	71.0	6.0	169.0	17.0	145.0	9.0	113.0	14.0	0.452	1.27	46614.3	1766.7	1500.0	1991109561.0										
000a00021b	1996	26	55	21	282	28	11.0	1.0	64.0	6.0	207.0	21.0	108.0	7.0	167.0	20.0	0.382	1.0	48552.5	1685.7	1630.0	1991109466.0										
000a00021b	1995	20	62	18	318	23	20.0	1.0	76.0	8.0	222.0	14.0	151.0	9.0	164.0	14.0	0.29	1.01	54509.8	1444.4	1442.9	1992100912.0										
000a00021b	1994	11	69	31	383	43	23.0	1.0	76.0	10.0	284.0	32.0	179.0	15.0	195.0	27.0	0.449	1.23	73723.4	1860.0	1363.0	1991109561.0										
000a00021b	1993	21	68	23	374	33	21.0	0.0	109.0	10.0	244.0	23.0	224.0	18.0	137.0	11.0	0.338	1.04	62504.5	1877.8	1572.7	1986103030.0										
000a00021b	1992	6	88	33	495	49	30.0	2.0	137.0	16.0	328.0	31.0	300.0	31.0	189.0	18.0	0.375	1.21	94878.0	1735.5	1527.8	1986106763.0										
000a00021b	1991	7	81	36	464	56	35.0	3.0	84.0	14.0	345.0	39.0	250.0	27.0	213.0	29.0	0.444	1.47	102987.0	1751.9	1544.8	1988104764.0										
000a00021b	1990	3	84	34	507	55	55.0	8.0	128.0	17.0	324.0	30.0	282.0	28.0	225.0	27.0	0.405	2.07	142188.0	1860.7	1600.0	1986102968.0										
000a00021b	1989	2	88	35	492	48	37.0	6.0	95.0	13.0	360.0	29.0	233.0	27.0	259.0	21.0	0.398	1.79	124532.0	1807.4	1647.6	1984106229.0										
000a00021b	1988	28	57	23	305	28	15.0	1.0	83.0	3.0	207.0	24.0	152.0	10.0	150.0	17.0	0.404	1.01	44273.0	1550.0	1558.8	1984103736.0										
000a00021b	1987	19	46	18	254	26	30.0	2.0	78.0	8.0	146.0	16.0	152.0	19.0	102.0	7.0	0.391	1.4	47779.5	1705.3	1585.7	1984103736.0										
000a00021b	1986	18	38	15	255	27	26.0	3.0	92.0	9.0	137.0	15.0	134.0	16.0	116.0	9.0	0.395	1.89	49473.0	1956.3	1600.0	1982106713.0										
000a00021b	1985	25	36	18	218	30	0.0	0.0	0.0	0.0	218.0	30.0	0.0	0.0	218.0	30.0	0.5	1.56	38023.0	0.0	1616.7	1980101566.0										
000a00021b	1984	47	29	18	181	26	0.0	0.0	0.0	0.0	181.0	26.0	0.0	0.0	181.0	26.0	0.621	1.27	24734.5	0.0	1519.2	1981102682.0										
000a00021b	1983	118	10	6	81	9	0.0	0.0	0.0	0.0	81.0	9.0	0.0	0.0	81.0	9.0	0.6	1.41	9477.0	0.0	1477.8	1980101541.0										
000a00021b	1982	430	3	0	6	0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.14	285.0	0.0	0.0	1980100435.0										
000a000483	1995	630	1	0	1	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1988106501.0										
000a000483	1994	651	2	0	3	0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1987106171.0										
000a000483	1993	342	6	1	28	1	5.0	0.0	9.0	0.0	14.0	1.0	13.0	0.0	6.0	0.0	0.1669999999999999	0.44	2300.0	0.0	0.0	1988106501.0										
000a000483	1992	70	17	7	115	12	6.0	0.0	47.0	6.0	62.0	6.0	67.0	7.0	42.0	5.0	0.412	1.76	26818.0	1857.1	1680.0	1985101245.0										
000a000483	1991	35	39	17	272	20	12.0	0.0	74.0	8.0	186.0	12.0	124.0	10.0	127.0	8.0	0.436	1.28	43368.0	1840.0	1500.0	1986106441.0										
000a000483	1990	19	66	19	422	32	13.0	0.0	83.0	7.0	326.0	25.0	193.0	14.0	215.0	16.0	0.288	1.11	59833.0	1707.1	1581.3	1986106441.0										
000a000483	1989	17	66	25	408	38	6.0	0.0	113.0	12.0	289.0	26.0	197.0	14.0	200.0	22.0	0.379	1.17	61101.0	1642.9	1468.2	1984105855.0										
000a000483	1988	19	66	27	397	35	16.0	0.0	86.0	7.0	295.0	28.0	179.0	18.0	197.0	15.0	0.409	1.0	50759.0	1683.3	1580.0	1985101245.0										
000a000483	1987	20	70	25	412	33	19.0	0.0	80.0	10.0	313.0	23.0	226.0	13.0	178.0	19.0	0.357	0.89	46459.0	1838.5	1557.9	1983102156.0										
000a000483	1986	14	69	27	477	42	13.0	0.0	117.0	15.0	347.0	27.0	262.0	19.0	208.0	23.0	0.391	1.11	52923.0	1915.8	1552.2	1982104788.0										
000a000483	1985	8	63	32	433	48	0.0	0.0	0.0	0.0	433.0	48.0	0.0	0.0	433.0	48.0	0.508	1.39	59081.5	0.0	1697.9	1981105325.0										
000a000483	1984	26	54	21	355	32	0.0	0.0	0.0	0.0	355.0	32.0	0.0	0.0	355.0	32.0	0.389	1.01	36698.0	0.0	1725.0	1980101104.0										
000a000483	1983	46	35	15	209	22	0.0	0.0	0.0	0.0	209.0	22.0	0.0	0.0	209.0	22.0	0.429	0.9	21113.5	0.0	1550.0	1981104715.0										
000a000483	1982	186	12	5	65	5	0.0	0.0	0.0	0.0	65.0	5.0	2.0	1.0	63.0	4.0	0.417	0.59	4823.0	1000.0	1350.0	1980100453.0										
000a000444	1990	568	2	0	6	0	4.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1983103831.0										
000a000444	1989	81	3	2	23	6	6.0	2.0	15.0	4.0	2.0	0.0	17.0	6.0	6.0	0.0	0.667	7.7	18267.0	1700.0	0.0	1983103831.0										
000a000444	1988	203	8	1	34	3	0.0	0.0	17.0	1.0	17.0	2.0	19.0	3.0	15.0	0.0	0.125	0.65	3985.0	1400.0	0.0	1983103831.0										
000a000444	1987	77	32	9	193	14	5.0	0.0	41.0	3.0	147.0	11.0	82.0	7.0	104.0	6.0	0.281	0.73	17439.0	1428.6	1500.0	1983101386.0										
000a000444	1986	21	57	28	397	41	9.0	2.0	85.0	6.0	303.0	33.0	220.0	26.0	175.0	15.0	0.491	1.18	46609.0	1480.8	1253.3	1983104043.0										
000a000444	1985	28	52	23	304	33	0.0	0.0	0.0	0.0	304.0	33.0	0.0	0.0	304.0	33.0	0.442	1.04	36454.0	0.0	1312.1	1980102016.0										
000a000444	1984	44	46	24	269	30	0.0	0.0	0.0	0.0	269.0	30.0	0.0	0.0	269.0	30.0	0.522	0.89	27462.0	0.0	1300.0	1981100699.0										
000a000444	1983	77	25	17	145	22	0.0	0.0	0.0	0.0	145.0	22.0	0.0	0.0	145.0	22.0	0.68	0.9	15171.0	0.0	1300.0	1980101964.0										
000a000444	1982	243	10	3	28	4	0.0	0.0	0.0	0.0	28.0	4.0	4.0	0.0	24.0	4.0	0.3	0.41	2800.0	0.0	1100.0	1980101966.0										
000a000282	1997	603	1	0	3	0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1994108775.0										
000a000282	1996	450	2	1	12	1	0.0	0.0	1.0	0.0	11.0	1.0	9.0	1.0	3.0	0.0	0.5	0.59	1050.0	1800.0	0.0	1993106196.0										
000a000282	1995	630	2	0	2	0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1993106186.0										
000a000282	1994	627	2	0	10	0	1.0	0.0	1.0	0.0	8.0	0.0	4.0	0.0	2.0	0.0	0.0	0.05	89.0	0.0	0.0	1991104509.0										
000a000282	1993	195	11	3	53	4	2.0	0.0	13.0	0.0	38.0	4.0	45.0	3.0	4.0	0.0	0.273	0.69	6650.0	1266.7	0.0	1987104438.0										
000a000282	1992	152	11	2	82	2	1.0	0.0	19.0	1.0	62.0	1.0	56.0	2.0	19.0	0.0	0.182	0.88	8661.0	2250.0	0.0	1987104438.0										
000a000282	1991	117	19	5	119	6	0.0	0.0	28.0	3.0	91.0	3.0	80.0	5.0	34.0	1.0	0.263	0.76	12524.0	2000.0	1000.0	1987104438.0										
000a000282	1990	105	36	10	164	13	1.0	0.0	36.0	3.0	127.0	10.0	95.0	11.0	63.0	2.0	0.278	0.47	13799.0	1763.6	1100.0	1987102584.0										
000a000282	1989	91	40	8	183	8	8.0	0.0	27.0	1.0	148.0	7.0	99.0	2.0	64.0	4.0	0.2	0.5	15832.0	2000.0	1325.0	1985103775.0										
000a000282	1988	33	41	15	234	26	5.0	3.0	48.0	8.0	181.0	15.0	141.0	20.0	78.0	5.0	0.366	1.25	39481.0	1845.0	1460.0	1984100520.0										
000a000282	1987	58	41	15	233	17	10.0	1.0	26.0	4.0	197.0	12.0	130.0	14.0	103.0	3.0	0.366	0.78	23861.0	1542.9	1800.0	1984104665.0										
000a000282	1986	63	35	8	162	13	9.0	0.0	27.0	6.0	126.0	7.0	105.0	12.0	52.0	1.0	0.2289999999999999	0.83	20048.0	1816.7	1700.0	1980102780.0										
000a000282	1985	61	36	13	168	17	0.0	0.0	0.0	0.0	168.0	17.0	0.0	0.0	168.0	17.0	0.361	0.8	19560.0	0.0	1623.5	1982104338.0										
000a000282	1984	68	40	9	155	16	0.0	0.0	0.0	0.0	155.0	16.0	0.0	0.0	155.0	16.0	0.225	0.63	16863.0	0.0	1956.3	1980102901.0										
000a000282	1983	86	23	8	133	13	0.0	0.0	0.0	0.0	133.0	13.0	0.0	0.0	133.0	13.0	0.348	0.81	12554.0	0.0	1723.1	1980102462.0										
000a000282	1982	258	12	2	31	2	0.0	0.0	0.0	0.0	31.0	2.0	2.0	0.0	29.0	2.0	0.1669999999999999	0.31	2521.0	0.0	1300.0	1980102673.0										
000a000464	2004	871	1	0	2	0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1999105273.0										
000a000464	2003	684	2	1	6	1	0.0	0.0	0.0	0.0	6.0	1.0	3.0	1.0	3.0	0.0	0.5	0.39	551.0	1200.0	0.0	2000101370.0										
000a000464	2002	637	5	0	19	0	1.0	0.0	5.0	0.0	13.0	0.0	3.0	0.0	16.0	0.0	0.0	0.23	831.0	0.0	0.0	1995108019.0										
000a000464	2001	240	3	1	15	3	0.0	0.0	10.0	3.0	5.0	0.0	2.0	0.0	13.0	3.0	0.3329999999999999	2.53	5796.7	0.0	1733.3	1995108019.0										
000a000464	2000	687	3	0	17	0	0.0	0.0	0.0	0.0	17.0	0.0	5.0	0.0	12.0	0.0	0.0	0.25	601.0	0.0	0.0	1995108019.0										
000a000464	1999	328	7	1	40	1	0.0	0.0	13.0	1.0	27.0	0.0	11.0	0.0	25.0	1.0	0.143	0.63	3690.6	0.0	1200.0	1992101645.0										
000a000464	1998	236	6	2	38	2	1.0	0.0	14.0	0.0	23.0	2.0	12.0	0.0	22.0	1.0	0.3329999999999999	1.12	5856.3	0.0	1400.0	1993109213.0										
000a000464	1997	250	6	3	34	5	1.0	0.0	8.0	1.0	25.0	4.0	19.0	1.0	13.0	3.0	0.5	1.12	5858.1	2500.0	1633.3	1992109572.0										
000a000464	1996	155	7	5	44	7	2.0	0.0	16.0	3.0	26.0	4.0	27.0	6.0	14.0	1.0	0.7140000000000001	1.57	9720.2	1850.0	1600.0	1992109572.0										
000a000464	1995	298	5	3	23	3	0.0	0.0	4.0	0.0	19.0	3.0	11.0	1.0	9.0	1.0	0.6	0.86	3743.0	1800.0	1200.0	1989107933.0										
000a000464	1994	424	2	0	13	0	2.0	0.0	2.0	0.0	9.0	0.0	5.0	0.0	8.0	0.0	0.0	1.12	1940.0	0.0	0.0	1991106927.0										
000a000464	1993	296	2	2	15	3	1.0	0.0	6.0	1.0	8.0	2.0	13.0	3.0	2.0	0.0	1.0	2.02	3560.0	1533.3	0.0	1989107933.0										
000a000464	1992	224	2	1	16	2	0.0	0.0	12.0	2.0	4.0	0.0	13.0	2.0	3.0	0.0	0.5	2.97	5320.0	1200.0	0.0	1987105659.0										
000a000464	1991	258	3	2	16	3	1.0	0.0	5.0	0.0	10.0	3.0	12.0	2.0	4.0	1.0	0.667	1.65	4302.0	1300.0	1200.0	1987105659.0										
000a000464	1990	345	2	1	9	2	1.0	0.0	6.0	2.0	2.0	0.0	6.0	2.0	3.0	0.0	0.5	1.47	2415.0	1200.0	0.0	1986104911.0										
000a000464	1989	374	2	1	9	1	2.0	0.0	4.0	0.0	3.0	1.0	9.0	1.0	0.0	0.0	0.5	1.09	1730.0	1200.0	0.0	1986104911.0										
000a000464	1988	281	3	2	26	3	3.0	0.0	4.0	1.0	19.0	2.0	16.0	3.0	10.0	0.0	0.667	1.28	2943.0	1400.0	0.0	1986104911.0										
000a000464	1987	138	4	3	29	6	2.0	0.0	15.0	3.0	12.0	3.0	13.0	0.0	16.0	6.0	0.75	2.49	7395.0	0.0	1650.0	1982101971.0										
000a000464	1986	278	3	2	20	2	1.0	0.0	9.0	0.0	10.0	2.0	10.0	1.0	10.0	1.0	0.667	1.22	2533.0	1600.0	1800.0	1982101971.0										
000a000464	1985	218	2	2	13	4	0.0	0.0	0.0	0.0	13.0	4.0	0.0	0.0	13.0	4.0	1.0	2.88	3890.0	0.0	1300.0	1983103997.0										
000a000464	1984	498	2	1	4	1	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	4.0	1.0	0.5	0.54	730.0	0.0	1200.0	1981100616.0										
000a000464	1982	659	1	0	1	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.16	110.0	0.0	0.0	1980102012.0										
000a0010f1	1988	691	1	0	2	0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1983101342.0										
000a0010f1	1987	588	2	0	8	0	4.0	0.0	3.0	0.0	1.0	0.0	7.0	0.0	1.0	0.0	0.0	0.19	290.0	0.0	0.0	1983101342.0										
000a0010f1	1986	136	2	1	20	3	4.0	1.0	9.0	2.0	7.0	0.0	13.0	3.0	7.0	0.0	0.5	5.33	7356.0	1766.7	0.0	1983101342.0										
000a0010f1	1985	203	3	3	19	4	0.0	0.0	0.0	0.0	19.0	4.0	0.0	0.0	19.0	4.0	1.0	2.08	4219.0	0.0	1650.0	1982105584.0										
000a0010f1	1984	272	2	1	14	2	0.0	0.0	0.0	0.0	14.0	2.0	0.0	0.0	14.0	2.0	0.5	1.97	2654.0	0.0	1800.0	1980103440.0										
000a0010f1	1983	474	1	1	8	1	0.0	0.0	0.0	0.0	8.0	1.0	0.0	0.0	8.0	1.0	1.0	1.25	840.0	0.0	1700.0	1980103440.0										
000a0010f1	1982	555	1	1	1	1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.62	420.0	0.0	1200.0	1980103440.0										
000a0004e8	1991	229	2	1	23	1	0.0	0.0	8.0	0.0	15.0	1.0	0.0	0.0	23.0	1.0	0.5	2.45	4247.0	0.0	1400.0	1984102710.0										
000a0004e8	1990	235	5	1	25	1	0.0	0.0	12.0	0.0	13.0	1.0	6.0	0.0	13.0	1.0	0.2	0.9	3682.0	0.0	1200.0	1985100536.0										
000a0004e8	1989	119	15	3	71	4	6.0	0.0	31.0	3.0	34.0	1.0	25.0	1.0	36.0	2.0	0.2	0.99	11807.0	2000.0	1600.0	1983105153.0										
000a0004e8	1988	39	37	13	245	20	13.0	0.0	75.0	5.0	157.0	15.0	70.0	3.0	168.0	17.0	0.351	1.25	35656.0	2066.7	1635.3	1983104867.0										
000a0004e8	1987	7	56	28	507	38	19.0	1.0	113.0	4.0	375.0	33.0	232.0	15.0	262.0	19.0	0.5	1.61	67019.0	1766.7	1426.3	1983104867.0										
000a0004e8	1986	12	80	30	552	44	12.0	2.0	127.0	7.0	413.0	35.0	243.0	16.0	293.0	27.0	0.375	1.03	56658.0	1706.3	1518.5	1984105823.0										
000a0004e8	1985	17	69	32	550	40	0.0	0.0	0.0	0.0	550.0	40.0	0.0	0.0	550.0	40.0	0.464	0.99	46164.0	0.0	1672.5	1983106259.0										
000a0004e8	1984	20	67	28	472	38	0.0	0.0	0.0	0.0	472.0	38.0	0.0	0.0	472.0	38.0	0.418	0.87	38993.0	0.0	1681.6	1981105866.0										
000a0004e8	1983	38	43	20	315	27	0.0	0.0	0.0	0.0	315.0	27.0	0.0	0.0	315.0	27.0	0.465	0.85	24630.0	0.0	1581.5	1981101594.0										
000a0004e8	1982	142	18	5	95	5	0.0	0.0	0.0	0.0	95.0	5.0	13.0	1.0	82.0	4.0	0.278	0.55	6735.0	1000.0	1200.0	1980103440.0										
000a000351	1998	313	2	1	16	2	0.0	0.0	7.0	0.0	9.0	2.0	7.0	0.0	5.0	0.0	0.5	1.53	2664.5	0.0	0.0	1992108586.0										
000a000351	1997	277	8	1	57	2	1.0	0.0	23.0	0.0	33.0	2.0	31.0	2.0	26.0	0.0	0.125	0.56	3917.2	1100.0	0.0	1992105223.0										
000a000351	1996	214	12	3	65	4	2.0	0.0	20.0	1.0	43.0	3.0	35.0	2.0	30.0	2.0	0.25	0.63	6712.8	1400.0	1450.0	1992109495.0										
000a000351	1995	126	24	8	151	9	2.0	0.0	28.0	0.0	121.0	9.0	60.0	5.0	88.0	3.0	0.333	0.63	13058.4	1680.0	1433.3	1992108971.0										
000a000351	1994	85	35	11	174	11	0.0	0.0	42.0	1.0	132.0	10.0	79.0	2.0	90.0	9.0	0.314	0.65	19636.8	1100.0	1333.3	1989103266.0										
000a000351	1993	70	39	9	209	10	2.0	0.0	71.0	5.0	136.0	5.0	133.0	6.0	75.0	4.0	0.231	0.69	23649.0	1883.3	1700.0	1989101975.0										
