horse_id	年度	順位	出走頭数	勝馬頭数	出走回数	勝利回数	重賞/出走	重賞/勝利	特別/出走	特別/勝利	平場/出走	平場/勝利	芝/出走	芝/勝利	ダート/出走	ダート/勝利	勝馬率	EI	入着賞金(万円)	平均距離(芝)	平均距離(ダ)	代表馬
000a000de2	1974	325	1	0	2	0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.23	110.0	0.0	0.0	1955102709
000a000de2	1973	334	1	0	4	0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	3.0	0.0	0.0	0.07	33.0	0.0	0.0	1955102709
000a000de2	1972	291	1	1	3	1	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	2.0	1.0	1.0	0.42	175.0	0.0	1200.0	1955102709
000a000de2	1967	87	1	1	16	5	0.0	0.0	0.0	0.0	16.0	5.0	13.0	5.0	3.0	0.0	1.0	7.01	1417.0	1920.0	0.0	000a000a76
000a000de2	1966	96	1	1	12	5	0.0	0.0	0.0	0.0	12.0	5.0	11.0	4.0	1.0	1.0	1.0	5.73	911.0	2150.0	1200.0	000a000a76
000a001221	1971	175	1	0	3	0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	2.0	0.0	0.0	2.04	800.0	0.0	0.0	1964z00309
000a001221	1970	81	1	1	11	3	0.0	0.0	0.0	0.0	11.0	3.0	9.0	3.0	2.0	0.0	1.0	10.59	3840.0	2200.0	0.0	1964z00309
000a001221	1969	90	1	1	12	2	0.0	0.0	0.0	0.0	12.0	2.0	11.0	2.0	1.0	0.0	1.0	7.26	2505.0	2200.0	0.0	1964z00309
000a001221	1968	83	1	1	9	1	0.0	0.0	0.0	0.0	9.0	1.0	9.0	1.0	0.0	0.0	1.0	6.83	1614.0	1800.0	0.0	1964z00309
000a001221	1967	69	1	1	10	5	0.0	0.0	0.0	0.0	10.0	5.0	8.0	4.0	2.0	1.0	1.0	9.94	2010.0	2175.0	1600.0	1964z00309
000a001221	1966	224	1	1	3	1	0.0	0.0	0.0	0.0	3.0	1.0	3.0	1.0	0.0	0.0	1.0	0.7	112.0	1200.0	0.0	1964z00309
000a000de0	1974	249	1	1	10	1	0.0	0.0	0.0	0.0	10.0	1.0	8.0	1.0	2.0	0.0	1.0	1.52	737.0	2000.0	0.0	1969z00432
000a000de0	1973	153	2	2	22	2	0.0	0.0	0.0	0.0	22.0	2.0	15.0	1.0	7.0	1.0	1.0	2.13	1970.0	1800.0	1400.0	1969z00432
000a000de0	1972	119	4	2	38	4	0.0	0.0	0.0	0.0	38.0	4.0	28.0	3.0	10.0	1.0	0.5	1.37	2285.0	1666.7	1600.0	1969z00432
000a000de0	1971	182	5	0	26	0	0.0	0.0	0.0	0.0	26.0	0.0	19.0	0.0	7.0	0.0	0.0	0.39	765.0	0.0	0.0	000a0048b2
000a000de0	1970	151	3	1	27	3	0.0	0.0	0.0	0.0	27.0	3.0	15.0	2.0	12.0	1.0	0.3329999999999999	0.94	1017.0	1600.0	1800.0	1967z00785
000a000de0	1969	146	3	2	18	2	0.0	0.0	0.0	0.0	18.0	2.0	12.0	1.0	6.0	1.0	0.667	0.97	1008.0	1800.0	2600.0	1965z00591
000a000de0	1968	58	2	2	25	8	0.0	0.0	0.0	0.0	25.0	8.0	24.0	8.0	1.0	0.0	1.0	7.35	3475.0	1750.0	0.0	1965z00591
000a000de0	1967	114	1	1	6	2	0.0	0.0	0.0	0.0	6.0	2.0	4.0	1.0	2.0	1.0	1.0	4.43	896.0	1800.0	1800.0	000a000a91
000a000de0	1966	97	1	1	12	5	0.0	0.0	0.0	0.0	12.0	5.0	12.0	5.0	0.0	0.0	1.0	5.55	883.0	1600.0	0.0	000a000a91
000a000fdf	1998	854	1	0	2	0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1991109949
000a000fdf	1997	832	1	0	2	0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1991109949
000a000fdf	1996	316	1	1	8	2	0.0	0.0	6.0	1.0	2.0	1.0	6.0	1.0	2.0	1.0	1.0	4.18	3691.3	2000.0	1800.0	1991109949
000a000fdf	1995	535	1	1	2	1	0.0	0.0	2.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	1.2	1044.8	2000.0	0.0	1991109949
000a000fdf	1994	715	1	0	4	0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.29	255.0	0.0	0.0	1991109949
000a000fdf	1993	685	1	0	1	0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.27	240.0	0.0	0.0	1991109949
000a000fdf	1989	624	2	0	11	0	0.0	0.0	4.0	0.0	7.0	0.0	9.0	0.0	2.0	0.0	0.0	0.1	154.0	0.0	0.0	1986102688
000a000fdf	1988	274	2	1	10	3	0.0	0.0	6.0	2.0	4.0	1.0	9.0	3.0	1.0	0.0	0.5	2.01	3082.0	1666.7	0.0	1982106407
000a000fdf	1986	686	1	0	6	0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1983105494
000a000fdf	1985	394	2	1	7	2	0.0	0.0	0.0	0.0	7.0	2.0	0.0	0.0	7.0	2.0	0.5	1.02	1380.0	0.0	1200.0	1983105494
000a000fdf	1984	357	3	2	19	2	0.0	0.0	0.0	0.0	19.0	2.0	0.0	0.0	19.0	2.0	0.667	0.81	1644.0	0.0	1600.0	1981104401
000a000fdf	1983	612	3	0	9	0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	9.0	0.0	0.0	0.15	296.0	0.0	0.0	1980101998
000a000fdf	1982	405	2	1	15	1	0.0	0.0	0.0	0.0	15.0	1.0	0.0	0.0	15.0	1.0	0.5	1.0	1359.0	0.0	2000.0	1980101998
000a000fdf	1981	309	4	3	23	3	0.0	0.0	0.0	0.0	23.0	3.0	5.0	1.0	18.0	2.0	0.75	0.7	1883.0	2000.0	1750.0	1976z01556
000a000fdf	1980	282	3	2	33	2	0.0	0.0	0.0	0.0	33.0	2.0	9.0	0.0	24.0	2.0	0.667	1.07	2051.0	0.0	2200.0	1976107506
000a000fdf	1979	88	8	3	79	6	0.0	0.0	0.0	0.0	79.0	6.0	16.0	1.0	63.0	5.0	0.375	1.83	8657.0	1800.0	1620.0	1975101380
000a000fdf	1978	167	8	4	52	4	0.0	0.0	0.0	0.0	52.0	4.0	14.0	1.0	38.0	3.0	0.5	0.85	4328.0	1400.0	1733.3	1976107506
000a000fdf	1977	93	5	4	56	7	0.0	0.0	0.0	0.0	56.0	7.0	11.0	3.0	45.0	4.0	0.8	2.28	6965.0	1800.0	1825.0	1974z01430
000a000fdf	1976	310	5	2	15	3	0.0	0.0	0.0	0.0	15.0	3.0	4.0	0.0	11.0	3.0	0.4	0.43	1360.0	0.0	1533.3	1974z00797
000a000fdf	1975	334	2	1	5	1	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	5.0	1.0	0.5	0.93	1105.0	0.0	1600.0	1972190001
000a000fdf	1974	284	2	1	6	2	0.0	0.0	0.0	0.0	6.0	2.0	3.0	2.0	3.0	0.0	0.5	1.17	1130.0	1800.0	0.0	1969z00399
000a000fdf	1973	134	3	2	18	5	0.0	0.0	0.0	0.0	18.0	5.0	13.0	3.0	5.0	2.0	0.667	2.39	3315.0	1866.7	1700.0	1970z00336
000a000fdf	1972	212	4	1	22	1	0.0	0.0	0.0	0.0	22.0	1.0	19.0	1.0	3.0	0.0	0.25	0.83	1373.0	1800.0	0.0	1970z00336
000a000fdf	1971	265	4	2	28	2	0.0	0.0	0.0	0.0	28.0	2.0	13.0	2.0	15.0	0.0	0.5	0.6	935.0	1500.0	0.0	1955100960
000a000fdf	1970	106	4	2	46	4	0.0	0.0	0.0	0.0	46.0	4.0	36.0	2.0	10.0	2.0	0.5	2.01	2920.0	1750.0	1600.0	000a000b1d
000a000fdf	1969	195	3	2	23	4	0.0	0.0	0.0	0.0	23.0	4.0	20.0	2.0	3.0	2.0	0.667	1.04	1074.0	1900.0	1300.0	1965z00778
000a000fdf	1968	217	2	2	11	3	0.0	0.0	0.0	0.0	11.0	3.0	11.0	3.0	0.0	0.0	1.0	1.18	557.0	1600.0	0.0	1965z00778
000a000fdf	1967	76	2	2	20	6	0.0	0.0	0.0	0.0	20.0	6.0	18.0	6.0	2.0	0.0	1.0	4.64	1879.0	1650.0	0.0	1964z00805
