waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017105050	ユースフルラヴ	牝5	51.0	01176	亀田	01182	辻	438	-2
2	2	2016100757	マイネルイヴィンス	セ6	52.0	01192	横山琉	01080	清水英	506	-10
2	3	2017102892	ショウナンマリオ	牡5	56.0	01171	西村淳	01169	加藤士	494	2
3	4	2018105701	ワイズマンハート	牡4	54.0	01185	小沢	01083	松永昌	474	-2
3	5	2017110122	コスモセイリュウ	牡5	54.0	01092	津村	01010	中野	500	-12
4	6	2018105774	ウォーロード	牡4	54.0	01181	秋山稔	01165	和田勇	484	0
4	7	2014100782	カムカム	牡8	53.0	01128	川須	01138	浜田	478	10
5	8	2018104018	アポロミラクル	牡4	54.0	01161	菊沢	01115	菊沢	500	-6
5	9	2018103256	チェリーオリオン	牡4	53.0	01025	勝浦	00405	小西	490	-6
6	10	2018103446	ダノンマヴロス	牡4	55.0	01144	菱田	01162	田中博	484	0
6	11	2018100074	マイネルタイムリー	牡4	54.0	01169	武藤	01080	清水英	488	-6
7	12	2018105214	サトノアポロン	セ4	54.0	01141	中井	00438	安田隆	484	-2
7	13	2018102279	イツカハシャチョウ	牡4	55.0	05203	岩田康	01101	吉田	502	0
8	14	2018106035	コスモコラッジョ	牡4	56.0	01091	丹内	01195	嘉藤	508	2
8	15	2017106409	メイショウシャガ	牡5	53.0	01130	高倉	01021	池添兼	512	2
