waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019110076	ワンダフルヘヴン	牝3	53.0	01176	亀田	01067	久保田	488	-2
2	2	2019106393	ベッロジョヴァンニ	牡3	54.0	01191	松本	01117	高野	450	-6
3	3	2019106607	ローゼンヴォルフ	牡3	55.0	01181	秋山稔	01133	黒岩	508	-6
4	4	2019101501	クラウンパーチェ	牡3	53.0	01184	原	01156	青木	434	2
4	5	2019110031	エクセトラ	牡3	55.0	01182	泉谷	01130	吉村	498	12
5	6	2019106415	ノーブルグレイシャ	牝3	54.0	01169	武藤	01064	武藤	462	-4
5	7	2019110014	スエトニウス	牡3	54.0	01164	藤田菜	01055	藤原	466	6
6	8	2019100764	ローズピリオド	牡3	56.0	01091	丹内	01081	中川	476	-4
6	9	2019101269	ブランコイラピド	牡3	56.0	01144	菱田	01172	新谷	472	-1
7	10	2019100689	リリーアロー	牡3	54.0	01185	小沢	01021	池添兼	492	-6
7	11	2019101692	カフー	牡3	54.0	01186	角田和	01098	野中	522	0
8	12	2019103001	トヨリュウオー	牝3	54.0	01135	杉原	01124	大和田	424	-6
8	13	2019100623	ブランニューデイ	セ3	56.0	01062	川島	01073	宮本	430	-24
