waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018102777	ワキノフラッシュ			05364	大山真吾	05370	住吉朝男	481	11
2	2	2017106645	クリノマンゲツ			a029e	笹田知宏	a02f1	有馬澄男	529	6
3	3	2018102534	スバラシイヒビ			05390	吉村智洋	a02be	飯田良弘	474	-1
4	4	2017104553	ラパウィラ			a01b1	廣瀬航	a024a	小村正也	482	5
5	5	2017104709	レインボーメイプル			a048a	長尾翼玖	05590	長倉功	472	-6
6	6	2017101842	ハッピーペコ			a0488	大山龍太	05718	坂本和也	408	0
7	7	2018106179	サンファボル			05581	松木大地	a0242	尾林幸二	484	20
7	8	2017105195	パンゲア			05522	井上幹太	a0366	田中一巧	439	0
8	9	2015102275	タイセイゴーディー			a0489	佐々木世	a029f	高馬元紘	475	7
8	10	2017101277	カトゥール			05474	竹村達也	05718	坂本和也	425	3
