rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	6		コパノリッチマン	牡3	56.0		服部茂史	1:14.7		2-2	38.9	1.4	1	518	-8		田中淳司		小林祥晃	30.0
2	4	4		フレア	牝3	54.0		阪野学	1:15.0	1.1/2	1-1	39.3	3.5	2	476	-6		田中正二		杉山忠国	8.4
3	7	9		エクスターミネート	セ4	56.0		山本咲希	1:15.1	3/4	7-4	38.1	13.4	3	490	0		林和弘		飛渡隆	6.3
4	6	8		パル	牡11	56.0		井上俊彦	1:15.4	1.1/2	3-3	39.1	81.1	8	580	-4		柳澤好美		小倉七五三二	4.2
5	2	2		オールフォーワン	牡4	56.0		石川倭	1:15.5	3/4	7-8	38.5	24.1	5	468	2		千葉津代		冨沢敦子	2.1
6	6	7		アヴェントゥリスト	牡4	55.0		小野楓馬	1:15.8	1.1/2	3-5	39.3	16.8	4	530	-4		小野望		（株）パニオロ	
7	8	11		ミラベル	牝3	54.0		亀井洋司	1:16.2	2.0	7-9	39.2	40.1	6	478	2		佐々木国		（有）ビクトリーホ	
8	7	10		アースヒメ	牝4	54.0		宮平鷹志	1:16.2	アタマ	6-10	39.2	187.0	11	458	0		岡島玉一		松山増男	
9	3	3		キョウエイビアンコ	牝6	54.0		阿部龍	1:16.4	1.0	7-6	39.4	59.4	7	434	-2		黒川智貴		田中晴夫	
10	5	5		エンジェルインメイ	牝4	54.0		五十嵐冬	1:16.6	1.0	3-6	39.9	182.9	10	414	0		川島洋人		谷口祐人	
11	8	12		アリエッティ	牝5	54.0		落合玄太	1:17.1	2.1/2	11-11	39.8	210.6	12	416	4		櫻井拓章		水上美和子	
12	1	1		ニットウダリア	牝7	54.0		桑村真明	1:17.3	1.0	12-12	39.2	101.0	9	446	-2		佐久間雅		藤井謙	
