日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/02/27	晴	10	16	3	6	9.1	5	2	53.0	良	1:11.1	0.0	10-9	33.0-38.1	36.9	中山	202206020210	ブラッドストーンS(3勝クラス)	202206020210	05386	ダ	1200	454	-2	749.8
2021/12/26	晴	10	16	6	11	4.5	2	4	55.0	良	1:11.0	0.4	3-3	33.5-37.1	37.0	中山	202106050810	フェアウェルS(3勝クラス)	202106050810	05386	ダ	1200	456	0	270.0
2021/12/04	曇	10	16	6	11	9.9	4	4	55.0	良	1:12.0	0.6	4-5	34.5-36.9	36.8	阪神	202109060110	妙見山S(3勝クラス)	202109060110	05525	ダ	1200	456	4	270.0
2021/09/12	曇	12	16	8	15	5.1	2	1	55.0	良	1:11.0	-0.9	3-3	33.4-37.6	37.1	中山	202106040212	3歳以上2勝クラス	202106040212	05386	ダ	1200	452	6	1100.0
2021/08/15	曇	9	12	8	12	11.3	5	2	55.0	良	0:58.9	0.9	2-1	34.3-35.2	36.1	札幌	202101020209	3歳以上2勝クラス	202101020209	01095	ダ	1000	446	-4	440.0
2021/06/12	晴	10	16	6	12	5.7	3	8	55.0	良	1:25.7	0.6	5-6	36.1-36.1	36.4	東京	202105030310	三浦特別(2勝クラス)	202105030310	05386	ダ	1400	450	4	0.0
2021/05/15	晴	9	15	5	8	13.8	7	5	55.0	良	1:24.4	0.3	3-3	34.6-37.0	37.0	東京	202105020709	日吉特別(2勝クラス)	202105020709	05386	ダ	1400	446	6	150.0
2021/03/28	雨	12	16	5	9	45.8	11	3	55.0	重	1:23.9	0.1	6-5	35.2-36.3	35.9	中京	202107020612	四日市特別(2勝クラス)	202107020612	01034	ダ	1400	440	-2	385.6
2021/02/28	晴	8	16	7	13	5.3	1	1	52.0	良	1:12.8	-0.2	8-10	34.9-37.9	37.2	中山	202106020208	4歳以上1勝クラス	202106020208	01183	ダ	1200	442	2	760.0
2021/02/13	晴	8	16	7	14	27.7	8	4	52.0	良	1:25.2	0.7	6-6	35.9-36.9	36.9	東京	202105010508	4歳以上1勝クラス	202105010508	01183	ダ	1400	440	-4	110.0
2021/01/16	晴	7	16	6	11	11.6	6	4	51.0	良	1:13.1	1.0	5-7	35.3-36.8	37.1	中山	202106010507	4歳以上1勝クラス	202106010507	01183	ダ	1200	444	8	110.0
2020/12/19	曇	3	16	8	16	37.6	9	5	54.0	良	1:13.0	0.8	4-4	35.5-36.7	37.1	中京	202007030503	3歳以上1勝クラス	202007030503	05243	ダ	1200	436	0	76.0
2020/11/21	晴	7	16	8	16	36.8	9	13	51.0	良	1:39.3	0.9	7-7	35.4-37.5	37.9	東京	202005050507	3歳以上1勝クラス	202005050507	01181	ダ	1600	436	4	0.0
2020/11/01	晴	3	15	8	14	21.4	10	8	50.0	良	1:49.0	0.7	15-15-11-11	30.6-38.7	38.6	福島	202003030203	3歳以上1勝クラス	202003030203	01181	ダ	1700	432	8	0.0
2020/08/15	曇	8	15	5	9	16.0	5	11	52.0	良	1:12.6	0.9	12-11	34.3-37.4	37.1	新潟	202004030108	3歳以上1勝クラス	202004030108	01029	ダ	1200	424	-16	0.0
2020/05/16	雨	6	16	2	4	47.7	10	6	54.0	稍	1:26.3	1.4	4-4	35.6-36.9	37.8	東京	202005020706	3歳1勝クラス	202005020706	01029	ダ	1400	440	6	0.0
2020/04/25	晴	7	16	7	13	59.1	6	10	54.0	良	1:26.0	2.4	14-13	34.2-37.6	37.4	東京	202005020107	3歳1勝クラス	202005020107	01029	ダ	1400	434	-2	0.0
2020/02/22	晴	3	16	4	8	13.0	6	6	54.0	良	1:26.3	1.0	3-3	36.1-36.6	37.2	東京	202005010703	3歳1勝クラス	202005010703	01029	ダ	1400	436	0	0.0
2020/02/08	晴	4	15	4	7	120.6	14	2	54.0	良	1:26.1	0.1	8-8	35.7-37.6	37.0	東京	202005010304	3歳1勝クラス	202005010304	01029	ダ	1400	436	-2	290.0
2020/01/12	曇	9	13	2	2	235.5	13	8	54.0	良	1:56.5	2.2	8-10-9-8	36.0-39.9	41.0	中山	202006010409	黒竹賞(1勝クラス)	202006010409	01029	ダ	1800	438	-4	0.0
2019/12/08	晴	7	16	2	4	212.5	14	13	54.0	良	1:56.1	1.8	4-4-4-5	37.6-38.5	40.1	中山	201906050407	2歳1勝クラス	201906050407	01051	ダ	1800	442	-2	0.0
2019/11/17	晴	9	12	5	6	182.7	12	11	54.0	良	1:35.8	1.4	10-8	36.0-33.9	34.8	東京	201905050609	赤松賞(1勝クラス)	201905050609	01029	芝	1600	444	6	0.0
2019/10/26	晴	11	9	7	7	336.8	9	9	54.0	良	1:35.9	1.6	5-5	36.3-33.7	34.8	東京	201905040811	アルテミスS(G3)	201905040811	01029	芝	1600	438	6	0.0
2019/08/25	曇	11	16	7	14	350.7	16	12	54.0	良	1:36.9	1.9	5-6	36.1-33.6	34.8	新潟	201904021011	新潟2歳S(G3)	201904021011	01166	芝	1600	432	0	0.0
2019/08/03	晴	3	15	6	11	25.5	8	1	54.0	良	1:48.8	-0.1	3-3	35.2-35.7	35.4	新潟	201904020303	2歳未勝利	201904020303	01029	芝	1800	432	-6	500.0
2019/07/13	曇	6	16	8	15	26.0	7	7	54.0	良	1:11.6	1.3	9-8	35.2-35.1	35.5	福島	201903020506	2歳新馬	201903020506	01029	芝	1200	438	0	0.0
