waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016100822	ケンゴッド			00815	川原正一	05268	溝橋利喜	469	2
2	2	2016100374	マッチョサスポ			05597	鴨宮祥行	05352	岡田利一	451	4
3	3	2017105745	エイシンパラディン			a0395	永井孝典	05744	渡瀬寛彰	460	-11
4	4	2017110021	デイオブサンダー			05544	田野豊三	a01f5	尾原強	460	-4
5	5	2017102395	フレーヴォ			05328	下原理	05590	長倉功	420	2
5	6	2016100727	クレーリッチェ			a0488	大山龍太	05718	坂本和也	415	3
6	7	2018103297	エールソングス			05567	大柿一真	05266	田中道夫	498	-6
6	8	2015104056	テンノカガヤキ			05576	石堂響	a028b	長南和宏	467	-3
7	9	2017104435	トーセンソワレ			a01e6	小谷周平	05268	溝橋利喜	467	-2
7	10	2014105057	マイアフェクション			a01b1	廣瀬航	05232	国澤利照	473	5
8	11	2017104098	シーシップ			05405	板野央	a01f5	尾原強	465	-6
8	12	2017102875	バーゲニングパワー			05217	田中学	a02f1	有馬澄男	453	-5
