着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	7	8	---	4	1990103677	牝	4	450.0	2.0	53	96.9	0			05272	05195	00nan	160.0	199345042804
2	4	4	---	5	1990108555	牡	4	408.0	2.0	54	97.7	4			00久保勇	[他] 大和田明	00nan	64.0	199345042804
3	2	2	---	1	1990108836	牡	4	418.0	4.0	54	98.1	2			00967	[他] 村田六郎	00nan	40.0	199345042804
4	7	7	---	2	1990104427	牡	4	500.0	13.0	54	98.4	1.1/2			0柿本政男	00923	00nan	24.0	199345042804
5	8	10	---	9	1990104091	牡	4	440.0	-3.0	54	98.6	3/4			0野口睦三	05335	00nan	16.0	199345042804
6	6	6	---	6	1990102997	牡	4	435.0	2.0	54	99.1	2.1/2			0関村孝治	[他] 金井弘司	00nan	0.0	199345042804
7	8	9	---	8	1990106081	牡	4	453.0	-3.0	54	99.2	1/2			0岩城方元	[他] 杉村勝実	00nan	0.0	199345042804
8	3	3	---	10	1990108408	牝	4	425.0	3.0	53	99.2	ハナ			05222	[他] 八木弘	00nan	0.0	199345042804
9	5	5	---	3	1990104927	牡	4	458.0	-2.0	54	99.6	2			0鬼沢裕充	[他] 梅山滿	00nan	0.0	199345042804
10	1	1	---	7	1990104336	牝	4	449.0	7.0	53	99.8	1			05283	[他] 武井榮一	00nan	0.0	199345042804
1	4	4	---	2	1990100836	牡	4	478.0	6.0	54	98.9	0			05206	[他] 小檜山悦	00nan	150.0	199345101306
2	2	2	---	1	1990101735	牡	4	457.0	5.0	54	99.0	3/4			0水久保敏	[他] 今井輝平	00nan	60.0	199345101306
3	6	7	---	4	1990108187	牡	4	467.0	2.0	54	99.0	クビ			05180	[他] 中井利一	00nan	37.5	199345101306
4	3	3	---	9	1990103933	牡	4	455.0	5.0	54	99.4	2			0一ノ瀬亨	05527	00nan	22.5	199345101306
5	7	10	---	8	1990103410	牡	4	470.0	7.0	54	100.2	4			0高松淳一	[他] 村田六郎	00nan	15.0	199345101306
6	5	5	---	10	1990108408	牝	4	442.0	7.0	53	100.4	1			0田邊陽一	[他] 八木弘	00nan	0.0	199345101306
7	7	9	---	6	1990106563	セ	4	452.0	-4.0	54	100.4	クビ			05124	[他] 土屋千賀	00nan	0.0	199345101306
8	5	6	---	5	1990102148	牡	4	428.0	3.0	54	100.5	クビ			00907	[他] 冨田藤男	00nan	0.0	199345101306
9	6	8	---	7	1990109108	牡	4	423.0	5.0	54	100.6	3/4			05283	[他] 廣野保義	00nan	0.0	199345101306
10	1	1	---	3	1990105670	牡	4	422.0	0.0	54	100.7	1/2			00801	[他] 青野四郎	00nan	0.0	199345101306
11	8	11	---	12	1990108603	牡	4			54	101.6	5			0野口睦三	[他] 岩本洋	00nan	0.0	199345101306
12	8	12	---	11	1990108652	牝	4	449.0	0.0	53	103.1	7			00864	[他] 安池保	00nan	0.0	199345101306
1	5	5	---	2	1990108592	牡	4	446.0	2.0	54	98.4	0			05283	[他] 大沼五郎	00nan	160.0	199345101307
2	7	9	---	6	1990102084	牡	4	438.0	1.0	54	98.5	1/2			00深野塁	[他] 新貝一雄	00nan	64.0	199345101307
3	2	2	---	1	1990102094	牡	4	433.0	4.0	54	98.6	1/2			00907	05527	00nan	40.0	199345101307
4	6	7	---	7	1990108711	牡	4	507.0	13.0	54	99.0	2			05180	[他] 金澤豊	00nan	24.0	199345101307
5	3	3	---	5	1990105038	牡	4	489.0	7.0	54	99.1	1/2			0一ノ瀬亨	05527	00nan	16.0	199345101307
6	1	1	---	3	1990104851	牡	4	463.0	8.0	54	99.2	3/4			00426	00834	00nan	0.0	199345101307
7	8	10	---	4	1990107630	牡	4	448.0	4.0	54	99.8	3			00864	[他] 梅山和則	00nan	0.0	199345101307
8	8	11	---	9	1990108679	牡	4	451.0	3.0	54	100.1	1.1/2			0内田秀一	[他] 高橋正豪	00nan	0.0	199345101307
9	7	8	---	10	1990108665	牝	4	394.0	-4.0	53	100.3	3/4			0加納龍生	[他] 新貝啓介	00nan	0.0	199345101307
10	4	4	---	11	1990101847	牡	4	451.0	7.0	54	100.5	1			0岩城方元	05424	00nan	0.0	199345101307
11	6	6	---	8	1990100431	牡	4	521.0	6.0	54	100.7	1			0甲斐年光	05424	00nan	0.0	199345101307
1	3	3	---	1	1989108370	牡	5	465.0	4.0	55	102.9	0			0柿本政男	[他] 小檜山悦	00nan	310.0	199345101311
2	6	7	---	2	1989101627	牡	5	444.0	12.0	55	103.0	1/2			00853	00824	00nan	124.0	199345101311
3	7	10	---	5	1989103498	牝	5	451.0	6.0	53	103.9	4			00582	[他] 井上宥藏	00nan	77.5	199345101311
4	5	6	---	8	1988101140	牡	6	455.0	-2.0	55	104.2	1.1/2			0水久保敏	[他] 金井弘司	00nan	46.5	199345101311
5	7	9	---	3	1989107192	牝	5	442.0	-5.0	53	104.3	3/4			05249	[他] 夏苅章	00nan	31.0	199345101311
6	1	1	---	11	1988106895	牝	6	441.0	1.0	53	104.7	2			00907	[他] 八木弘	00nan	0.0	199345101311
7	8	12	---	12	1989103500	牡	5	425.0	7.0	55	104.8	1/2			05222	[他] 梅山滿	00nan	0.0	199345101311
8	2	2	---	4	1989107054	牡	5	472.0	4.0	55	104.9	1/2			00967	05302	00nan	0.0	199345101311
9	6	8	---	7	1990103183	牝	4	467.0	5.0	53	105.0	1/2			00深野塁	[他] 大和田明	00nan	0.0	199345101311
10	5	5	---	10	1990104160	牡	4	420.0	1.0	55	105.0	クビ			00863	[他] 長谷川蓮	00nan	0.0	199345101311
11	4	4	---	9	1988100310	牝	6	460.0	-8.0	53	105.0	ハナ			05272	[他] 鳥飼春弥	00nan	0.0	199345101311
12	8	11	---	6	1987104187	牡	7	441.0	5.0	55	105.9	4			0高松淳一	[他] 中島正治	00nan	0.0	199345101311
1	1	1	---	3	1991104571	牝	3	403.0	0.0	54	97.3	0			00863	[他] 長谷川蓮	00nan	280.0	199345122709
2	2	2	---	2	1991103360	牡	3	471.0	-1.0	55	97.6	1.1/2			0水久保敏	[他] 今井輝平	00nan	112.0	199345122709
3	7	7	---	6	1991108432	牝	3	448.0	4.0	54	97.6	ハナ			00967	[他] 秋山重美	00nan	70.0	199345122709
4	8	8	---	8	1991101695	牡	3	462.0	7.0	54	98.5	5			00864	[他] 河津政明	00nan	42.0	199345122709
5	5	5	---	4	1991104225	牡	3	482.0	-2.0	54	98.8	1.1/2			00久保勇	[他] 大沼五郎	00nan	28.0	199345122709
6	3	3	---	7	1991107149	牡	3	464.0	3.0	54	99.0	1			05283	[他] 新貝啓介	00nan	0.0	199345122709
7	4	4	---	1	1991101619	牡	3	446.0	3.0	54	99.6	3			00801	[他] 村田六郎	00nan	0.0	199345122709
8	6	6	---	5	1991103513	牝	3	483.0	9.0	54	99.9	1.1/2			00817	[他] 飯島二郎	00nan	0.0	199345122709
1	2	2	---	1	1991108861	牡	3	490.0	0.0	53	57.3	0			0田邊陽一	[他] 八木弘	00nan	230.0	199345122902
2	5	5	---	6	1991105211	牝	3	430.0	0.0	53	57.5	1			0田山信則	[他] 長谷川蓮	00nan	92.0	199345122902
3	1	1	---	5	1991102210	牡	3	488.0	0.0	53	57.7	1			0高松淳一	[他] 大和田五	00nan	57.5	199345122902
4	4	4	---	3	1991105590	牡	3	486.0	0.0	53	58.2	2.1/2			0一ノ瀬亨	[他] 梅山滿	00nan	34.5	199345122902
5	3	3	---	2	1991104782	牡	3	453.0	0.0	53	59.0	4			00582	[他] 高橋満夫	00nan	23.0	199345122902
6	6	6	---	4	1991101932	牝	3	466.0	0.0	53	59.3	1.1/2			05283	05250	00nan	0.0	199345122902
1	5	5	---	1	1991107555	牡	3	452.0	4.0	53	91.3	0			0加納龍生	05013	00nan	180.0	199345122904
2	7	8	---	3	1991107350	牡	3	446.0	-3.0	53	92.7	7			00久保勇	[他] 岩本洋	00nan	72.0	199345122904
3	6	7	---	5	1991105934	牡	3	435.0	-3.0	53	92.7	クビ			05222	[他] 長谷川蓮	00nan	45.0	199345122904
4	1	1	---	2	1991105754	牝	3	471.0	9.0	53	92.9	3/4			00582	[他] 中之丸忠	00nan	27.0	199345122904
5	8	11	---	4	1991109317	牡	3	452.0	4.0	53	93.0	1/2			00967	00824	00nan	18.0	199345122904
6	3	3	---	6	1991108575	牡	3	458.0	1.0	53	93.1	1/2			05283	[他] 津久井巌	00nan	0.0	199345122904
7	7	9	---	7	1991102530	牡	3	446.0	5.0	53	93.2	1/2			0田島寿一	[他] 山田正実	00nan	0.0	199345122904
8	8	10	---	11	1991101364	牡	3	425.0	2.0	53	93.7	2.1/2			0高松淳一	[他] 中島正治	00nan	0.0	199345122904
9	6	6	---	10	1991108454	牝	3	393.0	0.0	53	93.9	1			00864	[他] 梅山滿	00nan	0.0	199345122904
10	2	2	---	9	1991107192	牡	3	463.0	0.0	53	95.8	大			0内田秀一	[他] 高橋正豪	00nan	0.0	199345122904
11	4	4	---	8	1991107313	牝	3	436.0	-5.0	53	97.0	6			0戸川理彩	05527	00nan	0.0	199345122904
1	4	4	---	1	1990102094	牡	4	440.0	2.0	55	105.0	0			00967	05527	00nan	270.0	199345122909
2	2	2	---	11	1990102838	牡	4	447.0	-3.0	55	105.5	2.1/2			0一ノ瀬亨	[他] 八木弘	00nan	108.0	199345122909
3	6	8	---	10	1990107857	牝	4	430.0	-4.0	54	106.1	3			0岩城方元	05424	00nan	67.5	199345122909
4	7	9	---	2	1990103770	牡	4	438.0	-2.0	55	106.5	2			00582	05302	00nan	40.5	199345122909
5	5	5	---	3	1990107690	牡	4	514.0	-3.0	55	106.5	ハナ			0水久保敏	[他] 今井輝平	00nan	27.0	199345122909
6	8	12	---	7	1990108679	牡	4	461.0	-2.0	55	106.9	2			0内田秀一	[他] 高橋正豪	00nan	0.0	199345122909
7	1	1	---	6	1990108755	牝	4	398.0	-8.0	54	106.9	クビ			0桃井十四	[他] 高尾光	00nan	0.0	199345122909
8	6	7	---	4	1990102084	牡	4	442.0	1.0	55	107.0	1/2			00深野塁	[他] 新貝一雄	00nan	0.0	199345122909
9	3	3	---	12	1990100876	牝	4	429.0	-5.0	54	107.0	アタマ			0田山信則	[他] 長谷川茂	00nan	0.0	199345122909
10	5	6	---	9	1990108663	牝	4	461.0	-2.0	54	107.4	2			0田邊陽一	[他] 高橋正豪	00nan	0.0	199345122909
11	7	10	---	8	1990104336	牝	4	458.0	-5.0	54	107.5	3/4			05283	[他] 高月由次	00nan	0.0	199345122909
12	8	11	---	5	1990103442	牡	4	467.0	0.0	55	109.7	大			0高松淳一	00824	00nan	0.0	199345122909
1	5	5	---	6	1989102888	牡	5	475.0	2.0	55	103.3	0			00853	05013	00nan	270.0	199345021108
2	6	6	---	3	1989102517	牡	5	483.0	-1.0	55	103.4	クビ			00582	[他] 飯島二郎	00nan	108.0	199345021108
