日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/08/07	曇	8	12	4	4	33.2	8	10	56.0	良	1:34.3	2.3	5-5-5-8	0.0-40.8	42.3	佐賀	202155080708	うまかつ.net賞	202155080708	05587	小松丈二	ダ	1400	526	9	0.0
2021/07/10	曇	8	12	5	6	6.0	2	11	56.0	不	1:32.8	2.2	7-7-10-10	0.0-39.8	40.4	佐賀	202155071008	SAGAイブニング賞	202155071008	05587	小松丈二	ダ	1400	517	-4	0.0
2021/06/25	晴	10	10	2	2	5.1	2	6	56.0	良	1:26.1	1.0	3-4-4-3	0.0-38.9	39.5	佐賀	202155062510	夏風賞	202155062510	05587	小松丈二	ダ	1300	521	6	0.0
2021/05/29	晴	9	8	2	2	2.3	1	3	56.0	稍	1:24.7	0.3	2-2-3-4	0.0-39.2	39.1	佐賀	202155052909	スナックズンコ生配信	202155052909	05587	小松丈二	ダ	1300	515	-6	5.4
2021/05/22	晴	6	11	1	1	5.5	2	1	56.0	重	1:23.8	-0.2	4-3-3-2	0.0-39.1	38.7	佐賀	202155052206	SAGAイブニング賞	202155052206	05587	小松丈二	ダ	1300	521	1	34.0
2021/05/08	曇	7	12	6	7	10.9	4	2	56.0	稍	1:25.1	0.0	5-5-5-3	0.0-39.3	38.9	佐賀	202155050807	C1ー9組	202155050807	05587	小松丈二	ダ	1300	520	-4	10.2
2021/04/24	晴	3	10	4	4	10.5	5	3	56.0	良	1:31.8	0.3	4-3-3-2	0.0-39.6	39.5	佐賀	202155042403	新緑賞	202155042403	05587	小松丈二	ダ	1400	524	-6	5.4
2021/04/10	晴	6	8	6	6	6.0	5	4	56.0	良	1:26.4	0.4	6-6-6-5	0.0-39.7	39.3	佐賀	202155041006	ほとめきナイター賞	202155041006	05587	小松丈二	ダ	1300	530	-2	2.7
2021/03/27	晴	4	11	7	8	3.3	2	8	56.0	良	1:31.4	1.4	4-3-2-2	0.0-39.5	40.7	佐賀	202155032704	C1ー9組	202155032704	05229	山口勲	ダ	1400	532	6	0.0
2021/03/14	曇	5	11	5	5	3.7	2	3	56.0	稍	1:30.9	1.0	5-4-4-4	0.0-38.5	39.0	佐賀	202155031405	C1ー9組	202155031405	05579	出水拓人	ダ	1400	526	6	5.1
2021/02/09	晴	9	12	1	1	332.1	12	9	56.0	良	1:39.7	1.2	5-4-8-7	0.0-39.0	38.9	姫路	202151020909	B2一	202151020909	05597	鴨宮祥行	ダ	1500	520	-5	0.0
2021/01/19	晴	10	12	7	9	78.5	11	11	56.0	良	1:39.9	1.4	2-2-8-9	0.0-38.7	39.8	姫路	202151011910	B2	202151011910	05597	鴨宮祥行	ダ	1500	525	13	0.0
2020/12/22	晴	11	12	6	7	254.3	12	9	56.0	良	1:33.2	1.4	8-8-9-10	0.0-39.4	39.9	園田	202050122211	日高軽種馬農業協同組	202050122211	05364	大山真吾	ダ	1400	512	-1	0.0
2020/12/04	晴	10	11	2	2	189.3	11	11	56.0	良	1:21.1	1.1	8-8-9-11	0.0-39.3	39.5	園田	202050120410	極月特別B1	202050120410	05364	大山真吾	ダ	1230	513	6	0.0
2020/11/18	晴	10	9	8	9	100.4	9	8	56.0	良	1:32.8	2.3	6-7-8-8	0.0-38.7	40.2	園田	202050111810	B1	202050111810	05364	大山真吾	ダ	1400	507	-2	0.0
2020/10/29	晴	7	6	2	2	23.9	4	3	56.0	良	1:32.6	1.5	4-4-4-4	0.0-39.2	39.8	園田	202050102907	B1	202050102907	05364	大山真吾	ダ	1400	509	1	16.8
2020/10/08	雨	10	11	6	7	34.5	7	7	56.0	不	1:29.9	0.7	2-2-1-2	0.0-38.4	39.0	園田	202050100810	B1	202050100810	05364	大山真吾	ダ	1400	508	-6	0.0
2020/09/16	晴	10	10	8	10	13.1	5	5	56.0	良	1:33.1	1.3	2-2-2-2	0.0-40.0	41.2	園田	202050091610	B1	202050091610	05364	大山真吾	ダ	1400	514	11	9.6
2020/08/07	晴	11	8	7	7	20.5	5	8	56.0	良	1:40.3	10.1	3-3-8-8	0.0-39.5	48.8	園田	202050080711	デイリースポーツオン	202050080711	05364	大山真吾	ダ	1400	503	0	0.0
2020/06/24	晴	10	12	5	5	3.5	1	7	56.0	良	1:32.4	1.5	4-4-4-4	0.0-40.0	41.3	園田	202050062410	夏至特別B1	202050062410	05364	大山真吾	ダ	1400	503	-13	0.0
2020/05/23	曇	8	16	1	1	36.7	9	14	57.0	稍	1:27.2	2.1	7-6	35.7-37.6	38.9	東京	202005020908	4歳以上1勝クラス	202005020908	01018	和田竜二	ダ	1400	516	4	0.0
2020/02/08	晴	8	15	3	5	69.4	11	11	57.0	良	1:40.0	1.5	1-1	36.0-36.7	38.2	東京	202005010308	4歳以上1勝クラス	202005010308	00689	江田照男	ダ	1600	512	0	0.0
2019/11/30	晴	7	14	1	1	5.5	2	8	57.0	良	1:26.0	1.2	3-4	35.0-37.4	38.4	中京	201907040107	3歳以上1勝クラス	201907040107	01014	福永祐一	ダ	1400	512	2	0.0
2019/11/02	晴	7	16	6	12	29.8	10	7	57.0	良	1:26.0	1.0	3-3	36.1-36.8	37.5	東京	201905050107	3歳以上1勝クラス	201905050107	01162	木幡巧也	ダ	1400	510	2	0.0
2019/03/03	曇	9	16	7	13	27.9	10	5	57.0	稍	1:25.4	0.4	2-3	35.2-37.7	37.7	阪神	201909010409	4歳以上500万下	201909010409	01126	松山弘平	ダ	1400	508	-6	75.0
2019/02/10	晴	7	14	7	11	23.4	7	5	57.0	稍	1:13.1	0.6	3-3	35.4-37.1	37.2	京都	201908020607	4歳以上500万下	201908020607	01014	福永祐一	ダ	1200	514	4	75.0
2018/12/08	曇	3	16	6	12	20.3	7	12	56.0	良	1:13.9	0.9	8-7	35.0-38.0	38.5	中京	201807040303	3歳以上500万下	201807040303	01014	福永祐一	ダ	1200	510	2	0.0
2018/11/03	晴	8	16	8	16	55.4	12	14	53.0	良	1:09.3	1.2	12-12	33.6-34.5	34.8	福島	201803030108	3歳以上500万下	201803030108	01167	木幡育也	芝	1200	508	6	0.0
2018/04/22	晴	6	13	1	1	117.7	12	13	56.0	良	1:41.3	3.3	8-9	35.2-37.8	40.2	東京	201805020206	3歳500万下	201805020206	01096	大野拓弥	ダ	1600	502	-2	0.0
2018/03/25	晴	7	13	4	5	10.2	6	10	56.0	良	1:27.3	1.6	3-4	35.0-37.9	39.2	阪神	201809020207	3歳500万下	201809020207	00894	小牧太	ダ	1400	504	0	0.0
2018/03/03	晴	2	16	6	11	6.8	3	1	56.0	良	1:25.9	-0.1	2-2	35.8-37.7	37.3	阪神	201809010302	3歳未勝利	201809010302	00894	小牧太	ダ	1400	504	6	500.0
2017/11/19	晴	1	15	7	12	13.1	5	7	55.0	良	1:49.8	2.0	2-2-4-4	29.4-40.0	41.6	福島	201703030601	2歳未勝利	201703030601	01019	秋山真一	ダ	1700	498	0	0.0
2017/10/29	雨	4	14	4	6	4.8	2	13	55.0	不	1:55.6	1.7	6-5-3-3	36.7-39.0	40.3	京都	201708040904	2歳新馬	201708040904	01154	松若風馬	ダ	1800	498	0	0.0
