rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	7		ハーツジュニア	牡8	56.0		上田将司	1:21.5		1-1-1-1	38.0	1.6	1	493	-4		国澤輝幸		（同）ＪＰＮ技研	80.0
2	4	4		ハルノフェスタ	牝7	54.0		倉兼育康	1:22.0	2.1/2	6-6-6-6	36.5	33.9	6	450	-1		宮路洋一		深瀬歩	28.0
3	8	10		ワイルドコットン	牡9	56.0		林謙佑	1:22.4	2.0	5-5-5-5	38.2	12.5	4	500	-1		松木啓助		中山純子	16.0
4	2	2		ヘニーオーザ	牡4	56.0		赤岡修次	1:22.4	ハナ	4-4-2-2	38.7	3.5	2	536	-1		工藤真司		西森鶴	12.0
5	1	1		アシャカチムサー	牝5	54.0		西森将司	1:22.5	クビ	3-3-4-4	38.5	6.3	3	468	1		目迫大輔		吉冨学	8.0
6	7	9		ティーエスバラ	牡8	56.0		佐原秀泰	1:22.9	2.0	2-2-3-3	39.1	15.6	5	514	-14		那俄性哲		（株）ファーストビ	
7	8	11		プラントハンター	牡10	56.0		西川敏弘	1:24.8	9.0	8-8-8-7	38.4	92.5	7	476	0		大関吉明		（株）ＪＨＢ	
8	3	3		ダイチトゥルース	牡9	56.0		妹尾浩一	1:25.7	4.0	7-7-7-8	38.3	96.4	8	461	-2		打越勇児		（有）荻伏服部牧場	
取	5	5		ミサイルマン	セ6	53.0		妹尾将充					---		計不			別府真司		要海伸治	
取	6	6		ナイトインブラック	牡7	55.0		多田羅誠					---		計不			工藤真司		（株）ボンズ	
取	7	8		コスモターンブルー	牡5	56.0		岡村卓弥					---		計不			工藤真司		（株）ボンズ	
