rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	6		シンコーサンデー	牡2	490.0		西謙一	2:08.7				15.0	6	893	-11		平田義弘		浅倉功	18.0
2	8	10		エンゼルフクヒメ	牝2	470.0		藤本匠	2:08.9				37.1	8	920	15		小林長吉		南信良	4.5
3	5	5		キタノダイゴロウ	牡2	490.0		島津新	2:17.6				11.0	4	942	7		村上慎一		管野富夫	2.1
4	8	9		テンセイノカガヤキ	牡2	490.0		松田道明	2:18.3				11.7	5	881	14		槻舘重人		鈴木勉	1.4
5	4	4		アオノソルテ	牡2	490.0		阿部武臣	2:22.7				7.2	3	829	3		金田勇		青山修	0.9
6	7	8		ニセコヒカル	牝2	470.0		藤野俊一	2:29.9				4.3	2	840	14		平田義弘		堀忠一	
7	2	2		シルバーアロイ	牡2	490.0		長澤幸太	2:37.0				1.8	1	897	4		服部義幸		藤原征士郎	
8	3	3		コノミチヒトスジ	牡2	490.0		菊池一樹	2:44.9				28.4	7	868	0		金山明彦		新山正一郎	
9	7	7		フレイムサクラ	牝2	470.0		舘澤直央	2:48.8				108.8	10	804	2		金田勇		今野義雄	
10	1	1		ショウオー	牡2	490.0		村上章	2:53.3				62.6	9	904	3		久田守		佐藤豊	
