	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200551022201	ダ	右	1400	晴	重	11:40	F62　3歳		2005-2-22	3	姫路	1	(馬齢)																																							1110439758216	11,(3,10),4,7,9,(6,8),5,2,1	11,7,(3,10),4,9,6,8,5,2,1		
200551022202	ダ	右	1400	晴	重	12:05	F61　3歳		2005-2-22	3	姫路	1	(馬齢)																																							3796824511110	9,2,8,3,7,(5,6),4,11,1,10	9,2,8,5,11,(3,6),7,4,1,10		
200551022203	ダ	右	1400	晴	重	12:30	C13　4歳以上		2005-2-22	3	姫路	1	(馬齢)																																							114981012371652	11,9,7,10,(4,8),3,5,12,1,2-6	11,9,7,4,8,10,3,5,12,2,1=6		
200551022204	ダ	右	1400	晴	重	12:55	C12　4歳以上		2005-2-22	3	姫路	1	(馬齢)																																							9,8,(3,12),6,(4,10),5,2,11,7,1	9,10,8,(2,4),12,5,6,3,11,(1,7)	9,(2,10),4,(8,12),5,3,6,1,(7,11)		
200551022205	ダ	右	1400	晴	重	13:25	C11　4歳以上		2005-2-22	3	姫路	1	(馬齢)																																							112652103114879	1,12,6,5,2,11,10,3,(4,7),9,8	112651121034798		
200551022206	ダ	右	1400	晴	重	13:55	C12　4歳以上		2005-2-22	3	姫路	1	(馬齢)																																							5,6,(3,9),4,10,8,7,(1,2),11	(5,6),(4,9),8,10,11,3,7,1,2	6,5,4,9,(10,11),8,3,7,1,2		
200551022207	ダ	右	1400	晴	重	14:25	C11　4歳以上		2005-2-22	3	姫路	1	(馬齢)																																							4,10,1,(7,9),8,5,3,11,2,6	4,(1,10,11),9,8,7,2,5,3,6	4,11,(1,10),9,8,2,5,7,3,6		
200551022208	ダ	右	1400	晴	重	14:55	C12　4歳以上		2005-2-22	3	姫路	1	(馬齢)																																							7921118310456	7,(4,9),11,2,(1,8),3,10,(5,6)	7,4,9,2,11,1,8,3,10,(5,6)		
200551022209	ダ	右	1500	晴	重	15:25	小野市白雲谷温泉「ゆ 		2005-2-22	3	姫路	1	(馬齢)																																							9,10,4,(3,6),12,5,1,7,(2,11)-8	9,12,7,6,(4,5),1,10,11,2,3,8	9,12,7,6,5,4,1,(2,11),8,3,10		
200551022301	ダ	右	1400	晴	稍重	10:55	F52　3歳		2005-2-23	3	姫路	2	(馬齢)																																							12,10,2,4,1,7,8,9,(5,6),3-11	12,10,4,2,(1,8),5,3,7,9,6-11	12,(4,10),(2,8),(1,5),(3,7),6,9-11		
200551022302	ダ	右	1400	晴	稍重	11:20	F51　3歳		2005-2-23	3	姫路	2	(馬齢)																																							9,10,11,1,8,7,6,4,5,3,2-12	9,10,11,1,8,7,(4,6),5,(2,3)-12	9,10,11,1,8,7,(4,6),(3,5),2-12		
200551022303	ダ	右	1400	晴	稍重	11:45	C13　4歳以上		2005-2-23	3	姫路	2	(馬齢)																																							11,10,4,3,9,(6,8),5,7,1,2	11,10,4,6,3,2,(5,8),1,7,9	(10,11),(4,6),(3,5,8),2,1,(7,9)		
200551022304	ダ	右	1400	晴	稍重	12:15	C12　4歳以上		2005-2-23	3	姫路	2	(馬齢)																																							481057122119163	4,8,10,11,(5,9),7,2,1,(3,6),12	4,8,(10,11),5,7,(2,9),3,(1,6),12		
200551022305	ダ	右	1400	晴	稍重	12:45	C11　4歳以上		2005-2-23	3	姫路	2	(馬齢)																																							2,(3,11),(5,9),10,4,6,1,7,12,8	10,(3,11),2,6,9,1,4,12,5,8,7	10,3,(2,11),(1,6),9,12,4,8,5-7		
200551022306	ダ	右	1400	晴	稍重	13:15	C12　4歳以上		2005-2-23	3	姫路	2	(馬齢)																																							12,11,5,9,7,1,(4,8),3,2,(6,10)	12,11,7,5,9,8,(1,4),3,(2,6),10	12,7,11,8,5,9,(3,4),1,2,6,10		
