waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017103332	ニーニャ			00839	戸部尚実	05604	川西毅	488	-1
2	2	2017103877	ノーブルルビー			a0487	塚本征吾	05671	倉地学	489	0
3	3	2016104014	セルリアンキング			a016d	横井将人	05671	倉地学	459	-4
4	4	2017102471	バジガクハート			a02bb	木之前葵	05242	角田輝也	430	-7
5	5	2017105424	クワトロチェント			05370	大畑雅章	00823	錦見勇夫	508	6
6	6	2016103952	アイアムビクトリア			a0292	丸山真一	05668	坂口義幸	452	5
6	7	2017100578	ルアスドゥーナッハ			05171	岡部誠	05671	倉地学	503	-4
7	8	2017100875	セイヴァンキッシュ			05435	柿原翔	a030a	安部幸夫	487	-6
7	9	2017101510	マイネルグランサム			a02e0	村上弘樹	05671	倉地学	463	-5
8	10	2017101374	ライトニングレイ			05543	山田祥雄	05242	角田輝也	444	-1
8	11	2017103431	ツェレトナー			05489	今井貴大	05346	荒巻透	457	0
