rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		トーセンキャロル	牝3	55.0		本橋孝太	1:37.3		4-3-4-2	40.3	2.9	1	454	-6		小久保智		島川隆哉	250.0
2	5	5		モンバイト	牡3	56.0		本田正重	1:37.6	1.1/2	8-8-7-4	40.1	8.7	5	471	1		藪口一麻		（有）太盛	87.5
3	1	1		バイザウェイ	牡3	57.0		山口達弥	1:37.8	1.0	11-9-6-6	40.3	4.7	3	465	2		林正人		（有）内田ステーブ	50.0
4	7	8		キックフリップ	牝3	54.0		吉留孝司	1:37.9	1/2	6-6-8-7	40.4	23.5	8	457	1		野口孝		小野田宏	37.5
5	4	4		スターオブケリー	牝3	54.0		見越彬央	1:38.3	2.0	1-1-1-1	41.6	9.8	6	526	11		繁田健一		水谷昌晃	25.0
6	2	2		キョウエイシャイン	牝3	54.0		藤本現暉	1:38.4	1/2	7-7-10-5	40.7	232.4	11	462	-7		小澤宏次		田中晴夫	
7	7	9		ヤマイチノア	牡3	56.0		森泰斗	1:38.4	ハナ	5-5-2-3	41.6	4.4	2	491	-3		斉藤敏		坂本肇	
8	6	7		グランツ	牝3	54.0		和田譲治	1:39.7	6.0	3-4-3-8	42.8	6.8	4	484	-6		小久保智		酒井孝敏	
9	3	3		クレールアドレ	牝3	54.0		保園翔也	1:39.9	1.0	10-10-9-9	42.2	77.2	9	471	-6		小久保智		島川隆哉	
10	6	6		ラヴシックフレイム	牝3	54.0		小杉亮	1:40.4	2.1/2	9-11-11-11	41.5	137.7	10	407	2		林幻		松谷翔太	
11	8	11		エルロイ	牡3	56.0		石崎駿	1:40.4	ハナ	2-2-5-10	43.6	20.9	7	471	-9		矢野義幸		（株）Ｎｉｃｋｓ	
