rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	7		トミケンリューヤー	牡5	56.0		森泰斗	0:47.4		2-2	35.5	1.2	1	534	2		平山真希		杉浦和也	110.0
2	7	9		ミラクルダマスク	牝7	54.0		町田直希	0:47.7	1.1/2	3-3	35.7	8.1	2	469	0		繁田健一		大塚亮一	38.5
3	3	3		スプリングローズ	牝4	54.0		見越彬央	0:47.8	クビ	1-1	36.0	30.1	6	440	5		小久保智		山内邦一	22.0
4	7	10		シェナホープ	牡5	56.0		内田利雄	0:47.9	3/4	9-6	35.2	17.7	4	473	1		吉田正美		冨田藤男	16.5
5	1	1		コウユープリプリ	牝7	54.0		和田譲治	0:48.0	クビ	4-4	35.5	8.6	3	454	8		宇野木博		加治屋貞光	11.0
6	5	5		マイネルリベラル	セ5	56.0		岡村裕基	0:48.5	2.1/2	7-5	36.0	58.3	10	477	-4		新井健児		小橋亮太	
7	2	2		ピースフルエンゼル	牝7	50.0		神尾香澄	0:48.6	3/4	10-7	35.4	109.5	11	479	-2		河津裕昭		北嶋義三	
8	8	12		シゲルキャリバン	牝5	54.0		藤本現暉	0:49.1	2.1/2	5-8	36.8	44.3	8	453	-4		酒井一則		松本政利	
9	4	4		シーオブセレニティ	セ7	56.0		秋元耕成	0:49.3	1.0	12-12	35.7	129.8	12	437	-6		海馬澤司		橘勝年	
10	5	6		キラキラオーラ	牝7	54.0		高橋哲也	0:49.6	1.1/2	8-11	37.1	49.0	9	460	5		牛房栄吉		吉田勝利	
11	8	11		レーヴプルーヴ	牝4	54.0		笹川翼	0:49.6	クビ	11-10	36.4	37.4	7	449	-2		繁田健一		（有）エッジ	
12	6	8		エダマメ	牝5	51.0		菅原涼太	0:49.8	1.0	6-9	37.7	28.3	5	494	0		長谷川忍		新井弘幸	
