waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017102107	ニシノコードブルー			05054	坂下秀樹	a0373	秋田大助	462	-6
2	2	2017104231	スズオリーブ			05091	五十嵐冬	05749	櫻井拓章	438	2
3	3	2018100310	エコロペガサス			05389	岩橋勇二	a03d6	森山雄大	432	3
4	4	2018106386	フロイング			05592	小野楓馬	05688	小野望	468	-8
5	5	2017102233	グリーンスナップ			05534	石川倭	a02e5	小国博行	470	2
6	6	2017100625	スティールアンジュ			05492	阿部龍	05311	角川秀樹	452	-6
6	7	2017104235	ウェルカムターフ			05477	黒澤愛斗	05551	石本孝博	506	-2
7	8	2016103829	トーセンジルコン			05512	阪野学	05551	石本孝博	472	0
7	9	2017106657	ラストトレビアン			05578	落合玄太	05630	田中淳司	546	-4
8	10	2017106181	ミルクティーカラー			05088	馬渕繁治	05460	佐藤英明	406	0
8	11	2017103810	ロブソンテソーロ			05286	服部茂史	a02a1	安田武広	464	-6
