waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018102767	シゲルシュニン			05229	山口勲	05005	九日俊光	487	-2
2	2	2018102139	ステイハングリー			05587	小松丈二	05690	松島壽	414	11
3	3	2018100597	シゲルチョウサヤク			a0201	岩永千明	05005	九日俊光	428	-5
4	4	2018109166	テイエムサツマッコ			05147	長田進仁	a0368	平山宏秀	487	-1
5	5	2018104035	ナイスデアイ			a042c	飛田愛斗	05109	古賀光範	421	4
5	6	2018100940	シゲルテンチョウ			05501	山下裕貴	05005	九日俊光	481	0
6	7	2018105758	ラブリートキメキ			05329	倉富隆一	a00f4	山田義人	462	-4
6	8	2018106747	ピッカ			00409	鮫島克也	05106	真島元徳	429	3
7	9	2018106447	キャヴァリエブラン			05548	竹吉徹	a00f4	山田義人	508	-1
7	10	2018102341	ロトプレジャー			05098	真島正徳	05106	真島元徳	500	0
8	11	2018109120	ザシャード			05456	田中純	05690	松島壽	505	7
8	12	2018105739	トーアマリアンヌ			05478	石川慎将	05005	九日俊光	469	24
