rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	8		フクウン	牡2	55.0		横山武史	1:26.4		3-3	37.7	37.4	7	460	12		鈴木伸尋		西村專次	510.0
2	2	3		フクノルッカ	牝2	53.0		斎藤新	1:26.9	3.0	3-4	38.1	124.5	10	436	-8		杉浦宏昭		福島祐子	200.0
3	6	11		ジンジャーブラッド	牝2	54.0		丸山元気	1:27.0	1/2	5-5	38.0	5.4	2	540	8		林徹		小川眞査雄	130.0
4	8	15		レオンベルガー	牡2	55.0		ルメール	1:27.0	クビ	12-11	37.5	1.8	1	480	0		鹿戸雄一		村木隆	77.0
5	1	1		ハヤブサユートピア	牡2	55.0		大野拓弥	1:27.2	1.0	1-1	38.7	23.2	6	446	2		稲垣幸雄		武田修	51.0
6	7	13		キャンディキューブ	牝2	54.0		北村宏司	1:27.4	1.1/2	8-8	38.2	99.2	9	456	4		大和田成		原禮子	
7	3	5		アラカザーム	牝2	54.0		田中勝春	1:27.4	アタマ	5-7	38.3	161.2	11	454	-8		松永康利		小林竜太郎	
8	1	2		セイウンオードリー	牡2	55.0		内田博幸	1:27.5	1/2	2-2	39.0	8.3	4	498	0		深山雅史		西山茂行	
9	7	14		ボルゲリ	牡2	55.0		横山和生	1:27.5	アタマ	13-14	37.7	7.3	3	490	-2		大江原哲		チームユッキレーシング	
10	6	12		カネショウルーイ	牡2	55.0		吉田豊	1:27.7	3/4	9-8	38.4	12.0	5	484	0		古賀史生		清水正裕	
11	3	6		ノーマロエア	牝2	54.0		津村明秀	1:27.7	クビ	5-5	38.7	249.7	13	460	2		松永康利		リーヴァ	
12	5	9		サンシェリダン	牝2	54.0		原田和真	1:28.8	7.0	9-11	39.3	389.8	15	474	8		加藤和宏		加藤ステーブル	
13	4	7		アデウス	牝2	54.0		江田照男	1:29.0	1.1/2	15-15	38.3	246.3	12	442	2		佐藤吉勝		平本敏夫	
14	8	16		アルマヴァーゴ	牝2	54.0		松岡正海	1:29.2	1.1/2	9-8	40.0	81.0	8	428	0		中舘英二		コウトミックレーシング	
15	5	10		ハンデンアミーラ	牝2	54.0		岩部純二	1:30.3	7.0	13-13	40.6	548.2	16	424	-4		石毛善彦		坂田行夫	
16	2	4		マスカレード	牝2	51.0		秋山稔樹	1:31.0	4.0	16-16	39.2	357.2	14	454	16		星野忍		田頭勇貴	
