rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	5		ピースワンパラディ	牡4	56.0		戸崎圭太	1:32.8		5-5	34.3	3.2	1	466	4		大竹正博		長谷川成利	2,528.0
2	8	13		ロードマイウェイ	牡4	57.0		三浦皇成	1:33.0	1.0	12-12	33.7	9.8	5	472	2		杉山晴紀		ロードホースクラブ	1,008.0
3	1	1		ミラアイトーン	牡6	56.0		横山和生	1:33.0	アタマ	2-2	35.0	28.3	9	554	-2		菊沢隆徳		島川隆哉	634.0
4	6	8		サトノフェイバー	牡5	56.0		古川吉洋	1:33.3	1.3/4	1-1	35.5	14.8	7	504	-4		南井克巳		サトミホースカンパニー	380.0
5	5	7		テーオービクトリー	牝6	54.0		大野拓弥	1:33.3	ハナ	11-10	34.2	180.4	13	480	-14		岡田稲男		小笹公也	250.0
6	8	12		トライン	牡5	56.0		横山典弘	1:33.4	1/2	10-10	34.4	10.9	6	456	8		浜田多実		大野照旺	
7	5	6		トーセンブレス	牝5	54.0		Ｍ．デム	1:33.4	クビ	8-7	34.6	20.2	8	474	0		加藤征弘		島川隆哉	
8	4	4		ランフォザローゼス	牡4	56.0		木幡育也	1:33.6	1.1/4	5-5	35.1	61.2	12	514	16		藤沢和雄		窪田芳郎	
9	7	10		カテドラル	牡4	56.0		ルメール	1:33.8	1.1/4	2-2	35.8	4.7	2	490	0		池添学		キャロットファーム	
10	6	9		ウーリリ	牡4	56.0		吉田隼人	1:33.8	ハナ	4-4	35.5	7.6	4	494	0		友道康夫		金子真人ホールディングス	
11	3	3		ダノングレース	牝5	54.0		津村明秀	1:33.9	クビ	8-7	35.2	46.2	11	440	-2		国枝栄		ダノックス	
12	7	11		ソーグリッタリング	牡6	56.0		横山武史	1:33.9	ハナ	7-7	35.1	5.5	3	482	-4		池江泰寿		社台レースホース	
13	2	2		モズダディー	牡5	56.0		内田博幸	1:34.3	2.1/2	13-13	34.8	32.7	10	496	-4		藤岡健一		北側雅勝	
