waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2013101132	サフランタイヨウ			05099	吉田順治	a0259	柳井宏之	448	-6
2	2	2018100310	エコロペガサス			a04aa	加茂飛翔	05684	三小田幸	431	1
3	3	2017102867	タカイチヒカリ			05456	田中純	05420	東美義	486	0
4	4	2018102784	フクロウレナチャン			05548	竹吉徹	a0259	柳井宏之	438	4
5	5	2017100211	シャクライス			05579	出水拓人	05690	松島壽	405	-8
5	6	2018103980	マエストリーナ			a042c	飛田愛斗	05684	三小田幸	436	9
6	7	2018102848	ビバリークイーン			05491	田中直人	a01eb	井樋明正	417	1
6	8	2018106439	サトミノヒカリ			a0291	川島拓	05456	土井道隆	460	-3
7	9	2017104134	コルディアルッカ			05329	倉富隆一	05624	中川竜馬	451	-7
7	10	2018101726	フィロクセニア			05147	長田進仁	a01e2	頼本盛行	469	4
8	11	2016104445	ビップナディア			05601	金山昇馬	05333	矢野久美	416	-1
8	12	2017101101	ユアザオンリー			00418	兒島真二	05745	渡辺博文	478	-1
