waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019103488	ジョーカーブラウン	牡3	55.0	01181	秋山稔	01100	松山	516	0
2	2	2019100910	ゼンノテンバ	牝3	54.0	01091	丹内	01171	小手川	430	-2
3	3	2019102615	キタノパフューム	牝3	53.0	01182	泉谷	01131	蛯名利	434	-8
4	4	2019109100	メンアットワーク	牡3	56.0	01178	斎藤	01086	斎藤誠	454	-2
4	5	2019105820	クトゥネシリカ	牡3	53.0	01184	原	01189	堀内	422	0
5	6	2019103100	サルサロッサ	牝3	54.0	01157	鮫島駿	01118	高柳瑞	450	2
5	7	2019102792	スペキュレーター	牡3	52.0	01187	永島	01031	伊藤伸	464	0
6	8	2019102510	アップフルーク	牡3	56.0	01161	菊沢	01100	松山	496	2
6	9	2019102493	メロウヴォイス	牝3	54.0	01127	丸山	00423	上原博	424	-10
7	10	2019106826	ホイッスルベイト	牝3	54.0	01109	黛	01024	萱野	442	-6
7	11	2019106547	エレウテリア	牡3	56.0	01169	武藤	01093	松永康	464	-2
8	12	2019103535	ハグミーモア	牝3	51.0	01197	佐々木	01052	菊川	410	-4
8	13	2019105793	アイキャンドウイッ	牡3	56.0	01160	荻野極	01071	池江	452	-2
