rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	10		ナンゴクユメネット	牝5	54.0		山口勲	1:29.1		3-2-2-1	38.2	1.1	1	472	-3		古賀光範		渡義光	45.0
2	8	12		タイセイドライヴ	牡7	56.0		石川慎将	1:29.9	4.0	1-1-1-2	39.1	8.6	2	441	4		手島勝利		谷謙介	13.5
3	5	6		マエガミ	牝5	54.0		鮫島克也	1:29.9	クビ	7-4-4-4	38.7	14.5	3	453	-4		真島元徳		副島義久	7.2
4	8	11		ヒロノオウカン	牡5	56.0		竹吉徹	1:30.0	クビ	4-5-6-6	38.7	34.6	6	467	3		山田義人		成富直行	3.6
5	3	3		アンシンカブル	牝5	54.0		山下裕貴	1:30.2	1.0	10-10-9-8	38.3	24.4	4	433	0		東眞市		林由真	2.7
6	6	8		サングリアロッサ	牝5	51.0		仲原大生	1:30.2	クビ	6-7-3-5	38.9	98.6	10	460	3		矢野久美		山下壽	
7	4	4		ビレッジキング	セ5	56.0		吉田順治	1:30.5	1.1/2	5-6-7-7	38.6	85.4	9	439	-7		濱田一夫		村山輝雄	
8	2	2		ビービーレジーナ	牝5	54.0		田中直人	1:30.5	クビ	9-9-8-9	38.6	28.0	5	468	-4		手島勝利		眞保栄稔	
9	7	9		マイネルハレオ	牡6	56.0		田中純	1:30.6	クビ	11-11-11-11	37.9	75.4	8	449	4		九日俊光		松野真一	
10	5	5		キナコ	牝5	54.0		兒島真二	1:30.9	1.1/2	2-3-5-3	39.6	58.8	7	406	-2		渡辺博文		八坂照夫	
11	1	1		ポジティブスタンド	セ5	56.0		川島拓	1:31.3	2.0	8-8-10-10	39.0	195.3	11	469	5		北村欣也		（株）本城	
12	6	7		カラリラ	牝4	54.0		村松翔太	1:32.3	5.0	12-12-12-12	38.7	214.8	12	451	1		井樋明正		冨田藤男	
