rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		ブルベアエーカー	牡4	56.0		鮫島克也	1:24.6		3-3-1-1	39.0	2.0	1	493	5		大島静夫		北原大史	27.0
2	6	6		ベルノート	牝6	54.0		竹吉徹	1:24.7	1/2	8-8-6-4	38.4	6.7	3	408	2		山田義人		成富直行	8.1
3	2	2		アーティカティカ	牡4	56.0		出水拓人	1:24.8	3/4	1-1-2-2	39.2	2.3	2	571	3		東眞市		サンエツ企画（有）	4.3
4	8	9		メイショウココロネ	牝4	54.0		長田進仁	1:25.1	1.1/2	2-2-3-3	39.4	18.3	4	421	0		中野博		三岡有香	2.2
5	5	5		パターン	牡5	56.0		石川慎将	1:25.3	1.1/4	7-7-8-6	38.8	78.7	9	479	1		手島勝利		江頭數義	1.6
6	7	7		プリズムストーン	牡4	56.0		吉本隆記	1:25.5	1.0	10-10-9-7	38.3	25.3	5	453	-5		井樋明正		田頭勇貴	
7	3	3		ハルノツカイ	牡5	54.0		金山昇馬	1:25.7	3/4	5-5-5-5	39.4	51.6	7	432	-7		坂井孝義		谷謙介	
8	8	10		ニットウシェリー	牝6	52.0		飛田愛斗	1:26.6	5.0	6-6-7-9	40.3	26.6	6	462	5		山田徹		倉重博文	
9	1	1		モリデンハーレー	牡4	56.0		吉田順治	1:26.9	1.1/2	4-4-4-8	40.8	67.9	8	442	-2		柳井宏之		佐藤浩二	
10	4	4		セイカポコアポコ	牡7	56.0		田中直人	1:29.1	大	9-9-10-10	41.3	158.6	10	448	-3		井樋明正		小橋亮太	
