rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	5		アメリカンソレイユ	牡3	56.0		酒井学	0:59.5		2-2	36.6	6.8	3	456	2		藤岡健一		吉澤克己	500.0
2	6	10		イニシエーター	牝3	54.0		川須栄彦	0:59.6	1/2	1-1	36.9	17.5	7	450	0		斉藤崇史		石川達絵	200.0
3	3	3		トーホウフレーテ	牝3	54.0		鮫島良太	0:59.8	1.1/4	3-2	36.8	3.4	2	452	2		高橋亮		東豊物産	130.0
4	4	6		オリエンタルハート	牡3	56.0		水口優也	1:00.2	2.1/2	3-4	37.2	193.9	14	500	-10		高柳大輔		三宅勝俊	75.0
5	5	7		アンラッシュ	牝3	51.0		岩田望来	1:00.3	クビ	7-6	36.8	11.0	5	432	-6		橋口慎介		前田晋二	50.0
6	6	9		スノーベリー	牝3	51.0		亀田温心	1:00.6	1.3/4	9-7	36.8	29.5	9	476	-2		寺島良		ヒダカ・ブリーダーズ・ユニオン	
7	8	13		アールパシオン	牝3	54.0		高倉稜	1:00.7	1/2	9-7	36.9	24.2	8	468	6		高柳大輔		前原敏行	
8	2	2		クリノバルセロナ	牝3	53.0		森裕太朗	1:01.5	5.0	5-5	38.3	102.3	12	448	6		藤沢則雄		栗本博晴	
9	1	1		メイショウイギョク	牡3	56.0		国分優作	1:01.6	クビ	12-12	37.3	15.7	6	466	-2		坂口智康		松本好雄	
10	7	11		ステイグリーン	牡3	56.0		松若風馬	1:02.2	3.1/2	7-9	38.7	8.9	4	490	-10		森秀行		風早信昭	
11	5	8		ブルベアアルジェン	牡3	56.0		幸英明	1:02.2	ハナ	11-11	38.2	30.5	11	530	14		川村禎彦		ブルアンドベア	
12	3	4		マジカルプリンセス	牝3	51.0		三津谷隼	1:02.5	2.0	12-13	38.3	30.3	10	418	12		鮫島一歩		国田正忠	
13	7	12		デスティニープラン	牡3	55.0		西村淳也	1:02.6	クビ	5-9	39.3	3.0	1	464	-4		杉山晴紀		三宅勝俊	
14	8	14		ラガープレミアム	牡3	56.0		藤懸貴志	1:04.0	9.0	14-14	38.6	172.5	13	520	2		池添学		奥村啓二	
