日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/01/05	晴	11	16	1	2	9.9	5	9	55.0	良	1:33.4	0.5	1-1-1	34.1-35.1	35.6	中京	202207010111	スポニチ賞京都金杯(G3)	202207010111	01163	芝	1600	492	8	0.0
2021/11/13	晴	11	16	4	8	21.7	10	13	57.0	稍	1:36.7	1.7	3-3	34.4-36.5	38.1	東京	202105050311	東京中日S杯武蔵野S(G3)	202105050311	01179	ダ	1600	484	-2	0.0
2021/10/23	晴	11	17	2	4	14.7	7	12	55.0	良	1:34.4	1.2	4-4	35.3-34.5	35.4	東京	202105040511	富士S(G2)	202105040511	01163	芝	1600	486	4	0.0
2021/09/12	曇	11	16	6	11	6.2	2	15	54.0	良	1:33.3	1.3	14-12-11	34.6-35.2	34.8	中山	202106040211	京成杯オータムH(G3)	202106040211	01093	芝	1600	482	-2	0.0
2021/05/30	晴	11	17	8	17	53.9	12	15	57.0	良	2:25.4	2.9	1-1-1-1	35.0-33.9	36.8	東京	202105021211	東京優駿(G1)	202105021211	01093	芝	2400	484	2	0.0
2021/05/09	晴	11	18	2	4	4.6	3	中	57.0	良				33.7-34.7		東京	202105020611	NHKマイルC(G1)	202105020611	01093	芝	1600	482	2	0.0
2021/04/10	晴	11	16	3	6	3.2	2	1	56.0	良	1:33.1	-0.9	1-1-1	35.0-34.6	34.6	中山	202106030511	ニュージーランドT(G2)	202106030511	01093	芝	1600	480	0	5516.2
2021/03/13	曇	6	10	7	7	1.9	1	1	52.0	稍	1:34.2	-0.4	1-1	35.9-34.6	34.6	阪神	202109010906	3歳1勝クラス	202109010906	01190	芝	1600	480	2	730.0
2021/01/10	晴	11	15	6	10	4.2	2	3	56.0	良	1:33.7	0.4	2-2-2	34.7-35.2	35.5	中京	202107010311	日刊スポシンザン記念(G3)	202107010311	01163	芝	1600	478	0	957.6
2020/12/20	晴	11	16	6	11	25.0	8	4	55.0	良	1:32.8	0.5	3-4	33.7-35.4	34.8	阪神	202009060611	朝日フューチュリティ(G1)	202009060611	01163	芝	1600	478	-4	1100.0
2020/11/28	晴	11	10	2	2	6.9	4	6	55.0	良	2:02.1	0.5	2-2-2-2	36.6-35.5	35.9	阪神	202009050811	ラジオN杯京都2歳S(G3)	202009050811	01163	芝	2000	482	20	0.0
2020/09/05	晴	11	14	4	6	3.9	1	3	54.0	良	1:48.5	0.3	2-2-2-2	35.0-36.9	37.2	札幌	202001020711	札幌2歳S(G3)	202001020711	01163	芝	1800	462	0	787.1
2020/07/26	晴	5	7	1	1	2.6	1	1	54.0	良	1:51.3	-0.4	1-1-1-1	38.6-33.6	33.6	札幌	202001010205	2歳新馬	202001010205	01093	芝	1800	462	0	700.0
