日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/05	晴	8	16	7	13	274.2	13	11	57.0	良	1:36.7	2.0	2-2-2	35.1-34.9	36.8	中山	202206020308	4歳以上1勝クラス	202206020308	01135	芝	1600	466	4	0.0
2021/12/14	晴	3	8	1	1	1.9	1	1	56.0	重	1:37.0	0.0	1-1-1-1	0.0-38.7	38.7	金沢	202146121403	C13　特別編成	movie.html?race_id=202146121403	a02dc	ダ	1500	462	-2	32.0
2021/11/30	晴	5	8	7	7	10.7	5	3	56.0	稍	1:37.3	0.2	1-1-1-1	0.0-39.8	40.0	金沢	202146113005	C12	movie.html?race_id=202146113005	a02dc	ダ	1500	464	4	5.1
2021/11/15	曇	7	10	3	3	70.4	7	10	56.0	重	1:39.8	3.9	2-3-3-9	0.0-38.5	41.9	金沢	202146111507	ルクリア特別	movie.html?race_id=202146111507	a0205	ダ	1500	460	-9	0.0
2021/10/31	曇	8	8	3	3	7.6	3	7	56.0	良	1:40.3	2.1	4-4-5-5	0.0-39.6	40.8	金沢	202146103108	第1回ONZOJEA	movie.html?race_id=202146103108	a0205	ダ	1500	469	19	0.0
2021/08/29	晴	7	8	6	6	5.8	3	6	56.0	良	1:38.6	1.8	1-1-2-2	0.0-38.6	40.4	金沢	202146082907	初秋特別	movie.html?race_id=202146082907	a02dc	ダ	1500	450	-3	0.0
2021/08/17	雨	9	10	5	5	5.0	4	9	56.0	不	1:40.6	6.1	2-2-4-8	0.0-38.0	43.9	金沢	202146081709	能登巌門賞(未勝利)	movie.html?race_id=202146081709	a02dc	ダ	1500	453	-3	0.0
2021/07/20	晴	7	9	8	8	1.3	1	1	56.0	良	1:38.1	-0.9	1-1-1-1	0.0-39.4	39.4	金沢	202146072007	3歳A　2	movie.html?race_id=202146072007	a02dc	ダ	1500	456	-6	38.0
2021/06/13	曇	4	18	8	18	5.7	3	6	56.0	良	1:22.2	0.4	9-8	34.2-35.8	35.4	東京	202105030404	3歳未勝利	202105030404	01135	芝	1400	462	2	0.0
2021/05/15	晴	4	18	5	9	24.6	8	3	56.0	良	1:21.3	0.1	3-3	35.1-34.4	34.3	東京	202105020704	3歳未勝利	202105020704	01135	芝	1400	460	4	130.0
2021/05/02	晴	5	18	6	11	16.3	7	2	56.0	良	1:21.8	0.3	2-2	34.5-35.2	35.4	東京	202105020405	3歳未勝利	202105020405	01135	芝	1400	456	2	200.0
2021/04/10	晴	5	18	4	7	65.5	9	14	56.0	良	2:04.2	2.4	3-3-3-4	36.4-36.3	38.5	中山	202106030505	3歳未勝利	202106030505	01135	芝	2000	454	-6	0.0
2021/03/20	晴	4	15	1	1	18.0	5	9	56.0	良	2:03.3	1.3	1-1-1-1	36.6-36.5	37.8	中山	202106020704	3歳未勝利	202106020704	01043	芝	2000	460	-6	0.0
2021/02/14	晴	5	16	2	4	126.8	11	6	56.0	良	1:47.7	1.0	3-3-2	35.5-34.3	35.0	東京	202105010605	3歳未勝利	202105010605	01163	芝	1800	466	6	0.0
2020/11/15	晴	4	13	2	2	33.1	7	8	55.0	良	1:49.1	1.7	12-12-9	35.2-35.5	35.6	東京	202005050404	2歳未勝利	202005050404	01092	芝	1800	460	0	0.0
2020/10/24	晴	2	15	6	10	20.9	6	5	55.0	稍	1:36.7	0.4	1-1	34.9-36.1	36.5	東京	202005040502	2歳未勝利	202005040502	01102	芝	1600	460	2	51.0
2020/10/11	曇	3	14	7	12	24.4	6	6	55.0	重	1:37.0	0.7	4-2	36.1-35.1	35.7	東京	202005040203	2歳未勝利	202005040203	01075	芝	1600	458	-10	0.0
2020/10/04	曇	2	16	8	15	76.7	12	8	55.0	良	1:36.8	0.9	6-8-9	35.2-36.2	36.4	中山	202006040902	2歳未勝利	202006040902	01162	芝	1600	468	6	0.0
2020/09/13	曇	5	16	5	9	13.6	5	8	54.0	良	1:39.0	1.3	2-4-4	35.8-35.7	36.6	中山	202006040205	2歳新馬	202006040205	01162	芝	1600	462	0	0.0
