rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		シッコク	牝3	54.0		倉兼育康	1:24.5		3-3-3-1	39.6	13.4	4	439	7		別府真司		西森功	30.0
2	7	8		ジョーミラー	牝4	53.0		塚本雄大	1:25.1	3.0	5-6-6-4	39.4	6.3	2	434	-5		田中伸一		江口正典	10.5
3	4	4		マアトコウボウ	牡5	56.0		畑中信司	1:25.2	1/2	6-5-5-6	39.9	8.7	3	435	2		別府真司		国田正忠	6.0
4	2	2		ミコノホマレ	牝4	50.0		濱尚美	1:25.5	1.1/2	1-1-1-2	41.0	112.7	6	524	-3		田中守		片山敦	4.5
5	8	11		マーガレットリバー	牡4	53.0		妹尾将充	1:25.6	クビ	2-2-2-3	41.0	20.5	5	503	2		細川忠義		上岡和男	3.0
6	6	7		トウカイソフィア	牝4	54.0		永森大智	1:26.0	2.0	4-4-4-5	41.0	1.2	1	453	15		打越勇児		邑田昌平	
7	8	10		ハートクレスト	牝6	53.0		木村直輝	1:26.7	3.0	7-7-7-7	40.4	291.4	10	429	3		胡本友晴		岡田龍太郎	
8	6	6		サバイバルチャンス	牡6	56.0		大澤誠志	1:27.6	4.0	8-8-8-8	39.8	211.5	9	473	2		宗石大		（株）ボンズ	
9	1	1		ダノンサーガ	牡7	56.0		上田将司	1:28.1	2.1/2	9-9-9-9	39.5	145.7	7	503	0		細川忠義		酒井孝敏	
10	7	9		パヴォーネ	牡8	56.0		岡村卓弥	1:28.7	3.0	10-11-11-10	39.5	328.6	11	506	5		田中伸一		木村益生	
11	5	5		エコロプリンセス	牝5	54.0		山崎雅由	1:29.2	2.1/2	11-10-10-11	40.3	203.2	8	422	4		那俄性哲		（株）ファーストビ	
