着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	6	6	---	2	2000500154	牝	2	460.0	6.0	53	64.9	0			579	886	861009	20.0	200234062601
2	8	8	---	4	2000500020	牝	2	434.0	4.0	53	65.2	1.1/2			5141	5226	x0073b	4.0	200234062601
3	3	3	---	1	2000500092	牝	2	460.0	0.0	53	65.3	1/2			5073	5228	x00c07	3.0	200234062601
4	5	5	---	5	2000500309	牝	2	416.0	10.0	53	65.8	2.1/2			413	5364	562008	2.0	200234062601
5	4	4	---	6	2000500322	牡	2	454.0	22.0	53	66.0	1			5286	885	278007	1.0	200234062601
6	1	1	---	3	2000500210	牡	2	420.0	10.0	53	66.0	クビ			5091	5087	x028b8	0.0	200234062601
7	2	2	---	7	2000500013	牝	2	408.0	0.0	53	69.1	大			5059	5090	x00744	0.0	200234062601
取	7	7	---	0	2000500042	牝	2			53					5090	5162	x021b1	0.0	200234062601
1	6	6	---	1	2000500274	牡	2	426.0	6.0	50	65.1	0			a01a1	5087	110007	20.0	200234062602
2	8	8	---	2	2000500320	牡	2	428.0	2.0	53	66.2	5			00439	5164	278007	4.0	200234062602
3	1	1	---	7	2000500136	牝	2	480.0	0.0	53	66.4	1			05089	5173	482006	3.0	200234062602
4	3	3	---	4	2000500195	牝	2	452.0	0.0	50	66.4	クビ			a01ca	5229	139008	2.0	200234062602
5	2	2	---	3	2000500325	牡	2	430.0	10.0	53	66.4	アタマ			05054	5061	478005	1.0	200234062602
6	4	4	---	5	2000500519	牝	2	422.0	0.0	53	66.6	1			05094	5093	612008	0.0	200234062602
7	7	7	---	6	2000500346	牝	2	452.0	18.0	53	67.7	5			05021	885	x01fca	0.0	200234062602
8	5	5	---	8	2000500095	牡	2	466.0	12.0	53	68.1	2			05096	5094	462007	0.0	200234062602
1	4	4	---	3	2000105285	牝	2	422.0	12.0	53	104.2	0			05091	844	740009	20.0	200234062603
2	6	6	---	4	2000103200	牝	2	438.0	4.0	53	104.4	1			00439	886	509009	4.0	200234062603
3	2	2	---	1	2000105516	牝	2	410.0	0.0	53	104.5	1/2			05286	885	322008	3.0	200234062603
4	8	9	---	2	2000106302	牡	2	452.0	20.0	53	104.7	1			05059	5055	x01644	2.0	200234062603
5	5	5	---	6	2000102270	牝	2	422.0	2.0	53	105.2	2.1/2			05026	5025	475007	1.0	200234062603
6	3	3	---	7	2000105278	牝	2	426.0	0.0	53	105.8	3			05103	5110	x0040d	0.0	200234062603
7	7	7	---	5	2000104998	牝	2	416.0	6.0	53	106.4	3			05069	5228	x01838	0.0	200234062603
8	1	1	---	8	2000102068	牝	2	400.0	4.0	53	107.5	5			05073	5025	x02979	0.0	200234062603
9	8	8	---	9	2000101138	牝	2	408.0	14.0	53	108.5	5			05092	5025	x00869	0.0	200234062603
1	7	7	---	4	1998500836	牡	4	440.0	10.0	57	101.3	0			05094	05093	340002	20.0	200234062604
2	3	3	---	3	1998500613	牝	4	480.0	10.0	55	103.0	8			05073	05228	x00c07	4.0	200234062604
3	4	4	---	5	1999500636	牡	3	432.0	2.0	52	103.3	1.1/2			05286	00885	278007	3.0	200234062604
4	8	9	---	2	1993501248	牡	9	494.0	8.0	57	103.7	2			05091	a0101	x01491	2.0	200234062604
5	2	2	---	1	1995501452	牝	7	474.0	2.0	56	103.7	クビ			05095	00846	x01656	1.0	200234062604
6	5	5	---	8	1996501056	牝	6	442.0	-8.0	52	105.3	8			05186	a0101	x0080a	0.0	200234062604
7	1	1	---	9	1999500299	牝	3	394.0	-6.0	52	105.8	2.1/2			05021	00885	x01152	0.0	200234062604
8	6	6	---	6	1997501059	牡	5	420.0	-4.0	54	106.3	2.1/2			a0177	00846	x013e9	0.0	200234062604
9	8	8	---	7	1998500255	牝	4	490.0	8.0	53	111.0	大			05179	05164	x00014	0.0	200234062604
1	8	8	---	6	1999103014	牝	3	484.0	12.0	54	63.1	0			00413	00864	856009	25.0	200234062605
2	1	1	---	7	1999103191	牝	3	480.0	12.0	54	63.4	1.1/2			05141	05158	x01a83	5.0	200234062605
3	3	3	---	3	1999102513	牝	3	460.0	18.0	54	63.5	1/2			05091	05233	967007	3.8	200234062605
4	7	7	---	2	1999100720	牡	3	504.0	4.0	55	64.1	3			00837	05055	494005	2.5	200234062605
5	2	2	---	1	1999102837	牝	3	458.0	2.0	54	64.2	3/4			00439	00845	285002	1.2	200234062605
6	6	6	---	9	1999107458	牡	3	496.0	-2.0	55	64.4	1			05059	05105	177008	0.0	200234062605
7	4	4	---	8	1999101620	牡	3	450.0	10.0	55	64.5	1/2			00400	05055	004008	0.0	200234062605
8	8	9	---	4	1999100294	牡	3	470.0	14.0	55	64.7	1			05095	05108	367800	0.0	200234062605
9	5	5	---	5	1999105840	牝	3	392.0	8.0	54	64.7	アタマ			05140	05104	x003ee	0.0	200234062605
1	1	1	---	10	2000105754	牡	2	426.0	4.0	53	64.0	0			05059	05104	873007	180.0	200234062606
2	8	13	---	2	2000107150	牝	2	450.0	14.0	53	64.0	アタマ			00579	00863	138008	36.0	200234062606
