着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	4	4	---	1	1997103907	牡	5	474.0	-1.0	56.0	90.0	0			05203	5285	482002	85.0	200250010401
2	2	2	---	2	1998102408	牡	4	526.0	-3.0	55.0	90.5	3			00894	5350	395008	29.7	200250010401
3	3	3	---	3	1998104109	牡	4	450.0	-10.0	55.0	91.4	6			05208	5289	926007	15.3	200250010401
4	1	1	---	5	1998104090	牡	4	466.0	-2.0	55.0	92.4	6			00408	5309	259800	8.5	200250010401
5	6	6	---	4	1998102498	牡	4	462.0	6.0	55.0	92.4	ハナ			05309	5419	x00f1e	5.9	200250010401
6	5	5	---	6	1998105491	牝	4	471.0	-4.0	54.0	92.7	1.3/4			05317	5317	638006	0.0	200250010401
7	7	7	---	7	1997106509	牡	5	474.0	7.0	56.0	93.6	5			a0195	5389	029008	0.0	200250010401
1	5	5	---	3	1998106654	牡	4	475.0	-13.0	55.0	92.0	0			05326	05317	x01ceb	85.0	200250010402
2	6	6	---	1	1997105040	牡	5	488.0	-4.0	56.0	92.2	1.1/2			00408	05574	851005	29.7	200250010402
3	4	4	---	2	1997110071	牡	5	498.0	-6.0	56.0	92.2	ハナ			05309	a00b3	609009	15.3	200250010402
4	3	3	---	6	1997103924	牝	5	467.0	13.0	52.0	93.6	8			05474	05600	950006	8.5	200250010402
5	1	1	---	4	1998104037	牝	4	445.0	3.0	54.0	94.2	3.1/2			05303	05384	450008	5.9	200250010402
6	7	7	---	5	1998107524	牝	4	441.0	5.0	54.0	94.9	4			a0163	05384	x00396	0.0	200250010402
7	2	2	---	7	1997101063	牝	5	452.0	0.0	54.0	94.9	アタマ			05328	05347	824007	0.0	200250010402
1	7	9	---	5	1999102735	牝	3	420.0	1.0	53.0	92.1	0			a0088	05381	059008	75.0	200250010403
2	7	10	---	6	1999100376	牡	3	411.0	-5.0	54.0	92.5	2.1/2			05379	05264	729007	26.2	200250010403
3	8	12	---	4	1999102294	牝	3	445.0	4.0	53.0	92.7	1			05203	05443	372030	13.5	200250010403
4	8	11	---	9	1999102098	牝	3	434.0	-8.0	53.0	93.1	2.1/2			a007f	05534	x00121	7.5	200250010403
5	1	1	---	2	1999102829	牝	3	460.0	3.0	53.0	93.1	クビ			05317	a00bb	x01a2a	5.2	200250010403
6	5	6	---	1	1999106449	牝	3	424.0	-11.0	53.0	93.2	クビ			00894	a00b7	x00edb	0.0	200250010403
7	6	8	---	11	1999104982	牝	3	437.0	2.0	53.0	93.4	1			00408	a00bf	x0081c	0.0	200250010403
8	6	7	---	7	1999103242	牡	3	456.0	-4.0	54.0	93.5	1/2			05217	05285	729007	0.0	200250010403
9	5	5	---	10	1999102784	牝	3	461.0	-1.0	53.0	93.9	2.1/2			05328	05413	729007	0.0	200250010403
10	4	4	---	8	1999103239	牝	3	448.0	3.0	53.0	94.1	1.1/2			05270	00851	x003cb	0.0	200250010403
11	3	3	---	3	1999106310	牡	3	427.0	-9.0	54.0	94.1	ハナ			05482	05499	x00963	0.0	200250010403
12	2	2	---	12	1999101399	牡	3	433.0	4.0	54.0	94.6	3			05282	05499	824007	0.0	200250010403
1	3	3	---	1	1998500527	牡	4	445.0	4.0	55.0	93.3	0			00894	05350	x003b2	45.0	200250010404
2	6	6	---	5	1998500956	牡	4	476.0	25.0	55.0	93.7	2.1/2			05317	a00ae	x01848	15.7	200250010404
3	1	1	---	3	1997501285	牡	5	460.0	-2.0	56.0	94.0	1.1/2			05282	a00ae	556009	8.1	200250010404
4	7	7	---	2	1998500733	牡	4	451.0	-2.0	55.0	94.1	3/4			05309	a00b7	x02da3	4.5	200250010404
5	5	5	---	7	1997500243	牡	5	460.0	-2.0	56.0	94.2	クビ			05311	05222	253005	3.1	200250010404
6	8	8	---	4	1998501042	牡	4	469.0	-4.0	55.0	94.3	3/4			05354	05330	x01f4d	0.0	200250010404
7	2	2	---	6	1998501041	牝	4	459.0	-4.0	54.0	94.4	クビ			a007f	05534	628009	0.0	200250010404
8	4	4	---	8	1996501281	牡	6	489.0	1.0	56.0	95.0	3.1/2			05379	a00b5	x01099	0.0	200250010404
1	8	8	---	1	1998100084	牡	4	474.0	-2.0	55.0	92.7	0			05311	05290	033008	85.0	200250010405
2	4	4	---	7	1997103938	牝	5	452.0	-7.0	54.0	92.7	クビ			a0163	05384	450008	29.7	200250010405
