rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		メイショウテンセイ	牡7	57.0		森裕太朗	1:10.1		7-5	35.5	10.6	6	534	16		西橋豊治		松本好雄	1,852.2
2	2	2		オヌシナニモノ	牡4	56.0		松若風馬	1:10.1	クビ	3-3	36.0	10.0	5	470	-4		高橋義忠		ニットー商事	739.2
3	3	3		メイショウハナモリ	牡5	57.0		松山弘平	1:10.1	ハナ	1-1	36.6	5.4	3	518	-4		本田優		松本好雄	464.6
4	8	14		ゴールドラグーン	牡5	57.0		古川吉洋	1:10.6	2.1/2	2-2	36.7	37.4	9	510	22		斉藤崇史		吉田晴哉	270.0
5	6	10		メイショウベンガル	牡4	56.0		岩田康誠	1:10.7	クビ	11-9	35.7	4.0	2	470	0		松永昌博		松本好雄	182.0
6	7	12		バーニングペスカ	牡6	57.0		幸英明	1:10.8	3/4	5-5	36.4	62.8	10	484	12		松永昌博		山田信太郎	
7	5	8		クリノサンレオ	牡8	57.0		酒井学	1:10.8	クビ	5-4	36.5	171.4	14	478	4		藤沢則雄		栗本博晴	
8	6	9		コパノマーキュリー	牡4	56.0		和田竜二	1:10.8	ハナ	7-9	36.2	7.4	4	512	-2		田所秀孝		小林祥晃	
9	3	4		コウソクスピード	牡4	56.0		川田将雅	1:10.8	ハナ	10-11	36.0	3.4	1	520	-4		中舘英二		野崎昭夫	
10	5	7		マイネルラック	牡8	57.0		国分優作	1:11.3	3.0	7-7	36.7	79.1	13	498	4		梅田智之		サラブレッドクラブ・ラフィアン	
11	4	5		アスタースウィング	牡7	57.0		岩田望来	1:11.6	1.3/4	11-11	36.6	33.6	8	520	-2		中竹和也		加藤久枝	
12	4	6		バーンフライ	牡6	57.0		坂井瑠星	1:12.0	2.1/2	11-11	37.0	12.2	7	502	4		矢作芳人		ノースヒルズ	
13	7	11		アヴォンリー	牝5	55.0		藤井勘一	1:12.3	1.1/2	11-14	37.2	63.3	11	478	-8		竹内正洋		田中準市	
14	8	13		アルミューテン	牝7	55.0		内田博幸	1:14.5	大	4-7	40.3	77.4	12	502	2		南田美知		伊達敏明	
