waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017100324	マラジェッツ			05549	張田昂	05670	林隆之	467	4
2	2	2014102756	ファウスト			05230	今野忠成	05656	柘榴浩樹	489	-12
3	3	2016101959	ニッチモサッチモ			05598	山中悠希	05722	伊藤滋規	436	-3
4	4	2017106066	シャークヴィーナス			a0257	伊藤裕人	a02a8	鈴木義久	410	3
5	5	2017100341	ボルドーリブロン			a017d	橋本直哉	a02a6	平山真希	453	7
6	6	2017102247	ブルベアカロリー			05199	左海誠二	a02a8	鈴木義久	500	-3
7	7	2015105202	ニシノベースマン			a0233	国分祐仁	a02a5	冨田敏男	451	-1
7	8	2016101966	スウォードキング			05380	矢野貴之	a02ea	佐藤博紀	438	-1
8	9	2016100889	ワンダーヴァレッタ			05590	藤本現暉	a02ab	加藤誠一	466	-7
8	10	2015104733	カラドゥラ			05365	山崎誠士	05302	内田勝義	487	2
