rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	5		ニホンピロタイズ	牡3	55.0		吉田隼人	2:00.3		6-5-6-6	36.1	3.1	2	490	-6		大橋勇樹		小林英一	760.0
2	4	7		マンインザミラー	牡3	52.0		松本大輝	2:00.6	1.3/4	9-9-9-6	36.2	22.6	8	494	0		池江泰寿		キーファーズ	300.0
3	7	14		トロワエスポワール	牡3	52.0		永野猛蔵	2:00.6	アタマ	11-11-12-10	36.0	6.1	3	456	6		鹿戸雄一		村野康司	190.0
4	1	2		トランシルヴァニア	セ4	57.0		勝浦正樹	2:00.7	クビ	4-3-6-3	36.5	37.9	10	494	20		田中剛		サンデーレーシング	110.0
5	5	10		スカイテラス	牡4	54.0		原優介	2:00.9	1.1/4	3-3-2-2	36.9	9.8	4	490	-4		和田正一		スピードファーム	76.0
6	4	8		セツメンノトビウオ	牡4	57.0		斎藤新	2:00.9	ハナ	8-7-4-3	36.8	36.3	9	464	0		牧田和弥		三宅勝俊	
7	2	4		マイネルクロンヌ	牡4	57.0		宮崎北斗	2:01.0	1/2	12-13-12-10	36.4	115.7	13	500	-4		青木孝文		サラブレッドクラブ・ラフィアン	
8	3	6		スズカキング	牡4	57.0		森裕太朗	2:01.2	1.1/4	10-10-12-10	36.6	21.6	7	454	2		橋田満		永井啓弍	
9	8	15		ネイチャーシップ	牡3	54.0		秋山稔樹	2:01.4	1.0	14-11-10-9	36.9	78.4	12	472	2		根本康広		井上修一	
10	7	13		ロッソモラーレ	牡4	57.0		丹内祐次	2:01.5	3/4	1-1-1-1	37.6	16.7	6	464	-1		清水英克		コスモヴューファーム	
11	5	9		タンジェリンムーン	牝4	55.0		西村淳也	2:02.3	5.0	4-5-4-5	38.2	10.1	5	452	2		松永昌博		サンデーレーシング	
12	6	11		マベルロンジュ	牝4	55.0		武藤雅	2:02.3	アタマ	6-7-10-15	37.8	289.9	15	470	-6		水野貴広		落合幸弘	
13	8	16		コスモミローディア	牡5	54.0		小林凌大	2:02.4	3/4	14-15-12-10	37.8	158.5	14	462	-6		天間昭一		ビッグレッドファーム	
14	2	3		コスモホクシン	牡3	52.0		小林脩斗	2:02.4	アタマ	2-2-2-6	38.4	56.8	11	474	-8		粕谷昌央		ビッグレッドファーム	
15	6	12		アースブレイブ	セ4	57.0		木幡初也	2:06.2	大	12-13-16-16	40.9	312.1	16	462	0		宗像義忠		松山増男	
中	1	1		ホウオウプリンセス	牝5	55.0		横山和生			16-16-6-14		3.1	1	462	0		吉岡辰弥		小笹芳央	
