日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/03/29	曇	1	8	8	8	1.9	1	1	54.0	良	1:33.7	-0.2	3-3-1-2	0.0-40.9	40.8	金沢	202246032901	C212	202246032901	05333	堀場裕充	ダ	1400	452	5	35.0
2022/03/13	曇	3	8	8	8	2.7	2	4	54.0	良	1:32.9	1.9	4-4-4-6	0.0-39.0	40.1	金沢	202246031303	くれえいぞうあやちゃ	202246031303	05333	堀場裕充	ダ	1400	447	5	4.2
2022/02/06	晴	4	16	7	13	523.8	16	16	55.0	良	1:42.6	4.0	7-10	36.0-37.1	40.2	東京	202205010404	4歳以上1勝クラス	202205010404	00689	江田照男	ダ	1600	442	-4	0.0
2021/11/21	晴	9	16	8	15	266.8	15	15	54.0	良	1:51.4	1.3	12-14-15-15	36.2-35.8	35.5	福島	202103020609	3歳以上1勝クラス	202103020609	01181	秋山稔樹	芝	1800	446	14	0.0
2021/08/29	晴	8	13	6	10	488.1	12	7	53.0	良	1:29.4	1.1	11-11-12	29.2-35.7	35.6	札幌	202101020608	3歳以上1勝クラス	202101020608	01181	秋山稔樹	芝	1500	432	-2	0.0
2021/08/15	曇	8	14	6	9	116.9	13	14	53.0	良	1:30.1	1.4	14-14-14	30.0-35.0	35.0	札幌	202101020208	3歳以上1勝クラス	202101020208	01181	秋山稔樹	芝	1500	434	6	0.0
2021/03/20	晴	9	18	3	6	296.5	18	18	54.0	良	1:22.9	1.6	10-9	34.2-35.7	36.3	中京	202107020309	4歳以上1勝クラス	202107020309	01176	亀田温心	芝	1400	428	-2	0.0
2020/12/12	晴	12	16	4	8	410.4	16	16	54.0	良	1:37.7	3.5	13-15-14	34.8-35.7	37.3	中京	202007030312	豊川特別(1勝クラス)	202007030312	01150	石川裕紀	芝	1600	430	0	0.0
2020/10/24	雨	10	16	8	16	266.3	16	6	53.0	重	1:24.5	0.9	12-11	34.6-37.0	37.0	新潟	202004040510	十日町特別(1勝クラス)	202004040510	01150	石川裕紀	芝	1400	430	8	0.0
2020/07/12	曇	9	15	7	14	165.5	14	14	52.0	重	1:54.8	3.9	1-2-2-11	36.6-37.2	41.0	福島	202003020409	織姫賞(1勝クラス)	202003020409	01150	石川裕紀	芝	1800	422	-2	0.0
2020/05/02	晴	6	12	1	1	182.2	11	11	54.0	良	1:34.2	2.1	2-2	33.8-35.2	36.5	東京	202005020306	3歳1勝クラス	202005020306	01150	石川裕紀	芝	1600	424	-4	0.0
2020/03/14	雨	6	16	4	8	130.6	15	13	54.0	稍	1:12.5	1.8	9-9	34.0-36.7	37.7	中山	202006020506	3歳1勝クラス	202006020506	01150	石川裕紀	芝	1200	428	-2	0.0
2020/01/18	小雨	9	16	3	5	136.2	14	12	54.0	稍	1:38.3	1.5	2-1-2	36.0-36.2	37.7	中山	202006010609	菜の花賞(1勝クラス)	202006010609	01077	石橋脩	芝	1600	430	0	0.0
2019/12/07	曇	10	14	7	12	99.8	12	13	54.0	良	1:24.3	2.5	9-12	34.9-34.8	36.3	中京	201907040310	つわぶき賞(1勝クラス)	201907040310	01154	松若風馬	芝	1400	430	10	0.0
2019/09/29	曇	9	9	8	8	81.1	9	7	54.0	良	1:35.4	1.1	3-3-2	35.3-34.3	35.2	中山	201906040909	サフラン賞(1勝クラス)	201906040909	01115	浜中俊	芝	1600	420	6	0.0
2019/09/01	晴	1	14	8	14	3.6	2	1	54.0	良	1:31.7	0.0	7-7-3	30.2-36.8	36.3	札幌	201901020601	2歳未勝利	201901020601	01150	石川裕紀	芝	1500	414	-2	350.0
2019/08/10	曇	5	14	8	14	36.0	7	2	54.0	稍	1:31.1	0.3	3-3-2	30.7-35.6	35.6	札幌	201901010505	2歳新馬	201901010505	05203	岩田康誠	芝	1500	416	0	280.0
