waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016102616	スマイルヴィオラ			05501	山下裕貴	05005	九日俊光	481	-1
2	2	2017102903	ワンダーカムラング			05548	竹吉徹	05005	九日俊光	486	-6
3	3	2017100747	ナンゴクエアーギル			a042c	飛田愛斗	05109	古賀光範	468	-6
4	4	2016104513	トゥアレグ			a0273	村松翔太	05333	矢野久美	451	-3
5	5	2017100073	イケノアスリート			00418	兒島真二	05745	渡辺博文	465	3
6	6	2013105676	タンサンドール			05478	石川慎将	05745	渡辺博文	491	-1
7	7	2017104630	モルトルバート			05491	田中直人	a0367	山田徹	433	2
7	8	2016100152	シゲルヒラコー			05229	山口勲	05005	九日俊光	487	-1
8	9	2016105459	エレガントエルフ			05579	出水拓人	05690	松島壽	471	2
8	10	2017106128	リインフォース			05601	金山昇馬	05690	松島壽	475	1
