waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017103497	スズカサウスソング	牡5	56.0	01182	泉谷	00362	橋田	508	8
2	2	2019105741	イスラアネーロ	牡3	54.0	05203	岩田康	01130	吉村	436	-6
3	3	2018103983	メッザノッテ	牝4	55.0	01170	横山武	01158	寺島	468	14
4	4	2019100512	キョウエイゾロ	牝3	49.0	01177	小林凌	01177	伊坂	464	2
5	5	2019101260	アスターヘキサゴン	牡3	52.0	01186	角田和	01039	中竹	478	14
5	6	2016100628	ブルーコーラル	牝6	55.0	01091	丹内	01080	清水英	432	-2
6	7	2018103293	ヨドノゴールド	牡4	54.0	01194	大久保	01028	西園正	480	4
6	8	2019104328	タカラマドンナ	牝3	52.0	01166	川又	01178	杉山佳	446	0
7	9	2019110085	ケルンコンサート	牡3	54.0	00666	武豊	00427	森	460	0
7	10	2019100938	セイウンハルカニ	牡3	51.0	01192	横山琉	01152	竹内	462	-2
8	11	2017110112	コンバットマーチ	牝5	51.0	01190	古川奈	01041	藤沢	478	-2
8	12	2019103610	ニシノアナ	牝3	51.0	01181	秋山稔	01020	相沢	460	-4
