rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		サンマルシップ	牡4	56.0		大畑雅章	0:49.7		1	36.0	2.0	1	487	6		今津博之		相馬勇	32.0
2	8	9		クールレモンチャン	牝4	54.0		丸山真一	0:53.2	大	3	38.8	5.2	3	442	4		坂口義幸		村島昭男	10.2
3	2	2		アークジャーニー	牝4	54.0		尾崎章生	0:53.7	2.1/2	4	38.8	103.4	8	363	-3		本名信行		（株）ＴｒＹ	5.8
4	8	10		フォーコーゼズ	セ4	56.0		岡部誠	0:53.7	ハナ	2	39.3	2.3	2	522	0		角田輝也		杉岡弘和	3.8
5	3	3		フューリーロード	牡4	56.0		加藤誓二	0:54.3	3.0	5	39.1	15.2	4	484	-5		榎屋充		木部嚴生	2.6
6	5	5		マサノムサシ	セ4	54.0		浅野皓大	0:54.4	3/4	8	38.9	22.7	5	470	0		竹下太		浅井隆夫	
7	6	6		ニーマルジット	牡8	56.0		加藤利征	0:54.4	クビ	6	39.2	141.2	9	458	1		伊藤勝己		（有）ホースケア	
8	7	8		グレイテストゲーム	牡4	54.0		細川智史	0:54.7	1.1/2	7	39.3	89.9	7	444	-9		藤ヶ崎一		神谷恵	
9	4	4		スズボンバー	牡5	56.0		藤原良一	0:54.7	クビ	9	38.7	76.5	6	461	-9		荒巻透		森達郎	
除	7	7		エスポデージー	牡4	54.0		塚本征吾					---		446	-34		錦見勇夫		山本忍	
