waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018100530	スイートクラウン	牝3	51.0	01179	菅原明	00428	石毛	466	4
1	2	2018101730	スイーツマジック	牝3	49.0	01184	原	01035	佐藤	478	6
2	3	2015101929	キングドンドルマ	牡6	57.0	01117	丸田	01031	伊藤伸	464	-8
2	4	2018103929	ビューティフルデイ	牝3	49.0	01183	小林脩	00399	国枝	454	18
3	5	2018100652	ファイアダンサー	牝3	52.0	01092	津村	00359	高橋祥	442	-4
3	6	2018106612	オリアメンディ	牝3	52.0	01135	杉原	01086	斎藤誠	454	2
4	7	2018104142	ディープエコロジー	牝3	52.0	01158	野中	01175	宮田	440	8
4	8	2017102466	イザラ	牝4	52.0	01188	永野	01059	加藤征	446	6
5	9	2017104438	アリエール	牝4	55.0	01153	木幡初	01005	小桧山	398	-20
5	10	2016101114	アセンダント	牝5	55.0	05386	戸崎圭	01112	田島	456	4
6	11	2017106723	ヒガシヴァルキリー	牝4	54.0	01176	亀田	01163	林	428	6
6	12	2017103255	シコウ	牡4	57.0	01162	木幡巧	01106	牧	470	-6
7	13	2018101455	マルス	牡3	53.0	01167	木幡育	01051	岩戸	446	8
7	14	2016102174	タマノジュメイラ	牝5	55.0	01096	大野	01109	伊藤大	482	-10
8	15	2018104386	ラングロワ	牝3	50.0	01164	藤田菜	00436	堀井	416	-2
8	16	2017101772	ヤマニンガラッシア	牡4	57.0	00689	江田照	01182	辻	448	8
