rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	7		タカラシップ	牡6	725.0		島津新	2:11.4				2.0	1	1110	0		岩本利春		末松秀義	18.0
2	5	5		フナノクン	牡6	725.0		船山蔵人	2:12.8				10.3	4	1034	2		松井浩文		舩戸勝	3.6
3	3	3		ブチオ	牡6	725.0		舘澤直央	2:14.9				5.3	3	1100	-3		今井茂雅		長澤廣茂	1.8
4	8	10		ツルイテンリュウ	牡6	720.0		西謙一	2:16.0				19.6	5	1055	-1		大河原和		田中光儀	1.0
5	4	4		ニシキエーカン	牡10	725.0		藤本匠	2:17.0				2.8	2	1162	5		岩本利春		近藤勝雄	0.7
6	2	2		イノリノチカラ	牡7	725.0		長澤幸太	2:20.0				57.2	7	1120	0		小北栄一		赤麿秀人	
7	6	6		バウンティハンター	牡7	720.0		阿部武臣	2:25.8				59.8	8	1159	8		金田勇		高橋健二	
8	1	1		スーパータイトル	牡9	725.0		藤野俊一	2:33.9				27.9	6	1036	2		金田勇		駒井鉄雄	
9	7	8		カイシンゲキ	牡8	725.0		菊池一樹	2:41.9				121.4	9	1101	-1		槻舘重人		丹治満夫	
取	8	9		フウジンライデン	牡6	720.0		鈴木恵介					---		計不			林豊		田中猛	
