日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/02/06	晴	10	16	8	16	119.9	15	16	53.0	良	1:50.9	5.1	5-6-9-16	29.7-37.7	42.1	小倉	202210010810	由布院特別(2勝クラス)	202210010810	01181	ダ	1700	474	4	0.0
2021/12/04	曇	9	9	1	1	100.2	8	8	53.0	良	1:48.4	1.3	5-5	36.3-34.3	34.8	阪神	202109060109	再度山特別(2勝クラス)	202109060109	01018	芝	1800	470	-2	0.0
2021/11/14	晴	8	10	8	9	67.0	8	8	57.0	良	1:48.5	1.5	8-9-9	36.4-35.1	35.2	東京	202105050408	3歳以上2勝クラス	202105050408	01030	芝	1800	472	8	0.0
2021/10/31	曇	8	11	6	6	112.2	10	10	54.0	良	1:47.7	1.1	5-4	36.6-33.7	34.0	阪神	202109040808	3歳以上2勝クラス	202109040808	01186	芝	1800	464	-10	0.0
2021/10/09	晴	11	8	2	2	21.8	5	7	57.0	良	1:48.5	1.0	7-7	36.9-33.3	33.5	新潟	202104050111	村上特別(2勝クラス)	202104050111	01177	芝	1800	474	14	0.0
2021/08/29	晴	12	13	7	11	81.3	11	6	57.0	良	1:48.8	1.2	4-5-5-5	36.3-35.7	36.5	札幌	202101020612	支笏湖特別(2勝クラス)	202101020612	01030	芝	1800	460	0	0.0
2021/08/08	曇	9	12	2	2	33.2	6	5	57.0	良	1:49.4	0.9	4-4-4-4	36.6-36.4	36.8	函館	202102011209	松前特別(2勝クラス)	202102011209	01163	芝	1800	460	0	150.0
2021/07/03	晴	12	11	4	4	28.7	8	8	57.0	良	1:47.6	0.6	8-8-8-8	35.2-35.4	34.9	函館	202102010112	洞爺湖特別(2勝クラス)	202102010112	01163	芝	1800	460	-6	0.0
2021/06/27	晴	10	10	8	10	15.1	7	6	57.0	良	2:00.5	0.5	9-8-8-8	35.3-37.5	36.3	札幌	202101010610	ライラック賞(2勝クラス)	202101010610	01177	芝	2000	466	2	0.0
2021/06/12	晴	12	11	3	3	15.0	8	4	54.0	良	1:47.2	0.3	4-6-8-8	36.3-34.7	34.3	札幌	202101010112	HTB賞(2勝クラス)	202101010112	01177	芝	1800	464	-6	230.0
2021/05/09	晴	9	14	5	7	23.1	8	1	54.0	良	1:48.1	-0.2	9-10	34.8-37.4	36.5	新潟	202104020209	4歳以上1勝クラス	202104020209	01177	芝	1800	470	-4	760.0
