rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		ハクアイブラック	牡3	53.0		団野大成	0:58.2		1-1	35.7	2.1	1	520	4		松永昌博		Ｈ．Ｉコーポレーション	760.0
2	1	1		サノノショウグン	セ6	57.0		大野拓弥	0:58.5	2.0	4-3	35.7	13.0	4	452	-4		清水英克		佐野信幸	300.0
3	5	5		キラットダイヤ	牝3	52.0		吉田隼人	0:58.6	クビ	4-5	35.7	15.7	6	450	-6		上原博之		ビリオンスター	190.0
4	7	9		ゴールドクロス	牡5	57.0		丸山元気	0:58.6	クビ	9-9	35.0	19.3	9	490	2		小西一男		河内孝夫	110.0
5	7	10		メイショウカササギ	牝4	52.0		亀田温心	0:58.8	1.1/4	2-2	36.3	4.9	2	480	6		木原一良		松本好雄	76.0
6	5	6		ルナエスメラルダ	牝4	55.0		岩田康誠	0:58.9	クビ	7-6	35.7	14.0	5	422	0		高柳大輔		ライオンレースホース	
7	6	8		ナイトコマンダー	牡3	54.0		加藤祥太	0:59.0	3/4	9-7	35.5	17.9	7	482	10		大江原哲		田頭勇貴	
8	4	4		ワルツフォーデビー	牡3	54.0		坂井瑠星	0:59.0	クビ	9-9	35.5	19.1	8	444	6		森秀行		風早信昭	
9	8	12		ガビーズメモリー	牝4	55.0		黛弘人	0:59.2	1.0	3-3	36.6	5.9	3	510	8		藤原辰雄		長島和彦	
10	6	7		アニマーダ	牡3	54.0		丹内祐次	0:59.5	1.3/4	12-12	35.6	70.2	12	476	-4		星野忍		グランデオーナーズ	
11	3	3		キスミーローズ	牝4	52.0		秋山稔樹	0:59.9	2.1/2	8-9	36.6	47.4	10	454	-8		伊藤圭三		グランド牧場	
12	8	11		レムリアンシード	牡3	54.0		嶋田純次	1:00.0	クビ	6-7	36.9	63.2	11	440	-8		武藤善則		田頭勇貴	
