着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	1	1	5.5	3.0	1984104231	牝	4	446.0	-4.0	53.0	115.7	0	1-1-1-1	38.9	537	335	852005	420.0	198706010101
2	8	15	43.1	9.0	1984101710	牝	4	404.0	0.0	50.0	116.6	5	3-2-3-2	39.5	658	102	331800	170.0	198706010101
3	1	2	3.6	2.0	1984105622	牡	4	466.0	2.0	55.0	117.2	3.1/2	7-7-9-5	39.4	559	252	947005	110.0	198706010101
4	7	13	3.1	1.0	1984103879	牡	4	426.0	-2.0	55.0	117.2	クビ	12-10-6-4	39.7	103	109	823009	63.0	198706010101
5	6	11	6.9	4.0	1984103996	牡	4	444.0	6.0	55.0	117.3	1/2	2-2-2-2	40.3	202	275	102800	42.0	198706010101
6	7	14	101.7	14.0	1984100720	牡	4	436.0	6.0	55.0	117.3	ハナ	7-7-6-7	39.8	376	313	808009	0.0	198706010101
7	4	7	9.3	6.0	1984100576	牝	4	464.0	6.0	53.0	117.5	1.1/2	14-14-8-7	39.9	166	248	19800	0.0	198706010101
8	5	9	23.8	8.0	1984105144	牝	4	494.0	0.0	53.0	117.5	アタマ	4-5-4-5	40.1	589	182	564009	0.0	198706010101
9	4	8	23.3	7.0	1984104348	牝	4	450.0	2.0	53.0	117.7	1.1/4	9-10-10-10	39.5	503	267	415800	0.0	198706010101
10	8	16	61.2	12.0	1984105252	牡	4	470.0	2.0	55.0	117.9	1.1/4	4-2-4-7	40.5	362	263	713005	0.0	198706010101
11	6	12	86.5	13.0	1984106839	牡	4	454.0	-2.0	55.0	118.4	3	9-7-10-10	40.3	377	231	465800	0.0	198706010101
12	3	6	50.1	10.0	1984103257	牡	4	450.0	0.0	55.0	118.6	1.1/4	9-10-12-10	40.3	526	305	952009	0.0	198706010101
13	2	4	52.0	11.0	1984100903	牝	4	422.0	-2.0	50.0	118.7	クビ	4-5-12-10	40.4	647	165	797004	0.0	198706010101
14	5	10	9.2	5.0	1984104305	牡	4	454.0	0.0	52.0	118.9	1	15-15-15-15	39.6	659	284	7009	0.0	198706010101
15	2	3	124.4	15.0	1984200018	牡	4	470.0	2.0	55.0	121.2	大	13-13-14-14	42.3	153	245	186001	0.0	198706010101
取	3	5	---		1984104444	牝	4			53.0					116	349	415800	0.0	198706010101
1	8	16	1.8	1.0	1984104387	牝	4	456.0	0.0	53.0	71.8	0	2-2	37.8	348	310	415800	420.0	198706010102
2	4	7	4.1	2.0	1984104414	牝	4	454.0	0.0	53.0	73.0	7	1-1	39.1	140	325	415800	170.0	198706010102
3	3	6	5.4	3.0	1984102202	牝	4	458.0	4.0	53.0	73.2	1	3-3	39.0	285	366	180009	110.0	198706010102
4	4	8	102.5	11.0	1984100958	牝	4	418.0	-6.0	53.0	73.4	1.1/4	5-5	39.0	318	170	336800	63.0	198706010102
5	6	11	68.9	10.0	1984104379	牝	4	426.0	0.0	50.0	73.5	1/2	6-6	38.4	658	167	415800	42.0	198706010102
6	7	13	8.1	4.0	1984100747	牝	4	438.0	0.0	53.0	73.5	クビ	4-4	39.2	187	207	211003	0.0	198706010102
7	5	10	53.0	9.0	1984104943	牝	4	422.0	-6.0	53.0	73.7	1	11-8	38.1	512	318	713005	0.0	198706010102
8	7	14	41.4	7.0	1984101693	牝	4	440.0	-8.0	53.0	74.0	1.3/4	8-8	38.7	542	190	55009	0.0	198706010102
9	3	5	150.2	13.0	1984101103	牝	4	440.0	0.0	53.0	74.4	2.1/2	9-8	38.9	621	376	724009	0.0	198706010102
10	2	4	19.5	6.0	1984105428	牝	4	450.0	0.0	51.0	74.5	1/2	6-7	39.4	641	183	592004	0.0	198706010102
11	2	3	17.3	5.0	1984101132	牝	4	456.0	-2.0	53.0	74.6	1/2	11-12	39.0	136	326	661005	0.0	198706010102
12	5	9	480.7	15.0	1984106833	牝	4	464.0	-2.0	53.0	75.1	3	14-13	38.9	377	231	942004	0.0	198706010102
13	6	12	47.0	8.0	1984106902	牝	4	450.0	0.0	53.0	75.1	アタマ	15-15	38.2	609	270	111001	0.0	198706010102
14	1	1	201.9	14.0	1984104475	牝	4	430.0	0.0	53.0	75.8	4	13-13	39.7	591	275	102800	0.0	198706010102
15	1	2	128.6	12.0	1984101749	牝	4	424.0	6.0	53.0	76.0	1	9-8	40.6	605	352	332002	0.0	198706010102
取	8	15	---		1984101973	牝	4			53.0					159	335	810005	0.0	198706010102
1	2	4	8.9	3.0	1984101789	牝	4	438.0	0.0	53.0	73.7	0	7-6	38.7	285	275	162800	510.0	198706010103
2	5	9	6.1	2.0	1984100626	牝	4	432.0	0.0	53.0	73.8	1/2	3-4	39.1	202	341	627009	200.0	198706010103
3	6	11	33.2	10.0	1984105465	牝	4	492.0	0.0	53.0	73.8	アタマ	3-4	39.2	631	326	804001	130.0	198706010103
4	8	15	27.6	9.0	1984104433	牝	4	402.0	0.0	53.0	73.9	1/2	3-2	39.3	356	347	415800	77.0	198706010103
5	3	5	25.4	8.0	1984104310	牝	4	454.0	0.0	53.0	74.0	1/2	12-9	38.4	229	139	751004	51.0	198706010103
6	8	16	11.4	5.0	1984103964	牡	4	460.0	0.0	53.0	74.3	2	2-2	39.9	612	143	336005	0.0	198706010103
