rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		ゴールデンウィンド	牝2	54.0		松若風馬	0:59.4		3-3	35.9	7.9	2	466	-4		高柳大輔		レッドマジック	520.0
2	5	6		タムロショウリュー	牡2	54.0		幸英明	0:59.8	2.0	1-1	36.5	12.1	4	466	-10		西園正都		谷口屯	210.0
3	3	3		カシノビルボード	牡2	54.0		森裕太朗	1:00.7	5.0	2-2	37.4	188.9	11	454	-2		天間昭一		柏木務	130.0
4	6	7		ブラーヴ	牡2	50.0		今村聖奈	1:00.9	1.1/2	6-6	37.1	11.2	3	466	-6		加用正		宮川純造	78.0
5	4	4		ゴッドセンド	牡2	54.0		西村淳也	1:01.0	1/2	3-3	37.5	1.2	1	456	0		浜田多実		カナヤマホールディングス	52.0
6	5	5		シュハリ	牡2	54.0		和田竜二	1:01.1	クビ	8-8	36.7	20.7	5	408	-8		鈴木孝志		岡田牧雄	
7	8	11		テイエムポピー	牝2	54.0		国分恭介	1:01.2	1/2	9-9	36.6	107.5	9	428	-2		五十嵐忠		竹園正繼	
8	6	8		ツキガミ	牡2	51.0		服部寿希	1:01.4	1.1/2	3-3	37.9	46.9	7	410	-6		川村禎彦		巴山尊文	
9	8	12		ケイティベガ	牝2	50.0		永島まな	1:01.5	1/2	6-7	37.7	59.1	8	394	-4		村山明		瀧本和義	
10	7	10		ビルトインアデイ	牝2	51.0		角田大河	1:02.8	8.0	9-11	38.2	118.4	10	450	8		谷潔		森中啓子	
11	2	2		アートペッパー	牡2	52.0		松本大輝	1:02.9	3/4	12-11	38.1	45.2	6	492	-6		森秀行		風早信昭	
12	7	9		スエヒロイナズマ	牝2	52.0		小沢大仁	1:03.4	3.0	9-10	38.8	303.7	12	444	-2		川村禎彦		みどり住宅	
