waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018101412	ソルウェルテクス			05371	亀井洋司	05615	佐久間雅	396	8
2	2	2018101158	ワールドヒーロー			05088	馬渕繁治	05460	佐藤英明	460	2
3	3	2018106864	セニシエンタ			05578	落合玄太	a02e5	小国博行	432	0
4	4	2018101938	トゥザマルテ			05545	山本咲希	05551	石本孝博	410	-4
5	5	2018101725	サマーサクセション			05091	五十嵐冬	05749	櫻井拓章	462	0
6	6	2011104980	ダンスセイバー			a0483	若杉朝飛	05025	谷口常信	460	2
7	7	2018101695	シンカンメーテル			05534	石川倭	a02e6	黒川智貴	372	0
7	8	2018106731	ヴァーイ			05477	黒澤愛斗	05228	恵多谷豊	466	-6
8	9	2018100344	レヴェイユ			a01ec	宮平鷹志	05460	佐藤英明	490	-6
8	10	2018100581	セサミン			05054	坂下秀樹	a0373	秋田大助	396	0
