rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	11		カグラハヤテ	牝7	50.0		濱尚美	1:33.2		5-5-4-2	40.6	2.9	1	451	-4		那俄性哲		辻直昭	30.0
2	6	8		トウシンモンステラ	牡10	56.0		郷間勇太	1:33.8	3.0	9-6-6-3	41.0	13.2	7	453	-3		田中守		佐藤新吾	10.5
3	6	7		ハチキンブイパワー	牝5	54.0		林謙佑	1:33.8	アタマ	2-2-1-1	41.5	14.5	9	435	-3		国澤輝幸		岡林守三	6.0
4	2	2		クラスマックス	牝4	53.0		木村直輝	1:34.0	1.0	10-11-10-4	40.8	8.1	3	448	-4		田中伸一		山本直昌	4.5
5	5	6		ショコラフレーズ	牡4	56.0		山崎雅由	1:34.9	4.0	8-9-11-8	41.6	13.4	8	494	2		目迫大輔		西森鶴	3.0
6	4	4		ダノンサーガ	牡7	56.0		上田将司	1:35.0	クビ	11-10-9-5	41.8	17.1	10	504	5		細川忠義		酒井孝敏	
7	7	10		カミノヤタガラス	牝5	51.0		妹尾将充	1:35.5	2.1/2	12-12-12-6	42.2	33.0	11	432	5		西山裕貴		上岡和男	
8	7	9		クリストファー	牡3	54.0		佐原秀泰	1:35.8	1.1/2	6-6-8-10	42.9	6.0	2	424	2		那俄性哲		組）駿馬会	
9	5	5		ゴールドエフォート	牝7	54.0		宮川実	1:36.0	1.0	7-8-7-7	42.7	12.7	6	463	-5		工藤真司		湯浅健司	
10	8	12		サヴォアフェール	牝5	54.0		岡村卓弥	1:36.7	3.0	3-3-3-9	44.2	8.7	4	409	4		別府真司		小池保則	
11	1	1		ロイヤルアスカ	牝8	54.0		倉兼育康	1:37.3	3.0	4-4-4-11	44.7	42.1	12	416	-9		宮路洋一		酒井孝敏	
12	3	3		サンドラ	牝7	53.0		塚本雄大	1:43.1	大	1-1-2-12	50.8	10.0	5	471	0		目迫大輔		濱田常稔	
