	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201243011011	ダ	左	1600	晴	良	15:40	白富士盃 		2012-1-10	10	船橋	1			9	4440	10	9	560	10	3	130	1	11.0	200.0	3.0	3-6	990.0	4.0	3-9	3950	12	3-9	740	10	9-11	3,410	28	3-11	450	2	6=>3	2930.0	10.0	9=>3	17360	42	3-9-11	8990	24	9=>3=>11	116630	271.0	3,11,12,13,(5,8),6,2,4,7,(1,10),9,14	3,11,5,12,8,13,2,6,4,7,(1,10),9,14	3,11,12,5,(8,13),6,4,10,2,7,9,1,14	3,11,12,(5,8),13,6,10,4,9,7,1,2,14	12.5 - 12.1 - 12.7 - 12.9 - 12.3 - 12.4 - 13.2 - 14.4	12.5 - 24.6 - 37.3 - 50.2 - 62.5 - 74.9 - 88.1 - 102.5 (37.3-40.0)
201243011012	ダ	左	1000	晴	良	16:15	茄子賞		2012-1-10	10	船橋	1	(別定)		12	240	1	12	160	2	4	160	1	9.0	330.0	7.0	3-7	710.0	3.0	4-12	980	2	4-12	520	5	9-12	1,360	20	4-9	1,220	17	7=>3	1230.0	4.0	12=>4	1360	2	4-9-12	4970	16	12=>4=>9	16440	38.0			4,6,12,9,13,14,10,3,5,(1,11),8,2,7	4,(6,12),9,10,3,13,14,1,5,11,8,2,7	12.3 - 11.1 - 11.7 - 12.7 - 13.4	12.3 - 23.4 - 35.1 - 47.8 - 61.2 (35.1-37.8)
201243011101	ダ	左	1500	晴	良	10:30	C3三　四イ		2012-1-11	10	船橋	2			2	790	3	2	170	4	1	100	1	12.0	130.0	2.0	1-2	700.0	3.0	1-2	580	2	1-2	220	2	2-12	480	8	1-12	160	1	2=>1	1990.0	9.0	2=>1	1950	8	1-2-12	700	2	2=>1=>12	7000	19.0	13851011126279	13851011126279	1,(3,8),11,(10,5),12,(6,2),9,7	1,8,3,(5,11),12,10,2,6,9,7	7.1 - 11.9 - 12.6 - 13.0 - 12.7 - 13.3 - 13.9 - 14.1	7.1 - 19.0 - 31.6 - 44.6 - 57.3 - 70.6 - 84.5 - 98.6 (31.6-41.3)
201243011102	ダ	左	1500	晴	良	11:00	C3三　四ア		2012-1-11	10	船橋	2			2	410	3	2	160	3	9	160	4	4.0	160.0	2.0	2-7	510.0	3.0	2-9	1250	6	2-9	390	6	2-4	260	2	4-9	370	5	2=>7	1180.0	6.0	2=>9	2300	11	2-4-9	1200	3	2=>9=>4	7850	23.0	5,8,(2,10),3,9,6,12,4,7,11,1	5,8,(2,10),3,9,6,4,12,7,1,11	(8,9,1),4,5,2,10,3,6,7,12,11	918425371061112	6.9 - 12.5 - 13.1 - 12.9 - 12.6 - 12.7 - 14.0 - 14.2	6.9 - 19.4 - 32.5 - 45.4 - 58.0 - 70.7 - 84.7 - 98.9 (32.5-40.9)
201243011103	ダ	左	1500	晴	良	11:30	3歳		2012-1-11	10	船橋	2	37万円以上85万円未満		11	170	1	11	110	1	2	280	6	5.0	230.0	5.0	2-8	1240.0	5.0	2-11	1050	5	2-11	420	5	5-11	360	4	2-5	1,800	22	8=>2	1210.0	4.0	11=>2	1720	7	2-5-11	3050	12	11=>2=>5	10940	33.0	2,3,8,(4,6),1,9,5,11,(7,10)	(2,8),3,4,6,9,5,1,11,7,10	(2,8),6,3,(4,9),11,5,1,(7,10)	2863114957101	6.5 - 12.4 - 13.1 - 13.0 - 12.8 - 13.1 - 13.5 - 14.2	6.5 - 18.9 - 32.0 - 45.0 - 57.8 - 70.9 - 84.4 - 98.6 (32.0-40.8)
201243011104	ダ	左	1200	晴	良	12:00	3歳		2012-1-11	10	船橋	2	37万円以上85万円未満		3	1040	6	3	310	7	8	180	3	4.0	180.0	2.0	3-6	1030.0	5.0	3-8	1900	6	3-8	640	7	3-4	640	8	4-8	290	1	3=>6	2920.0	11.0	3=>8	5220	21	3-4-8	1730	3	3=>8=>4	16950	42.0		3,(4,8),6,(1,5),7,2,12,10,11,9	3,4,6,8,7,1,(2,5),(11,12),10,9	3,4,(6,8),7,1,2,5,11,12,10,9	12.6 - 11.9 - 12.2 - 12.8 - 13.0 - 14.0	12.6 - 24.5 - 36.7 - 49.5 - 62.5 - 76.5 (36.7-39.8)
201243011105	ダ	左	1200	晴	良	12:30	C2三　四		2012-1-11	10	船橋	2			6	2290	9	6	620	10	12	500	9	5.0	170.0	2.0	5-8	1090.0	6.0	6-12	23710	49	6-12	7,050	48	5-6	1,710	23	5-12	2,830	33	5=>8	1980.0	10.0	6=>12	57900	94	5-6-12	31300	88	6=>12=>5	309090	679.0		11,(10,1),3,9,(4,5,12),8,7,2,6	(1,10,11),(3,12,9),(4,5),8,6,2,7	101112913658427	12.2 - 11.3 - 11.9 - 12.7 - 13.2 - 13.6	12.2 - 23.5 - 35.4 - 48.1 - 61.3 - 74.9 (35.4-39.5)
201243011106	ダ	左	1500	晴	良	13:00	ヒヨドリ賞		2012-1-11	10	船橋	2			7	240	1	7	120	1	4	160	4	6.0	460.0	6.0				4-7	740	5	4-7	330	5	6-7	1,270	13	4-6	1,030	11				7=>4	1020	4	4-6-7	5980	14	7=>4=>6	15570	42.0	74613258	74613258	7,4,(1,6),2,(3,5,8)	7,4,(1,6),2,8,3,5	6.7 - 12.4 - 13.3 - 13.0 - 12.7 - 12.8 - 12.9 - 13.3	6.7 - 19.1 - 32.4 - 45.4 - 58.1 - 70.9 - 83.8 - 97.1 (32.4-39.0)
201243011107	ダ	左	1200	晴	良	13:30	C1二　三		2012-1-11	10	船橋	2			8	280	1	8	170	3	7	170	2	3.0	890.0	8.0	7-8	490.0	2.0	7-8	720	2	7-8	330	3	3-8	2,050	23	3-7	2,930	24	8=>7	810.0	3.0	8=>7	1270	3	3-7-8	8870	31	8=>7=>3	24400	95.0		897243561	8,9,7,2,(5,4),3,6,1	8,7,9,2,(5,3),(6,4),1	12.3 - 11.4 - 12.0 - 12.3 - 12.8 - 13.4	12.3 - 23.7 - 35.7 - 48.0 - 60.8 - 74.2 (35.7-38.5)
201243011108	ダ	左	1600	晴	良	14:00	C2三　四		2012-1-11	10	船橋	2			14	3520	8	14	760	9	4	230	3	12.0	170.0	2.0	3-8	9570.0	19.0	4-14	18130	32	4-14	4,240	32	12-14	3,730	29	4-12	800	7	8=>3	20280.0	41.0	14=>4	46960	71	4-12-14	32680	67	14=>4=>12	347750	561.0	1,3,8,7,4,9,11,13,14,12,5,(2,6),10	1378491311145122610	1,(8,7),3,4,(11,9),14,13,12,5,10,2,6	1784143111213591062	12.3 - 12.1 - 13.5 - 13.2 - 13.0 - 13.1 - 13.7 - 13.8	12.3 - 24.4 - 37.9 - 51.1 - 64.1 - 77.2 - 90.9 - 104.7 (37.9-40.6)
201243011109	ダ	左	1600	晴	良	14:35	ベストブーツ特別 		2012-1-11	10	船橋	2	(別定)		1	170	1	1	120	1	8	310	6	2.0	620.0	10.0	1-5	490.0	2.0	1-8	1610	7	1-8	510	3	1-2	1,010	10	2-8	7,650	56	1=>5	750.0	2.0	1=>8	1850	8	1-2-8	16140	49	1=>8=>2	52430	131.0	1245131287116103914	1,4,2,5,13,12,8,11,7,(6,10),3,9,14	1,(4,5),2,(12,13),(8,11),(7,6,10),14,9,3	1542131281110614793	12.5 - 11.8 - 13.0 - 13.5 - 13.4 - 13.3 - 12.8 - 13.4	12.5 - 24.3 - 37.3 - 50.8 - 64.2 - 77.5 - 90.3 - 103.7 (37.3-39.5)
201243011110	ダ	左	1800	晴	良	15:10	フレンドリーブーツ特 		2012-1-11	10	船橋	2	(別定)		5	310	1	5	150	1	2	260	6	14.0	870.0	11.0	2-4	990.0	3.0	2-5	1020	3	2-5	600	5	5-14	3,190	34	2-14	7,500	61	4=>2	1600.0	4.0	5=>2	1530	3	2-5-14	33770	89	5=>2=>14	97890	285.0	5489210141331211761	5,4,(2,8),9,10,14,13,12,3,11,7,6,1	5,8,2,10,(13,12),9,(14,11),4,3,1,6,7	5821012131111439674	11.7 - 11.8 - 12.6 - 13.6 - 13.3 - 12.9 - 12.7 - 12.8 - 13.2	11.7 - 23.5 - 36.1 - 49.7 - 63.0 - 75.9 - 88.6 - 101.4 - 114.6 (36.1-38.7)
201243011111	ダ	左	1000	曇	良	15:45	船橋記念	G	2012-1-11	10	船橋	2	(別定)		4	210	1	4	130	1	6	430	9	8.0	140.0	2.0	4-5	710.0	2.0	4-6	5530	18	4-6	1,540	21	4-8	240	1	6-8	2,320	29	4=>5	1010.0	3.0	4=>6	7130	24	4-6-8	4920	15	4=>6=>8	31320	95.0			12,(5,6),7,3,11,4,2,8,10,1,9	12,6,5,3,7,11,(2,8),4,(1,10),9	12.1 - 11.0 - 12.0 - 12.5 - 13.0	12.1 - 23.1 - 35.1 - 47.6 - 60.6 (35.1-37.5)
201243011112	ダ	左	1600	曇	良	16:20	C1二　三		2012-1-11	10	船橋	2			9	190	1	9	110	1	10	230	4	8.0	680.0	10.0	7-7	740.0	4.0	9-10	630	2	9-10	340	2	8-9	950	13	8-10	2,430	31	7=>7	700.0	2.0	9=>10	770	2	8-9-10	4860	17	9=>10=>8	11780	30.0	8,9,4,5,12,(7,10),1,11,2,3,6	8,9,4,5,12,(7,10),(1,11),3,2-6	8,9,5,4,10,(12,2,3),1,7,11,6	8,9,5,4,10,(12,2),1,3,7,11,6	12.2 - 11.9 - 12.3 - 12.8 - 13.4 - 13.1 - 13.4 - 13.9	12.2 - 24.1 - 36.4 - 49.2 - 62.6 - 75.7 - 89.1 - 103.0 (36.4-40.4)
201243011201	ダ	左	1200	晴	良	10:30	4歳		2012-1-12	10	船橋	3	50万円未満		2	130	1	2	100	1	8	110	2	4.0	190.0	4.0	2-8	160.0	1.0	2-8	150	1	2-8	110	1	2-4	240	2	4-8	450	8	2=>8	230.0	1.0	2=>8	220	1	2-4-8	500	2	2=>8=>4	1160	2.0		4,8,(1,3),(5,9),2,6,7	4,8,1,3,5,(2,9),(7,6)	(4,8),2,1,3,9,7,5,6	12.9 - 11.9 - 12.4 - 12.9 - 13.1 - 13.6	12.9 - 24.8 - 37.2 - 50.1 - 63.2 - 76.8 (37.2-39.6)
201243011202	ダ	左	1200	晴	良	11:00	4歳		2012-1-12	10	船橋	3	50万円以上99万円未満		4	140	1	4	130	1	9	1,810	10	8.0	240.0	5.0	4-7	1470.0	6.0	4-9	6840	17	4-9	2,900	30	4-8	350	3	8-9	5,680	40	4=>7	1420.0	6.0	4=>9	8540	23	4-8-9	12060	36	4=>9=>8	50040	129.0		(4,9,10),3,(1,7),8,12,6,2,5,11	491031861275211	4,9,10,3,8,1,6,12,(7,5),2,11	12.9 - 11.6 - 12.2 - 12.6 - 13.2 - 13.7	12.9 - 24.5 - 36.7 - 49.3 - 62.5 - 76.2 (36.7-39.5)
201243011203	ダ	左	1500	晴	良	11:30	4歳		2012-1-12	10	船橋	3	99万円以上140万円未満		7	250	1	7	110	1	5	320	7	9.0	270.0	5.0	5-7	1430.0	6.0	5-7	2180	9	5-7	780	10	7-9	440	5	5-9	1,270	16	7=>5	3080.0	11.0	7=>5	3160	13	5-7-9	3470	14	7=>5=>9	15650	57.0	10,6,2,7,(3,4),9,5,1	1062734951	10,6,(2,7),3,4,9,5,1	1067324951	6.8 - 12.0 - 13.1 - 13.0 - 12.8 - 12.9 - 13.0 - 14.6	6.8 - 18.8 - 31.9 - 44.9 - 57.7 - 70.6 - 83.6 - 98.2 (31.9-40.5)
201243011204	ダ	左	1200	晴	良	12:00	3歳　イ		2012-1-12	10	船橋	3	37万円未満		5	160	1	5	120	1	6	330	6	10.0	740.0	8.0	5-6	810.0	4.0	5-6	1020	4	5-6	470	6	5-10	1,320	18	6-10	4,080	32	5=>6	1370.0	7.0	5=>6	1290	4	5-6-10	11710	33	5=>6=>10	30840	96.0		1,(2,5),6,7,10,9,8,3	1,5,2,6,10,9,7-8,3	(5,6),10,1,2,9,7-(8,3)	12.6 - 11.8 - 12.8 - 13.1 - 13.4 - 13.5	12.6 - 24.4 - 37.2 - 50.3 - 63.7 - 77.2 (37.2-40.0)
201243011205	ダ	左	1200	晴	良	12:30	3歳　ア		2012-1-12	10	船橋	3	37万円未満		1	210	1	1	120	1	10	240	5	8.0	290.0	7.0	1-8	410.0	1.0	1-10	1340	5	1-10	590	5	1-8	600	6	8-10	1,060	16	1=>8	880.0	1.0	1=>10	2240	7	1-8-10	4410	15	1=>10=>8	17160	41.0		2,(1,8),10,3,6,4,(9,11),7,5	2,1,8,10,6,(9,11),4,(3,7),5	(2,1),8,10,6,9,11,4,7,5,3	12.4 - 12.0 - 12.2 - 12.8 - 13.3 - 14.4	12.4 - 24.4 - 36.6 - 49.4 - 62.7 - 77.1 (36.6-40.5)
201243011206	ダ	左	1500	晴	良	13:00	C3　選抜牝馬		2012-1-12	10	船橋	3	(別定)		8	130	1	8	110	1	5	150	2	11.0	270.0	6.0	5-6	350.0	1.0	5-8	410	2	5-8	190	1	8-11	620	8	5-11	940	12	6=>5	460.0	1.0	8=>5	520	1	5-8-11	2480	8	8=>5=>11	4590	11.0	410127851169132	4,10,12,7,8,5,11,6,(1,9),(2,3)	4,(10,8),(7,5,12),11,6,(1,9),3,2	4,(10,8),(7,5),11,12,6,(9,3),2,1	6.7 - 11.9 - 12.9 - 12.9 - 12.4 - 12.9 - 13.3 - 14.4	6.7 - 18.6 - 31.5 - 44.4 - 56.8 - 69.7 - 83.0 - 97.4 (31.5-40.6)
201243011207	ダ	左	1200	晴	良	13:30	C2五　六		2012-1-12	10	船橋	3			2	690	4	2	140	3	1	140	2	3.0	110.0	1.0	1-2	1520.0	7.0	1-2	1650	7	1-2	520	7	2-3	310	3	1-3	240	1	2=>1	3960.0	21.0	2=>1	2920	10	1-2-3	940	2	2=>1=>3	7010	17.0		11,3,6,9,4,7,(1,8),(2,10,12),5	11,3,6,9,1,4,8,(2,12),10,7-5	(11,3),6,1,4,9,8,2,12,10,7-5	12.3 - 11.6 - 11.8 - 12.2 - 12.9 - 14.0	12.3 - 23.9 - 35.7 - 47.9 - 60.8 - 74.8 (35.7-39.1)
201243011208	ダ	左	1600	晴	良	14:00	C2五　六		2012-1-12	10	船橋	3			5	850	4	5	150	3	10	160	4	7.0	130.0	2.0	4-6	2020.0	7.0	5-10	1810	7	5-10	490	5	5-7	420	3	7-10	310	2	4=>6	3760.0	12.0	5=>10	3970	16	5-7-10	1600	4	5=>10=>7	14870	38.0	2,3,7,8,13,(4,5,14),12,6,1,9,10,11	2,3,7,(8,13),4,5,14,6,1,12,9,10,11	(2,3),7,(4,5),8,14,13,9,(1,11),6,10,12	(3,7),2,(5,14),4,9,(1,6,8,10),11,13,12	12.4 - 12.1 - 12.8 - 13.0 - 12.8 - 13.6 - 13.6 - 14.1	12.4 - 24.5 - 37.3 - 50.3 - 63.1 - 76.7 - 90.3 - 104.4 (37.3-41.3)
201243011209	ダ	左	1000	晴	良	14:35	C2　選抜馬		2012-1-12	10	船橋	3			7	140	1	7	100	1	10	170	3	4.0	320.0	7.0	6-7	450.0	2.0	7-10	480	2	7-10	210	2	4-7	600	6	4-10	1,360	13	6=>7	500.0	2.0	7=>10	540	2	4-7-10	2880	8	7=>10=>4	5800	17.0			7,(8,11),12,10,(1,3,6),9,4,5,2	781112106314592	12.0 - 11.3 - 11.9 - 12.3 - 14.0	12.0 - 23.3 - 35.2 - 47.5 - 61.5 (35.2-38.2)
201243011210	ダ	左	1600	晴	良	15:10	花信風特別 		2012-1-12	10	船橋	3			1	170	1	1	120	1	11	620	10	4.0	200.0	3.0	1-7	1410.0	6.0	1-11	5020	12	1-11	1,410	13	1-4	320	2	4-11	3,230	29	1=>7	1420.0	5.0	1=>11	5410	16	1-4-11	6760	21	1=>11=>4	39780	103.0	10,6,11,4,12,2,(1,9),3,5,8,13	(6,10),11,4,12,2,1,9,3,(5,8),13	6,10,11,(4,9),1,12,5,13,8,2,3	11,9,6,1,4,10,(13,5),12,(2,3),8	12.8 - 12.6 - 13.5 - 12.9 - 12.8 - 12.7 - 12.7 - 13.3	12.8 - 25.4 - 38.9 - 51.8 - 64.6 - 77.3 - 90.0 - 103.3 (38.9-38.7)
201243011301	ダ	左	1200	晴	良	10:30	3歳　未出走		2012-1-13	10	船橋	4			7	1020	5	7	180	4	3	590	7	8.0	110.0	1.0	3-7	1380.0	5.0	3-7	5310	16	3-7	1,410	15	7-8	230	2	3-8	520	6	7=>3	1780.0	10.0	7=>3	11440	29	3-7-8	2130	9	7=>3=>8	36450	110.0		8,(5,9),4,10,7,(1,3),2,6	85974103612	85739426101	12.8 - 11.9 - 12.4 - 12.8 - 13.5 - 13.7	12.8 - 24.7 - 37.1 - 49.9 - 63.4 - 77.1 (37.1-40.0)
201243011302	ダ	左	1200	晴	良	11:00	3歳　未出走		2012-1-13	10	船橋	4			12	140	1	12	100	1	6	130	2	7.0	190.0	4.0	5-8	430.0	2.0	6-12	670	3	6-12	220	2	7-12	260	3	6-7	570	6	8=>5	730.0	3.0	12=>6	830	3	6-7-12	1200	4	12=>6=>7	3310	7.0		9,10,2,1,6,7,12,(5,8),4,3	9,(2,10),12,6,1,4,7,5,(3,8)	(9,2),(10,12),6,4,1,7,3,5,8	12.4 - 12.2 - 12.3 - 12.7 - 13.2 - 14.3	12.4 - 24.6 - 36.9 - 49.6 - 62.8 - 77.1 (36.9-40.2)
201243011303	ダ	左	1500	晴	良	11:30	C3一　二イ		2012-1-13	10	船橋	4			2	1070	6	2	210	4	11	140	1	12.0	360.0	7.0	2-8	1840.0	12.0	2-11	1760	6	2-11	640	6	2-12	2,230	28	11-12	1,090	15	2=>8	2390.0	10.0	2=>11	4480	24	2-11-12	9880	35	2=>11=>12	44960	160.0	10,6,9,2,4,11,(1,5),12,7,3,8	10,2,9,6,4,(1,11),(5,12),3,7,8	102964111125738	102694111215873	6.9 - 12.5 - 12.9 - 12.8 - 12.6 - 12.9 - 13.1 - 13.6	6.9 - 19.4 - 32.3 - 45.1 - 57.7 - 70.6 - 83.7 - 97.3 (32.3-39.6)
201243011304	ダ	左	1500	晴	良	12:00	C3一　二ア		2012-1-13	10	船橋	4			7	110	1	7	100	1	8	120	2	2.0	170.0	3.0	6-6	270.0	1.0	7-8	300	1	7-8	160	1	2-7	210	2	2-8	580	7	6=>6	370.0	1.0	7=>8	410	1	2-7-8	640	1	7=>8=>2	1550	1.0	1,7,10,2,3,(4,8,11),6,9,5,12	1,7,10,2,3,4,(8,11),6,9,5,12	(1,7),10,2,(4,3,8),11,(6,9),5,12	7,10,(2,8),11,4,3,(1,6),9,5,12	7.1 - 11.9 - 13.1 - 13.1 - 12.9 - 13.0 - 13.0 - 13.7	7.1 - 19.0 - 32.1 - 45.2 - 58.1 - 71.1 - 84.1 - 97.8 (32.1-39.7)
201243011305	ダ	左	1200	晴	良	12:30	C2九　十		2012-1-13	10	船橋	4			10	470	2	10	160	2	8	190	3	2.0	280.0	5.0	6-7	810.0	3.0	8-10	1090	4	8-10	360	3	2-10	940	10	2-8	1,430	16	7=>6	1750.0	7.0	10=>8	2410	8	2-8-10	5330	18	10=>8=>2	18630	51.0		4,10,2,8,11,3,5,(1,12),9,6,7	4,10,(2,11),(5,12),(3,8),1,6,9,7	4,10,(2,11,12),(3,5),8,1,6,7,9	12.7 - 12.2 - 12.7 - 12.3 - 12.3 - 13.3	12.7 - 24.9 - 37.6 - 49.9 - 62.2 - 75.5 (37.6-37.9)
